vehID,depart,from,to,arrival,arrival_speed,type
r_and_alt_1_2_car_aggr4.0,9470.31,lane_entry_B,lane_exit_A,9580.48,22.88,car_aggr4
r_was_ams_3_car_aggr2.0,11259.24,lane_entry_B,lane_exit_A,11398.93,17.11,car_aggr2
r_tun_axs_KS_____3_car_aggr2.0,12982.98,lane_entry_B,lane_exit_A,13115.65,18.58,car_aggr2
r_tun_axs_KS_____3_car_aggr3.0,13439.63,lane_entry_B,lane_exit_A,13579.26,18.21,car_aggr3
r_tun_axs_KS_____3_car_aggr3.1,14242.34,lane_entry_B,lane_exit_A,14359.2,20.72,car_aggr3
r_tun_axs_KS_____3_car_aggr3.2,14518.12,lane_entry_B,lane_exit_A,14631.91,21.99,car_aggr3
r_and_alt_1_4_car_aggr3.0,17083.76,lane_entry_B,lane_exit_A,17196.05,21.32,car_aggr3
r_and_alt_1_4_car_aggr4.0,18675.52,lane_entry_B,lane_exit_A,18795.67,19.93,car_aggr4
r_and_alt_1_6_car_aggr2.0,22609.6,lane_entry_B,lane_exit_A,22724.58,21.07,car_aggr2
r_and_alt_1_6_car_aggr3.0,22876.82,lane_entry_B,lane_exit_A,23000.92,19.25,car_aggr3
r_and_alt_1_6_car_aggr3.1,23024.14,lane_entry_B,lane_exit_A,23162.78,17.28,car_aggr3
r_and_alt_1_6_car_aggr3.2,24028.58,lane_entry_B,lane_exit_A,24161.62,19.0,car_aggr3
r_and_alt_1_6_small_truck.0,24694.71,lane_entry_B,lane_exit_A,24848.09,16.0,small_truck
r_and_alt_1_6_car_aggr4.0,24792.38,lane_entry_B,lane_exit_A,24894.8,23.56,car_aggr4
r_and_alt_1_6_car_aggr2.1,25048.88,lane_entry_B,lane_exit_A,25184.26,18.38,car_aggr2
r_and_alt_1_6_car_aggr5.0,25217.13,lane_entry_B,lane_exit_A,25326.58,22.2,car_aggr5
r_and_alt_1_7_car_aggr3.0,26415.52,lane_entry_B,lane_exit_A,26554.21,17.04,car_aggr3
r_and_alt_1_7_car_aggr2.0,26441.37,lane_entry_B,lane_exit_A,26574.7,18.02,car_aggr2
