vehID,depart,from,to,arrival,arrival_speed,type
r_alt_round3_6_car_aggr4.6,23914.46,lane_entry_B,lane_exit_B,24248.16,14.38,car_aggr4
r_alt_round4_6_car_aggr4.1,23989.92,lane_entry_B,lane_exit_B,24421.84,7.86,car_aggr4
r_alt_round3_6_car_aggr2.3,24243.47,lane_entry_B,lane_exit_B,24832.29,7.57,car_aggr2
r_alt_round4_6_car_aggr3.5,24262.55,lane_entry_B,lane_exit_B,24672.56,11.42,car_aggr3
r_alt_round4_6_car_aggr2.3,24405.15,lane_entry_B,lane_exit_B,24805.76,11.76,car_aggr2
r_alt_round3_6_small_truck.3,24523.67,lane_entry_B,lane_exit_B,24938.6,11.43,small_truck
r_alt_round3_6_car_aggr5.2,24527.14,lane_entry_B,lane_exit_B,24942.02,11.18,car_aggr5
r_alt_round4_6_motorbike.0,24605.85,lane_entry_B,lane_exit_B,24957.59,13.49,motorbike
r_alt_round3_6_big_truck.1,24637.19,lane_entry_B,lane_exit_B,25075.12,10.48,big_truck
r_alt_and_1_6_car_aggr3.1,24642.4,lane_entry_B,lane_exit_D,24863.61,14.68,car_aggr3
r_alt_and_1_6_small_truck.1,24680.12,lane_entry_B,lane_exit_D,24908.2,19.77,small_truck
r_alt_round3_6_car_aggr4.7,24788.47,lane_entry_B,lane_exit_B,25238.55,10.69,car_aggr4
r_alt_round3_6_car_aggr3.4,24863.94,lane_entry_B,lane_exit_B,25243.34,10.53,car_aggr3
r_alt_round3_6_car_aggr2.4,25034.32,lane_entry_B,lane_exit_B,25485.66,10.88,car_aggr2
r_alt_round3_6_car_aggr4.8,25154.5,lane_entry_B,lane_exit_B,25565.27,11.07,car_aggr4
r_alt_round4_6_car_aggr1.2,25249.45,lane_entry_B,lane_exit_B,25710.2,8.05,car_aggr1
r_alt_round4_7_car_aggr4.0,25371.17,lane_entry_B,lane_exit_B,25745.75,10.46,car_aggr4
r_alt_round_5_6_car_aggr3.0,25376.84,lane_entry_B,lane_exit_A,25673.64,16.24,car_aggr3
r_alt_round3_7_car_aggr2.0,25413.77,lane_entry_B,lane_exit_B,25860.06,10.28,car_aggr2
r_alt_round4_7_car_aggr1.0,25420.64,lane_entry_B,lane_exit_B,25835.62,10.96,car_aggr1
r_alt_round_5_6_car_aggr1.0,25436.16,lane_entry_B,lane_exit_A,25767.68,10.7,car_aggr1
r_alt_round3_7_car_aggr5.0,25488.46,lane_entry_B,lane_exit_B,25868.9,10.29,car_aggr5
r_alt_round4_7_car_aggr2.0,25494.28,lane_entry_B,lane_exit_B,25865.43,10.03,car_aggr2
r_alt_round4_7_car_aggr3.0,25498.6,lane_entry_B,lane_exit_B,25873.64,8.95,car_aggr3
r_alt_round3_7_car_aggr1.0,25573.65,lane_entry_B,lane_exit_B,26143.01,8.18,car_aggr1
r_alt_round3_7_car_aggr3.0,25582.5,lane_entry_B,lane_exit_B,26147.76,7.19,car_aggr3
r_alt_round_5_7_small_truck.0,25593.54,lane_entry_B,lane_exit_A,25911.23,13.33,small_truck
r_alt_round3_7_car_aggr5.1,25627.55,lane_entry_B,lane_exit_B,26151.31,7.23,car_aggr5
r_alt_round3_7_car_aggr2.1,25642.04,lane_entry_B,lane_exit_B,26157.68,7.84,car_aggr2
r_alt_round3_7_car_aggr3.1,25663.93,lane_entry_B,lane_exit_B,26166.65,8.22,car_aggr3
r_alt_round4_7_car_aggr1.1,25719.24,lane_entry_B,lane_exit_B,26289.01,7.98,car_aggr1
r_alt_round4_7_car_aggr4.1,25723.49,lane_entry_B,lane_exit_B,26293.19,7.99,car_aggr4
r_alt_round4_7_car_aggr3.1,25728.41,lane_entry_B,lane_exit_B,26297.97,8.55,car_aggr3
r_alt_round3_7_car_aggr5.2,25737.42,lane_entry_B,lane_exit_B,26170.41,8.41,car_aggr5
r_alt_round_5_7_car_aggr2.0,25750.17,lane_entry_B,lane_exit_A,26094.78,12.15,car_aggr2
r_alt_round4_7_car_aggr3.2,25754.94,lane_entry_B,lane_exit_B,26302.79,8.02,car_aggr3
r_alt_round_5_7_car_aggr3.0,25759.3,lane_entry_B,lane_exit_A,26099.15,11.85,car_aggr3
r_alt_round3_7_big_truck.0,25763.95,lane_entry_B,lane_exit_B,26230.35,10.16,big_truck
r_alt_round_5_7_car_aggr2.1,25770.09,lane_entry_B,lane_exit_A,26104.98,11.89,car_aggr2
r_alt_round4_7_car_aggr5.0,25773.6,lane_entry_B,lane_exit_B,26306.53,7.74,car_aggr5
r_alt_round_5_7_car_aggr3.1,25778.2,lane_entry_B,lane_exit_A,26109.37,11.84,car_aggr3
r_alt_round_5_7_car_aggr5.0,25781.42,lane_entry_B,lane_exit_A,26112.82,12.18,car_aggr5
r_alt_round_5_7_small_truck.1,25796.59,lane_entry_B,lane_exit_A,26117.4,11.84,small_truck
r_alt_round3_7_car_aggr3.2,25800.98,lane_entry_B,lane_exit_B,26234.84,9.87,car_aggr3
r_alt_round_5_7_car_aggr3.2,25814.37,lane_entry_B,lane_exit_A,26153.4,9.58,car_aggr3
r_alt_round3_7_car_aggr2.2,25827.6,lane_entry_B,lane_exit_B,26262.58,10.51,car_aggr2
r_alt_round_5_7_small_truck.2,25831.33,lane_entry_B,lane_exit_A,26172.99,9.1,small_truck
r_alt_round3_7_car_aggr3.3,25853.65,lane_entry_B,lane_exit_B,26324.32,8.01,car_aggr3
r_alt_round4_7_car_aggr3.3,25870.74,lane_entry_B,lane_exit_B,26334.82,9.28,car_aggr3
r_alt_round3_7_car_aggr2.3,25897.93,lane_entry_B,lane_exit_B,26443.97,7.95,car_aggr2
r_alt_round_5_7_car_aggr2.2,25903.84,lane_entry_B,lane_exit_A,26240.68,12.8,car_aggr2
r_alt_round3_7_car_aggr1.1,25919.76,lane_entry_B,lane_exit_B,26450.46,7.97,car_aggr1
r_alt_round3_7_big_truck.1,25924.28,lane_entry_B,lane_exit_B,26455.88,7.91,big_truck
r_alt_round3_7_car_aggr3.4,25929.91,lane_entry_B,lane_exit_B,26465.31,8.27,car_aggr3
r_alt_round3_7_car_aggr5.3,25933.64,lane_entry_B,lane_exit_B,26468.9,7.39,car_aggr5
r_alt_round_5_7_car_aggr3.3,25943.43,lane_entry_B,lane_exit_A,26294.35,9.43,car_aggr3
r_alt_round4_7_car_aggr2.1,25949.3,lane_entry_B,lane_exit_B,26340.73,9.5,car_aggr2
r_alt_round_5_7_car_aggr3.4,25953.31,lane_entry_B,lane_exit_A,26298.89,10.35,car_aggr3
r_alt_round3_7_car_aggr2.4,25958.39,lane_entry_B,lane_exit_B,26475.24,7.29,car_aggr2
r_alt_round4_7_car_aggr3.4,25962.53,lane_entry_B,lane_exit_B,26345.29,10.19,car_aggr3
r_alt_round3_7_car_aggr4.0,25966.18,lane_entry_B,lane_exit_B,26485.76,7.78,car_aggr4
r_alt_round4_7_small_truck.0,25979.05,lane_entry_B,lane_exit_B,26379.09,11.49,small_truck
r_alt_round4_7_car_aggr4.2,25983.09,lane_entry_B,lane_exit_B,26383.06,11.79,car_aggr4
r_alt_round4_7_car_aggr3.5,25998.47,lane_entry_B,lane_exit_B,26387.61,11.87,car_aggr3
r_alt_round3_7_car_aggr3.5,26008.18,lane_entry_B,lane_exit_B,26490.54,8.28,car_aggr3
r_alt_round3_7_car_aggr5.4,26015.45,lane_entry_B,lane_exit_B,26494.11,7.59,car_aggr5
r_alt_round3_7_car_aggr3.6,26024.28,lane_entry_B,lane_exit_B,26507.43,7.42,car_aggr3
r_alt_round_5_7_car_aggr1.0,26034.77,lane_entry_B,lane_exit_A,26314.48,14.68,car_aggr1
r_alt_round3_7_small_truck.0,26049.11,lane_entry_B,lane_exit_B,26511.87,7.32,small_truck
r_alt_round3_7_car_aggr2.5,26110.22,lane_entry_B,lane_exit_B,26517.66,7.65,car_aggr2
r_alt_round_5_7_car_aggr3.5,26144.64,lane_entry_B,lane_exit_A,26437.33,14.1,car_aggr3
r_alt_round3_7_small_truck.1,26151.31,lane_entry_B,lane_exit_B,26549.15,11.95,small_truck
r_alt_round_5_7_car_aggr3.6,26215.48,lane_entry_B,lane_exit_A,26531.4,12.92,car_aggr3
r_alt_round3_7_big_truck.2,26235.59,lane_entry_B,lane_exit_B,26680.15,10.66,big_truck
r_alt_round4_7_car_aggr3.6,26249.29,lane_entry_B,lane_exit_B,26664.61,9.63,car_aggr3
r_alt_round3_7_big_truck.3,26266.09,lane_entry_B,lane_exit_B,26765.76,9.12,big_truck
r_alt_round_5_7_car_aggr4.0,26276.15,lane_entry_B,lane_exit_A,26584.53,13.69,car_aggr4
r_alt_round_5_7_car_aggr1.1,26306.62,lane_entry_B,lane_exit_A,26605.93,13.69,car_aggr1
r_alt_round3_7_car_aggr2.6,26330.78,lane_entry_B,lane_exit_B,26777.09,8.35,car_aggr2
r_alt_round4_7_car_aggr2.2,26351.87,lane_entry_B,lane_exit_B,26771.9,9.92,car_aggr2
