vehID,depart,from,to,arrival,arrival_speed,type
r_axs_tun_aEr_eGo_1_car_aggr4.0,4828.67,lane_entry_A,lane_exit_C,5086.79,26.64,car_aggr4
r_luz_tun_aEr_eAm_1_car_aggr4.0,7413.87,lane_entry_A,lane_exit_B,7746.08,17.34,car_aggr4
r_luz_tun_aEr_eAm_1_car_aggr3.1,7478.4,lane_entry_A,lane_exit_B,7750.08,21.45,car_aggr3
r_luz_tun_aEr_eAm_1_car_aggr3.0,7621.58,lane_entry_A,lane_exit_B,7928.22,18.16,car_aggr3
r_axs_tun_aEr_eGo_1_car_aggr3.0,7983.66,lane_entry_A,lane_exit_C,8319.73,20.05,car_aggr3
r_axs_tun_aEr_eGo_1_small_truck.0,8145.36,lane_entry_A,lane_exit_C,8512.62,18.46,small_truck
r_axs_tun_aEr_eWa_2_car_aggr5.0,11209.8,lane_entry_A,lane_exit_C,11559.72,19.68,car_aggr5
r_luz_tun_aEr_eAm_3_car_aggr5.0,12806.93,lane_entry_A,lane_exit_B,13029.48,25.98,car_aggr5
r_luz_tun_aEr_eAm_4_car_aggr1.0,16038.77,lane_entry_A,lane_exit_B,16337.73,19.31,car_aggr1
r_axs_tun_aEr_eWa_4_car_aggr3.0,16876.01,lane_entry_A,lane_exit_C,17251.74,18.32,car_aggr3
r_luz_tun_aEr_eWa_4_car_aggr3.0,18003.92,lane_entry_A,lane_exit_C,18372.98,18.76,car_aggr3
r_luz_tun_aEr_eWa_4_car_aggr5.0,18041.07,lane_entry_A,lane_exit_C,18376.04,17.87,car_aggr5
r_axs_tun_aEr_eAm_5_small_truck.0,19917.51,lane_entry_A,lane_exit_B,20233.05,18.37,small_truck
r_luz_tun_aEr_eAm_5_car_aggr1.0,20312.89,lane_entry_A,lane_exit_B,20666.19,15.98,car_aggr1
r_axs_tun_aEr_eAm_5_car_aggr2.0,20456.16,lane_entry_A,lane_exit_B,20792.55,16.55,car_aggr2
r_axs_tun_aEr_eAm_5_big_truck.0,21035.95,lane_entry_A,lane_exit_B,21378.0,16.7,big_truck
r_axs_tun_aEr_eAm_5_car_aggr1.0,21644.37,lane_entry_A,lane_exit_B,21928.78,20.51,car_aggr1
r_luz_tun_aEr_eAm_5_car_aggr1.1,22055.45,lane_entry_A,lane_exit_B,22358.16,19.06,car_aggr1
r_axs_tun_aEr_eAm_5_car_aggr3.0,22276.64,lane_entry_A,lane_exit_B,22544.83,21.53,car_aggr3
r_alt_and_1_6_car_aggr3.0,22426.8,lane_entry_A,lane_exit_C,22785.58,19.39,car_aggr3
r_luz_tun_aEr_eAm_6_car_aggr2.0,23293.57,lane_entry_A,lane_exit_B,23596.22,18.64,car_aggr2
r_alt_and_1_6_big_truck.0,23372.36,lane_entry_A,lane_exit_C,23817.85,14.98,big_truck
r_luz_tun_aEr_eAm_6_car_aggr3.0,23511.12,lane_entry_A,lane_exit_B,23788.29,20.4,car_aggr3
r_alt_and_1_6_car_aggr4.0,23684.62,lane_entry_A,lane_exit_C,24081.58,16.72,car_aggr4
r_alt_and_1_6_small_truck.0,23822.53,lane_entry_A,lane_exit_C,24189.03,18.08,small_truck
r_luz_tun_aEr_eAm_6_car_aggr2.1,23875.88,lane_entry_A,lane_exit_B,24186.53,18.85,car_aggr2
r_luz_tun_aEr_eAm_6_car_aggr1.0,23885.65,lane_entry_A,lane_exit_B,24194.42,18.63,car_aggr1
r_luz_tun_aEr_eAm_6_car_aggr3.1,23889.58,lane_entry_A,lane_exit_B,24198.58,20.39,car_aggr3
r_luz_tun_aEr_eAm_6_car_aggr2.2,24022.9,lane_entry_A,lane_exit_B,24355.99,16.74,car_aggr2
r_luz_tun_aEr_eAm_6_car_aggr3.2,24230.5,lane_entry_A,lane_exit_B,24566.09,16.75,car_aggr3
r_luz_tun_aEr_eAm_6_car_aggr3.3,24585.86,lane_entry_A,lane_exit_B,24902.55,17.56,car_aggr3
r_alt_and_1_6_car_aggr3.1,25151.5,lane_entry_A,lane_exit_C,25435.85,24.29,car_aggr3
r_alt_and_1_6_small_truck.1,25230.85,lane_entry_A,lane_exit_C,25579.39,19.59,small_truck
r_luz_tun_aEr_eAm_6_car_aggr4.0,25418.31,lane_entry_A,lane_exit_B,25677.48,22.28,car_aggr4
r_luz_tun_aEr_eAm_6_big_truck.0,25633.71,lane_entry_A,lane_exit_B,26005.78,15.4,big_truck
r_luz_tun_aEr_eAm_6_car_aggr3.4,25657.92,lane_entry_A,lane_exit_B,26009.97,16.59,car_aggr3
r_luz_tun_aEr_eAm_6_car_aggr5.0,25669.6,lane_entry_A,lane_exit_B,26012.92,19.13,car_aggr5
r_luz_tun_aEr_eAm_6_car_aggr2.3,25736.69,lane_entry_A,lane_exit_B,26035.19,19.29,car_aggr2
r_luz_tun_aEr_eAm_6_car_aggr5.1,26088.48,lane_entry_A,lane_exit_B,26375.52,19.98,car_aggr5
r_luz_tun_aEr_eAm_6_car_aggr2.4,26118.42,lane_entry_A,lane_exit_B,26413.11,19.83,car_aggr2
r_luz_tun_aEr_eAm_6_car_aggr1.1,26335.11,lane_entry_A,lane_exit_B,26698.01,15.92,car_aggr1
r_luz_tun_aEr_eAm_6_car_aggr1.2,26455.49,lane_entry_A,lane_exit_B,26725.81,20.74,car_aggr1
r_luz_tun_aEr_eAm_7_small_truck.0,26692.0,lane_entry_A,lane_exit_B,26998.67,18.79,small_truck
r_luz_tun_aEr_eAm_7_car_aggr3.0,26777.05,lane_entry_A,lane_exit_B,27107.25,16.99,car_aggr3
r_luz_tun_aEr_eWa_7_small_truck.0,26780.47,lane_entry_A,lane_exit_C,27164.75,20.04,small_truck
r_luz_tun_aEr_eAm_7_car_aggr3.1,26834.91,lane_entry_A,lane_exit_B,27140.33,18.5,car_aggr3
r_luz_tun_aEr_eAm_7_small_truck.2,26838.74,lane_entry_A,lane_exit_B,27144.94,20.05,small_truck
r_luz_tun_aEr_eAm_7_car_aggr2.0,26845.67,lane_entry_A,lane_exit_B,27152.06,19.38,car_aggr2
r_luz_tun_aEr_eAm_7_car_aggr4.1,26860.35,lane_entry_A,lane_exit_B,27155.99,19.74,car_aggr4
r_luz_tun_aEr_eAm_7_small_truck.3,26888.39,lane_entry_A,lane_exit_B,27184.36,19.77,small_truck
r_luz_tun_aEr_eAm_7_small_truck.1,26966.1,lane_entry_A,lane_exit_B,27319.27,15.69,small_truck
r_luz_tun_aEr_eAm_7_car_aggr5.0,26969.14,lane_entry_A,lane_exit_B,27322.27,20.14,car_aggr5
r_luz_tun_aEr_eAm_7_car_aggr4.0,27228.24,lane_entry_A,lane_exit_B,27613.66,14.27,car_aggr4
r_alt_and_1_7_car_aggr4.0,27231.82,lane_entry_A,lane_exit_C,27667.12,18.87,car_aggr4
r_luz_tun_aEr_eAm_7_small_truck.4,27340.46,lane_entry_A,lane_exit_B,27643.36,19.31,small_truck
r_luz_tun_aEr_eAm_7_car_aggr3.2,27412.06,lane_entry_A,lane_exit_B,27767.61,15.88,car_aggr3
r_luz_tun_aEr_eAm_7_car_aggr4.2,27415.4,lane_entry_A,lane_exit_B,27771.09,19.82,car_aggr4
r_luz_tun_aEr_eAm_7_car_aggr4.3,27418.92,lane_entry_A,lane_exit_B,27774.34,21.69,car_aggr4
r_luz_tun_aEr_eAm_7_car_aggr3.3,27423.56,lane_entry_A,lane_exit_B,27779.41,18.93,car_aggr3
r_luz_tun_aEr_eAm_7_car_aggr3.5,27427.6,lane_entry_A,lane_exit_B,27783.94,20.22,car_aggr3
r_luz_tun_aEr_eAm_7_car_aggr3.4,27432.0,lane_entry_A,lane_exit_B,27790.13,18.68,car_aggr3
r_luz_tun_aEr_eAm_7_car_aggr3.6,27436.36,lane_entry_A,lane_exit_B,27795.63,19.51,car_aggr3
r_luz_tun_aEr_eAm_7_car_aggr2.1,27443.04,lane_entry_A,lane_exit_B,27803.76,16.87,car_aggr2
r_luz_tun_aEr_eGo_7_car_aggr3.0,27446.67,lane_entry_A,lane_exit_C,27840.33,25.12,car_aggr3
r_luz_tun_aEr_eAm_7_car_aggr2.2,27589.04,lane_entry_A,lane_exit_B,27915.81,16.93,car_aggr2
r_luz_tun_aEr_eAm_7_small_truck.5,27617.91,lane_entry_A,lane_exit_B,27961.68,16.64,small_truck
r_luz_tun_aEr_eAm_7_car_aggr2.3,27622.71,lane_entry_A,lane_exit_B,27966.6,19.88,car_aggr2
