time,lane_exit_B,lane_exit_C,lane_exit_D
14469,23.95,14.24,25.01
14470,23.95,14.24,25.01
14471,23.95,14.24,25.01
14472,23.95,14.24,25.01
14473,23.95,14.24,25.01
14474,23.95,14.24,25.01
14475,23.95,14.24,25.01
14476,23.95,14.24,25.01
14477,23.95,14.24,25.01
14478,23.95,14.24,25.01
14479,23.95,14.24,25.01
14480,23.95,14.24,25.01
14481,23.95,14.24,25.01
14482,23.95,14.24,25.01
14483,23.95,14.24,25.01
14484,23.95,14.24,25.01
14485,23.95,14.24,25.01
14486,23.95,14.24,25.01
14487,23.95,14.24,25.01
14488,23.95,14.24,25.01
14489,23.95,14.24,25.01
14490,23.95,14.24,25.01
14491,23.95,14.24,25.01
14492,23.95,14.24,25.01
14493,23.95,14.24,25.01
14494,23.95,14.24,25.01
14495,23.95,14.24,25.01
14496,23.95,14.24,25.01
14497,23.95,14.24,25.01
14498,23.95,14.24,25.01
14499,23.95,14.24,25.01
14500,23.95,14.24,25.01
14501,23.95,14.24,25.01
14502,23.95,14.24,25.01
14503,23.95,14.24,25.01
14504,23.95,14.24,25.01
14505,23.95,14.24,25.01
14506,23.95,14.24,25.01
14507,23.95,14.24,25.01
14508,23.95,14.24,25.01
14509,23.95,14.24,25.01
14510,23.95,14.24,25.01
14511,23.95,14.24,25.01
14512,23.95,14.24,25.01
14513,23.95,14.24,25.01
14514,23.95,14.24,25.01
14515,23.95,14.24,25.01
14516,23.95,14.24,25.01
14517,23.95,14.24,25.01
14518,23.95,14.24,25.01
14519,23.95,14.24,25.01
14520,23.95,14.24,25.01
14521,23.95,14.24,25.01
14522,23.95,14.24,25.01
14523,23.95,14.24,25.01
14524,23.95,14.24,25.01
14525,23.95,14.24,25.01
14526,23.95,14.24,25.01
14527,23.95,14.24,25.01
14528,23.95,14.24,25.01
14529,23.95,14.24,25.01
14530,23.95,14.24,25.01
14531,23.95,14.24,25.01
14532,23.95,14.24,25.01
14533,23.95,14.24,25.01
14534,23.95,14.24,25.01
14535,23.95,14.24,25.01
14536,23.95,14.24,25.01
14537,23.95,14.24,25.01
14538,23.95,14.24,25.01
14539,23.95,14.24,25.01
14540,23.95,14.24,25.01
14541,23.95,14.24,25.01
14542,23.95,14.24,25.01
14543,23.95,14.24,25.01
14544,23.95,14.24,25.01
14545,23.95,14.24,25.01
14546,23.95,14.24,25.01
14547,23.95,14.24,25.01
14548,23.95,14.24,25.01
14549,23.95,14.24,25.01
14550,23.95,14.24,25.01
14551,23.95,14.24,25.01
14552,23.95,14.24,25.01
14553,23.95,14.24,25.01
14554,23.95,14.24,25.01
14555,23.95,14.24,25.01
14556,23.95,14.24,25.01
14557,23.95,14.24,25.01
14558,23.95,14.24,25.01
14559,23.95,14.24,25.01
14560,23.95,14.24,25.01
14561,23.95,14.24,25.01
14562,23.95,14.24,25.01
14563,23.95,14.24,25.01
14564,23.95,14.24,25.01
14565,23.95,14.24,25.01
14566,23.95,14.24,25.01
14567,23.95,14.24,25.01
14568,23.95,14.24,25.01
14569,23.95,14.24,25.01
14570,23.95,14.24,25.01
14571,23.95,14.24,25.01
14572,23.95,14.24,25.01
14573,23.95,14.24,25.01
14574,23.95,14.24,25.01
14575,23.95,14.24,25.01
14576,23.95,14.24,25.01
14577,23.95,14.24,25.01
14578,23.95,14.24,25.01
14579,23.95,14.24,25.01
14580,23.95,14.24,25.01
14581,23.95,14.24,25.01
14582,23.95,14.24,25.01
14583,23.95,14.24,25.01
14584,23.95,14.24,25.01
14585,23.95,14.24,25.01
14586,23.95,14.24,25.01
14587,23.95,14.24,25.01
14588,23.95,14.24,25.01
14589,23.95,14.24,25.01
14590,23.95,14.24,25.01
14591,23.95,14.24,25.01
14592,23.95,14.24,25.01
14593,23.95,14.24,25.01
14594,23.95,14.24,25.01
14595,23.95,14.24,25.01
14596,23.95,14.24,25.01
14597,23.95,14.24,25.01
14598,23.95,14.24,25.01
14599,23.95,14.24,25.01
14600,23.95,14.24,25.01
14601,23.95,14.24,25.01
14602,23.95,14.24,25.01
14603,23.95,14.24,25.01
14604,23.95,14.24,25.01
14605,23.95,14.24,25.01
14606,23.95,14.24,25.01
14607,23.95,14.24,25.01
14608,23.95,14.24,25.01
14609,23.95,14.24,25.01
14610,23.95,14.24,25.01
14611,23.95,14.24,25.01
14612,23.95,14.24,25.01
14613,23.95,14.24,25.01
14614,23.95,13.21,25.01
14615,23.95,13.21,25.01
14616,23.95,13.21,25.01
14617,23.95,13.21,25.01
14618,23.95,13.21,25.01
14619,23.95,13.21,25.01
14620,23.95,13.21,25.01
14621,23.95,13.21,25.01
14622,23.95,13.21,25.01
14623,23.95,13.21,25.01
14624,23.95,13.21,25.01
14625,23.95,13.21,25.01
14626,23.95,13.21,25.01
14627,23.95,13.21,25.01
14628,23.95,13.21,25.01
14629,23.95,13.21,25.01
14630,23.95,13.21,25.01
14631,23.95,13.21,25.01
14632,23.95,13.21,25.01
14633,23.95,13.21,25.01
14634,23.95,13.21,25.01
14635,23.95,13.21,25.01
14636,23.95,13.21,25.01
14637,23.95,13.21,25.01
14638,23.95,13.21,25.01
14639,23.95,13.21,25.01
14640,23.95,13.21,25.01
14641,23.95,13.21,25.01
14642,23.95,13.21,25.01
14643,23.95,13.21,25.01
14644,23.95,13.21,25.01
14645,23.95,13.21,25.01
14646,23.95,13.21,25.01
14647,23.95,13.21,25.01
14648,23.95,13.21,25.01
14649,23.95,13.21,25.01
14650,23.95,13.21,25.01
14651,23.95,13.21,25.01
14652,23.95,13.21,25.01
14653,23.95,13.21,25.01
14654,23.95,13.21,25.01
14655,23.95,13.21,25.01
14656,23.95,13.21,25.01
14657,23.95,13.21,25.01
14658,23.95,13.21,25.01
14659,23.95,13.21,25.01
14660,23.95,13.21,25.01
14661,23.95,13.21,25.01
14662,23.95,13.21,25.01
14663,23.95,13.21,25.01
14664,23.95,13.21,25.01
14665,23.95,13.21,25.01
14666,23.95,13.21,25.01
14667,23.95,13.21,25.01
14668,23.95,13.21,25.01
14669,23.95,13.21,25.01
14670,23.95,13.21,25.01
14671,23.95,13.21,25.01
14672,23.95,13.21,25.01
14673,23.95,13.21,25.01
14674,23.95,13.21,25.01
14675,23.95,13.21,25.01
14676,23.95,13.21,25.01
14677,23.95,13.21,25.01
14678,23.95,13.21,25.01
14679,23.95,13.21,25.01
14680,23.95,13.21,25.01
14681,23.95,13.21,25.01
14682,23.95,13.21,25.01
14683,23.95,13.21,25.01
14684,23.95,13.21,25.01
14685,23.95,13.21,25.01
14686,23.95,13.21,25.01
14687,23.95,13.21,25.01
14688,23.95,13.21,25.01
14689,23.95,13.21,25.01
14690,23.95,13.21,25.01
14691,23.95,13.21,25.01
14692,23.95,13.21,25.01
14693,23.95,13.21,25.01
14694,23.95,13.21,25.01
14695,23.95,13.21,25.01
14696,23.95,13.21,25.01
14697,23.95,13.21,25.01
14698,23.95,13.21,25.01
14699,23.95,13.21,25.01
14700,23.95,13.21,25.01
14701,23.95,13.21,25.01
14702,23.95,13.21,25.01
14703,23.95,13.21,25.01
14704,23.95,13.21,25.01
14705,23.95,13.21,25.01
14706,23.95,13.21,25.01
14707,23.95,13.21,25.01
14708,23.95,13.21,25.01
14709,23.95,13.21,25.01
14710,23.95,13.21,25.01
14711,23.95,13.21,25.01
14712,23.95,13.21,25.01
14713,23.95,13.21,25.01
14714,23.95,13.21,25.01
14715,23.95,13.21,25.01
14716,23.95,13.21,25.01
14717,23.95,13.21,25.01
14718,23.95,13.21,25.01
14719,23.95,13.21,25.01
14720,23.95,13.21,25.01
14721,23.95,13.21,25.01
14722,23.95,13.21,25.01
14723,23.95,13.21,25.01
14724,23.95,13.21,25.01
14725,23.95,13.21,25.01
14726,23.95,13.21,25.01
14727,23.95,13.21,25.01
14728,23.95,13.21,25.01
14729,23.95,13.21,25.01
14730,23.95,13.21,25.01
14731,23.95,13.21,25.01
14732,23.95,13.21,25.01
14733,23.95,13.21,25.01
14734,23.95,13.21,25.01
14735,23.95,13.21,25.01
14736,23.95,13.21,25.01
14737,23.95,13.21,25.01
14738,23.95,13.21,25.01
14739,23.95,13.21,25.01
14740,23.95,13.21,25.01
14741,23.95,13.21,25.01
14742,23.95,13.21,25.01
14743,23.95,13.21,25.01
14744,23.95,13.21,25.01
14745,23.95,13.21,25.01
14746,23.95,13.21,25.01
14747,23.95,13.21,25.01
14748,23.95,13.21,25.01
14749,23.95,13.21,25.01
14750,23.95,13.21,25.01
14751,23.95,13.21,25.01
14752,23.95,13.21,25.01
14753,23.95,13.21,25.01
14754,23.95,13.21,25.01
14755,23.95,13.21,25.01
14756,23.95,13.21,25.01
14757,23.95,13.21,25.01
14758,23.95,13.21,25.01
14759,23.95,13.21,25.01
14760,23.95,13.21,25.01
14761,23.95,13.21,25.01
14762,23.95,13.21,25.01
14763,23.95,13.21,25.01
14764,23.95,13.21,25.01
14765,23.95,13.21,25.01
14766,23.95,13.21,25.01
14767,23.95,13.21,25.01
14768,23.95,13.21,25.01
14769,23.95,13.21,25.01
14770,23.95,13.21,25.01
14771,23.95,13.21,25.01
14772,23.95,13.21,25.01
14773,23.95,13.21,25.01
14774,23.95,13.21,25.01
14775,23.95,13.21,25.01
14776,23.95,13.21,25.01
14777,23.95,13.21,25.01
14778,23.95,13.21,25.01
14779,23.95,13.21,25.01
14780,23.95,13.21,25.01
14781,22.13,13.21,25.01
14782,22.13,13.21,25.01
14783,22.13,13.21,25.01
14784,22.13,13.21,25.01
14785,22.13,13.21,25.01
14786,22.13,13.21,25.01
14787,22.13,13.21,25.01
14788,22.13,13.21,25.01
14789,22.13,13.21,25.01
14790,22.13,13.21,25.01
14791,22.13,13.21,25.01
14792,22.13,13.21,25.01
14793,22.13,13.21,25.01
14794,22.13,13.21,25.01
14795,22.13,13.21,25.01
14796,22.13,13.21,25.01
14797,22.13,13.21,25.01
14798,22.13,13.21,25.01
14799,22.13,13.21,25.01
14800,22.13,13.21,25.01
14801,22.13,13.21,25.01
14802,22.13,13.21,25.01
14803,22.13,13.21,25.01
14804,22.13,13.21,25.01
14805,22.13,13.21,25.01
14806,22.13,13.21,25.01
14807,22.13,13.21,25.01
14808,22.13,13.21,25.01
14809,22.13,13.21,25.01
14810,22.13,13.21,25.01
14811,22.13,13.21,25.01
14812,22.13,13.21,25.01
14813,22.13,13.21,25.01
14814,22.13,13.21,25.01
14815,22.13,13.21,25.01
14816,22.13,13.21,25.01
14817,22.13,13.21,25.01
14818,22.13,13.21,25.01
14819,22.13,13.21,25.01
14820,22.13,13.21,25.01
14821,22.13,13.21,25.01
14822,22.13,13.21,25.01
14823,22.13,13.21,25.01
14824,22.13,13.21,25.01
14825,22.13,13.21,25.01
14826,22.13,13.21,25.01
14827,22.13,13.21,25.01
14828,22.13,13.21,25.01
14829,22.13,13.21,25.01
14830,22.13,13.21,25.01
14831,22.13,13.21,25.01
14832,22.13,13.21,25.01
14833,22.13,13.21,25.01
14834,22.13,13.21,25.01
14835,22.13,13.21,25.01
14836,22.13,13.21,25.01
14837,22.13,13.21,25.01
14838,22.13,13.21,25.01
14839,22.13,13.21,25.01
14840,22.13,13.21,25.01
14841,22.13,13.21,25.01
14842,22.13,13.21,25.01
14843,22.13,13.21,25.01
14844,22.13,13.21,25.01
14845,22.13,13.21,25.01
14846,22.13,13.21,25.01
14847,22.13,13.21,25.01
14848,22.13,13.21,25.01
14849,22.13,13.21,25.01
14850,22.13,13.21,25.01
14851,22.13,13.21,25.01
14852,22.13,13.21,25.01
14853,22.13,13.21,25.01
14854,22.13,13.21,25.01
14855,22.13,13.21,25.01
14856,22.13,13.21,25.01
14857,22.13,13.21,25.01
14858,22.13,13.21,25.01
14859,22.13,13.21,25.01
14860,22.13,13.21,25.01
14861,22.13,13.21,25.01
14862,22.13,13.21,25.01
14863,22.13,13.21,25.01
14864,22.13,13.21,25.01
14865,22.13,13.21,25.01
14866,22.13,13.21,25.01
14867,22.13,13.21,25.01
14868,22.13,13.21,25.01
14869,22.13,13.21,25.01
14870,22.13,13.21,25.01
14871,22.13,13.21,25.01
14872,22.13,13.21,25.01
14873,22.13,13.21,25.01
14874,22.13,13.21,25.01
14875,22.13,13.21,25.01
14876,22.13,13.21,25.01
14877,22.13,13.21,25.01
14878,22.13,13.21,25.01
14879,22.13,13.21,25.01
14880,22.13,13.21,25.01
14881,22.13,13.21,25.01
14882,22.13,13.21,25.01
14883,22.13,13.21,25.01
14884,22.13,13.21,25.01
14885,22.13,13.21,25.01
14886,22.13,13.21,25.01
14887,22.13,13.21,25.01
14888,22.13,13.21,25.01
14889,22.13,13.21,25.01
14890,22.13,13.21,25.01
14891,22.13,13.21,25.01
14892,22.13,13.21,25.01
14893,22.13,13.21,25.01
14894,22.13,13.21,25.01
14895,22.13,13.21,25.01
14896,22.13,13.21,25.01
14897,22.13,13.21,25.01
14898,22.13,13.21,25.01
14899,22.13,13.21,25.01
14900,22.13,13.21,25.01
14901,22.13,13.21,25.01
14902,22.13,13.21,25.01
14903,22.13,13.21,25.01
14904,22.13,13.21,25.01
14905,22.13,13.21,25.01
14906,22.13,13.21,25.01
14907,22.13,13.21,25.01
14908,22.13,13.21,25.01
14909,22.13,13.21,25.01
14910,22.13,13.21,25.01
14911,22.13,13.21,25.01
14912,22.13,13.21,25.01
14913,22.13,13.21,25.01
14914,22.13,13.21,25.01
14915,22.13,13.21,25.01
14916,22.13,13.21,25.01
14917,22.13,13.21,25.01
14918,22.13,13.21,25.01
14919,22.13,13.21,25.01
14920,22.13,13.21,25.01
14921,22.13,13.21,25.01
14922,22.13,13.21,25.01
14923,22.13,13.21,25.01
14924,22.13,13.21,25.01
14925,22.13,13.21,25.01
14926,22.13,13.21,25.01
14927,22.13,13.21,25.01
14928,22.13,13.21,25.01
14929,22.13,13.21,25.01
14930,22.13,13.21,25.01
14931,22.13,13.21,25.01
14932,22.13,13.21,25.01
14933,22.13,13.21,25.01
14934,22.13,13.21,25.01
14935,22.13,13.21,25.01
14936,22.13,13.21,25.01
14937,22.13,13.21,25.01
14938,22.13,13.21,25.01
14939,22.13,13.21,25.01
14940,22.13,13.21,25.01
14941,22.13,13.21,25.01
14942,22.13,13.21,25.01
14943,22.13,13.21,25.01
14944,22.13,13.21,25.01
14945,22.13,13.21,25.01
14946,22.13,13.21,25.01
14947,22.13,13.21,25.01
14948,22.13,13.21,25.01
14949,22.13,13.21,25.01
14950,22.13,13.21,25.01
14951,22.13,13.21,25.01
14952,22.13,13.21,25.01
14953,22.13,13.21,25.01
14954,22.13,13.21,25.01
14955,22.13,13.21,25.01
14956,22.13,13.21,25.01
14957,22.13,13.21,25.01
14958,22.13,13.21,25.01
14959,22.13,13.21,25.01
14960,22.13,13.21,25.01
14961,22.13,13.21,25.01
14962,22.13,13.21,25.01
14963,22.13,13.21,25.01
14964,22.13,13.21,25.01
14965,22.13,13.21,25.01
14966,22.13,13.21,25.01
14967,22.13,13.21,25.01
14968,22.13,13.21,25.01
14969,22.13,13.21,25.01
14970,22.13,13.21,25.01
14971,22.13,13.21,25.01
14972,22.13,13.21,25.01
14973,22.13,13.21,25.01
14974,22.13,13.21,25.01
14975,22.13,13.21,25.01
14976,22.13,13.21,25.01
14977,22.13,13.21,25.01
14978,22.13,13.21,25.01
14979,22.13,13.21,25.01
14980,22.13,13.21,25.01
14981,22.13,13.21,25.01
14982,22.13,13.21,25.01
14983,22.13,13.21,25.01
14984,22.13,13.21,25.01
14985,22.13,13.21,25.01
14986,22.13,13.21,25.01
14987,22.13,13.21,25.01
14988,22.13,13.21,25.01
14989,22.13,13.21,25.01
14990,22.13,13.21,25.01
14991,22.13,13.21,25.01
14992,22.13,13.21,25.01
14993,22.13,13.21,25.01
14994,22.13,13.21,25.01
14995,22.13,13.21,25.01
14996,22.13,13.21,25.01
14997,22.13,13.21,25.01
14998,22.13,13.21,25.01
14999,22.13,13.21,25.01
15000,22.13,13.21,25.01
15001,22.13,13.21,25.01
15002,22.13,13.21,25.01
15003,22.13,13.21,25.01
15004,22.13,13.21,25.01
15005,22.13,13.21,25.01
15006,22.13,13.21,25.01
15007,22.13,13.21,25.01
15008,22.13,13.21,25.01
15009,22.13,13.21,25.01
15010,22.13,13.21,25.01
15011,22.13,13.21,25.01
15012,22.13,13.21,25.01
15013,22.13,13.21,25.01
15014,22.13,13.21,25.01
15015,22.13,13.21,25.01
15016,22.13,13.21,25.01
15017,22.13,13.21,25.01
15018,22.13,13.21,25.01
15019,22.13,13.21,25.01
15020,22.13,13.21,25.01
15021,22.13,13.21,25.01
15022,22.13,13.21,25.01
15023,22.13,13.21,25.01
15024,22.13,13.21,25.01
15025,22.13,13.21,25.01
15026,22.13,13.21,25.01
15027,22.13,13.21,25.01
15028,22.13,13.21,25.01
15029,22.13,13.21,25.01
15030,22.13,13.21,25.01
15031,22.13,13.21,25.01
15032,22.13,13.21,25.01
15033,22.13,13.21,25.01
15034,22.13,13.21,25.01
15035,22.13,13.21,25.01
15036,22.13,13.21,25.01
15037,22.13,13.21,25.01
15038,22.13,13.21,25.01
15039,22.13,13.21,25.01
15040,22.13,13.21,25.01
15041,22.13,13.21,25.01
15042,22.13,13.21,25.01
15043,22.13,13.21,25.01
15044,22.13,13.21,25.01
15045,22.13,13.21,25.01
15046,22.13,13.21,25.01
15047,22.13,13.21,25.01
15048,22.13,13.21,25.01
15049,22.13,13.21,25.01
15050,22.13,13.21,25.01
15051,22.13,13.21,25.01
15052,22.13,13.21,25.01
15053,22.13,13.21,25.01
15054,22.13,13.21,25.01
15055,22.13,13.21,25.01
15056,22.13,13.21,25.01
15057,22.13,13.21,25.01
15058,22.13,13.21,25.01
15059,22.13,13.21,25.01
15060,22.13,13.21,25.01
15061,22.13,13.21,25.01
15062,22.13,13.21,25.01
15063,22.13,13.21,25.01
15064,22.13,13.21,25.01
15065,22.13,13.21,25.01
15066,22.13,13.21,25.01
15067,22.13,13.21,25.01
15068,22.13,13.21,25.01
15069,22.13,13.21,25.01
15070,22.13,13.21,25.01
15071,22.13,13.21,25.01
15072,22.13,13.21,25.01
15073,22.13,13.21,25.01
15074,22.13,13.21,25.01
15075,22.13,13.21,25.01
15076,22.13,13.21,25.01
15077,22.13,13.21,25.01
15078,22.13,13.21,25.01
15079,22.13,13.21,25.01
15080,22.13,13.21,25.01
15081,22.13,13.21,25.01
15082,22.13,13.21,25.01
15083,22.13,13.21,25.01
15084,22.13,13.21,25.01
15085,22.13,13.21,25.01
15086,22.13,13.21,25.01
15087,22.13,13.21,25.01
15088,22.13,13.21,25.01
15089,22.13,13.21,25.01
15090,22.13,13.21,25.01
15091,22.13,13.21,25.01
15092,22.13,13.21,25.01
15093,22.13,13.21,25.01
15094,22.13,13.21,25.01
15095,22.13,13.21,25.01
15096,22.13,13.21,25.01
15097,22.13,13.21,25.01
15098,22.13,13.21,25.01
15099,22.13,13.21,25.01
15100,22.13,13.21,25.01
15101,22.13,13.21,25.01
15102,22.13,13.21,25.01
15103,22.13,13.21,25.01
15104,22.13,13.21,25.01
15105,22.13,13.21,25.01
15106,22.13,13.21,25.01
15107,22.13,13.21,25.01
15108,22.13,13.21,25.01
15109,22.13,13.21,25.01
15110,22.13,13.21,25.01
15111,22.13,13.21,25.01
15112,22.13,13.21,25.01
15113,22.13,13.21,25.01
15114,22.13,13.21,25.01
15115,22.13,13.21,25.01
15116,22.13,13.21,25.01
15117,22.13,13.21,25.01
15118,22.13,13.21,25.01
15119,22.13,13.21,25.01
15120,22.13,13.21,25.01
15121,22.13,13.21,25.01
15122,22.13,13.21,25.01
15123,22.13,13.21,25.01
15124,22.13,13.21,25.01
15125,22.13,13.21,25.01
15126,22.13,13.21,25.01
15127,22.13,13.21,25.01
15128,22.13,13.21,25.01
15129,22.13,13.21,25.01
15130,22.13,13.21,25.01
15131,22.13,13.21,25.01
15132,22.13,13.21,25.01
15133,22.13,13.21,25.01
15134,22.13,13.21,25.01
15135,22.13,13.21,25.01
15136,22.13,13.21,25.01
15137,22.13,13.21,25.01
15138,22.13,13.21,25.01
15139,22.13,13.21,25.01
15140,22.13,13.21,25.01
15141,22.13,13.21,25.01
15142,22.13,13.21,25.01
15143,22.13,13.21,25.01
15144,22.13,13.21,25.01
15145,22.13,13.21,25.01
15146,22.13,13.21,25.01
15147,22.13,13.21,25.01
15148,22.13,13.21,25.01
15149,22.13,13.21,25.01
15150,22.13,13.21,25.01
15151,22.13,13.21,25.01
15152,22.13,13.21,25.01
15153,22.13,13.21,25.01
15154,22.13,13.21,25.01
15155,22.13,13.21,25.01
15156,22.13,13.21,25.01
15157,22.13,13.21,25.01
15158,22.13,13.21,25.01
15159,22.13,13.21,25.01
15160,22.13,13.21,25.01
15161,22.13,13.21,25.01
15162,22.13,13.21,25.01
15163,22.13,13.21,25.01
15164,22.13,13.21,25.01
15165,22.13,13.21,25.01
15166,22.13,13.21,25.01
15167,22.13,13.21,25.01
15168,22.13,13.21,25.01
15169,22.13,13.21,25.01
15170,22.13,13.21,25.01
15171,22.13,13.21,25.01
15172,22.13,13.21,25.01
15173,22.13,13.21,25.01
15174,22.13,13.21,25.01
15175,22.13,13.21,25.01
15176,22.13,13.21,25.01
15177,22.13,13.21,25.01
15178,22.13,13.21,25.01
15179,22.13,13.21,25.01
15180,22.13,13.21,25.01
15181,22.13,13.21,25.01
15182,22.13,13.21,25.01
15183,22.13,13.21,25.01
15184,22.13,13.21,25.01
15185,22.13,13.21,25.01
15186,22.13,13.21,25.01
15187,22.13,13.21,25.01
15188,22.13,13.21,25.01
15189,22.13,13.21,25.01
15190,22.13,13.21,25.01
15191,22.13,13.21,25.01
15192,22.13,13.21,25.01
15193,22.13,13.21,25.01
15194,22.13,13.21,25.01
15195,22.13,13.21,25.01
15196,22.13,13.21,25.01
15197,22.13,13.21,25.01
15198,22.13,13.21,25.01
15199,22.13,13.21,25.01
15200,22.13,13.21,25.01
15201,22.13,13.21,25.01
15202,22.13,13.21,25.01
15203,22.13,13.21,25.01
15204,22.13,13.21,25.01
15205,22.13,13.21,25.01
15206,22.13,13.21,25.01
15207,22.13,13.21,25.01
15208,22.13,13.21,25.01
15209,22.13,13.21,25.01
15210,22.13,13.21,25.01
15211,22.13,13.21,25.01
15212,22.13,13.21,25.01
15213,22.13,13.21,25.01
15214,22.13,13.21,25.01
15215,22.13,13.21,25.01
15216,22.13,13.21,25.01
15217,22.13,13.21,25.01
15218,22.13,13.21,25.01
15219,22.13,13.21,25.01
15220,22.13,13.21,25.01
15221,22.13,13.21,25.01
15222,22.13,13.21,25.01
15223,22.13,13.21,25.01
15224,22.13,13.21,25.01
15225,22.13,13.21,25.01
15226,22.13,13.21,25.01
15227,22.13,15.66,25.01
15228,22.13,15.66,25.01
15229,22.13,15.66,25.01
15230,22.13,15.66,25.01
15231,22.13,15.66,25.01
15232,22.13,15.66,25.01
15233,22.13,15.66,25.01
15234,22.13,15.66,25.01
15235,22.13,15.66,25.01
15236,22.13,15.66,25.01
15237,22.13,15.66,25.01
15238,22.13,15.66,25.01
15239,22.13,15.66,25.01
15240,22.13,15.66,25.01
15241,22.13,15.66,25.01
15242,22.13,15.66,25.01
15243,22.13,15.66,25.01
15244,22.13,15.66,25.01
15245,22.13,15.66,25.01
15246,22.13,15.66,25.01
15247,22.13,15.66,25.01
15248,22.13,15.66,25.01
15249,22.13,15.66,25.01
15250,22.13,15.66,25.01
15251,22.13,15.66,25.01
15252,22.13,15.66,25.01
15253,22.13,15.66,25.01
15254,22.13,15.66,25.01
15255,22.13,15.66,25.01
15256,22.13,15.66,25.01
15257,22.13,15.66,25.01
15258,22.13,15.66,25.01
15259,22.13,15.66,25.01
15260,22.13,15.66,25.01
15261,22.13,15.66,25.01
15262,22.13,15.66,25.01
15263,22.13,15.66,25.01
15264,22.13,15.66,25.01
15265,22.13,15.66,25.01
15266,22.13,15.66,25.01
15267,22.13,15.66,25.01
15268,22.13,15.66,25.01
15269,22.13,15.66,25.01
15270,22.13,15.66,25.01
15271,22.13,15.66,25.01
15272,22.13,15.66,25.01
15273,22.13,15.66,25.01
15274,22.13,15.66,25.01
15275,22.13,15.66,25.01
15276,22.13,15.66,25.01
15277,22.13,15.66,25.01
15278,22.13,15.66,25.01
15279,22.13,15.66,25.01
15280,22.13,15.66,25.01
15281,22.13,15.66,25.01
15282,22.13,15.66,25.01
15283,22.13,15.66,25.01
15284,22.13,15.66,25.01
15285,22.13,15.66,25.01
15286,22.13,15.66,25.01
15287,22.13,15.66,25.01
15288,22.13,15.66,25.01
15289,22.13,15.66,25.01
15290,22.13,15.66,25.01
15291,22.13,15.66,25.01
15292,22.13,15.66,25.01
15293,22.13,15.66,25.01
15294,22.13,15.66,25.01
15295,22.13,15.66,25.01
15296,22.13,15.66,25.01
15297,22.13,15.66,25.01
15298,22.13,15.66,25.01
15299,22.13,15.66,25.01
15300,22.13,15.66,25.01
15301,22.13,15.66,25.01
15302,22.13,15.66,25.01
15303,22.13,15.66,25.01
15304,22.13,15.66,25.01
15305,22.13,15.66,25.01
15306,22.13,15.66,25.01
15307,22.13,15.66,25.01
15308,22.13,15.66,25.01
15309,22.13,15.66,25.01
15310,22.13,15.66,25.01
15311,22.13,15.66,25.01
15312,22.13,15.66,25.01
15313,22.13,15.66,25.01
15314,22.13,15.66,25.01
15315,22.13,15.66,25.01
15316,22.13,15.66,25.01
15317,22.13,15.66,25.01
15318,22.13,15.66,25.01
15319,22.13,15.66,25.01
15320,22.13,15.66,25.01
15321,22.13,15.66,25.01
15322,22.13,15.66,25.01
15323,22.13,15.66,25.01
15324,22.13,15.66,25.01
15325,22.13,15.66,25.01
15326,22.13,15.66,25.01
15327,22.13,15.66,25.01
15328,22.13,15.66,25.01
15329,22.13,15.66,25.01
15330,22.13,15.66,25.01
15331,22.13,15.66,25.01
15332,22.13,15.66,25.01
15333,22.13,15.66,25.01
15334,22.13,15.66,25.01
15335,22.13,15.66,25.01
15336,22.13,15.66,25.01
15337,22.13,15.66,25.01
15338,22.13,15.66,25.01
15339,22.13,15.66,25.01
15340,22.13,15.66,25.01
15341,22.13,15.66,25.01
15342,22.13,15.66,25.01
15343,22.13,15.66,25.01
15344,22.13,15.66,25.01
15345,22.13,15.66,25.01
15346,22.13,15.66,25.01
15347,22.13,15.66,25.01
15348,22.13,15.66,25.01
15349,22.13,15.66,25.01
15350,22.13,15.66,25.01
15351,22.13,15.66,25.01
15352,22.13,15.66,25.01
15353,22.13,15.66,25.01
15354,22.13,15.66,25.01
15355,22.13,15.66,25.01
15356,22.13,15.66,25.01
15357,22.13,15.66,25.01
15358,22.13,15.66,25.01
15359,22.13,15.66,25.01
15360,22.13,15.66,25.01
15361,22.13,15.66,25.01
15362,22.13,15.66,25.01
15363,22.13,15.66,25.01
15364,22.13,15.66,25.01
15365,22.13,15.66,25.01
15366,22.13,15.66,25.01
15367,22.13,15.66,25.01
15368,22.13,15.66,25.01
15369,22.13,15.66,25.01
15370,22.13,15.66,25.01
15371,22.13,15.66,25.01
15372,22.13,15.66,25.01
15373,22.13,15.66,25.01
15374,22.13,15.66,25.01
15375,22.13,15.66,25.01
15376,22.13,15.66,25.01
15377,22.13,15.66,25.01
15378,22.13,15.66,25.01
15379,22.13,15.66,25.01
15380,22.13,15.66,25.01
15381,22.13,15.66,25.01
15382,22.13,15.66,25.01
15383,22.13,15.66,25.01
15384,22.13,15.66,25.01
15385,22.13,15.66,25.01
15386,22.13,15.66,25.01
15387,22.13,15.66,25.01
15388,22.13,15.66,25.01
15389,22.13,15.66,25.01
15390,22.13,15.66,25.01
15391,22.13,15.66,25.01
15392,22.13,15.66,25.01
15393,22.13,15.66,25.01
15394,22.13,15.66,25.01
15395,22.13,15.66,25.01
15396,22.13,15.66,25.01
15397,22.13,15.66,25.01
15398,22.13,15.66,25.01
15399,22.13,15.66,25.01
