vehID,depart,from,to,arrival,arrival_speed,type
r_axs_tun_aEr_eWa_2_car_aggr5.0,12002.4,lane_entry_A,lane_exit_B,12134.61,20.04,car_aggr5
r_luz_tun_aAm_eWa_4_car_aggr4.0,16819.13,lane_entry_A,lane_exit_B,16944.98,20.61,car_aggr4
r_luz_tun_aAm_eWa_4_car_aggr3.0,17388.85,lane_entry_A,lane_exit_B,17521.39,19.21,car_aggr3
r_luz_tun_aAm_eWa_4_small_truck.0,17529.04,lane_entry_A,lane_exit_B,17668.56,18.32,small_truck
r_luz_tun_aAm_eWa_4_car_aggr3.1,17700.51,lane_entry_A,lane_exit_B,17843.27,18.18,car_aggr3
r_axs_tun_aEr_eWa_4_car_aggr3.0,17730.14,lane_entry_A,lane_exit_B,17872.14,18.63,car_aggr3
r_luz_tun_aEr_eWa_4_car_aggr3.0,18841.83,lane_entry_A,lane_exit_B,18981.05,19.01,car_aggr3
r_luz_tun_aEr_eWa_4_car_aggr5.0,18845.08,lane_entry_A,lane_exit_B,18983.85,21.04,car_aggr5
r_axs_tun_aAm_eWa_4_big_truck.0,19225.21,lane_entry_A,lane_exit_B,19390.0,15.9,big_truck
r_luz_tun_aAm_eWa_7_motorbike.0,27167.65,lane_entry_A,lane_exit_B,27296.84,19.1,motorbike
r_luz_tun_aEr_eWa_7_small_truck.0,27655.51,lane_entry_A,lane_exit_B,27806.34,19.35,small_truck
r_luz_tun_aAm_eWa_7_car_aggr3.0,28777.84,lane_entry_A,lane_exit_B,28943.23,15.46,car_aggr3
r_luz_tun_aEr_eWa_7_car_aggr1.0,28788.65,lane_entry_A,lane_exit_B,28951.96,17.35,car_aggr1
r_luz_tun_aEr_eWa_7_car_aggr3.0,28882.24,lane_entry_A,lane_exit_B,29030.62,21.3,car_aggr3
r_luz_tun_aEr_eWa_7_car_aggr4.1,28886.09,lane_entry_A,lane_exit_B,29033.9,23.24,car_aggr4
r_luz_tun_aAm_eWa_7_motorbike.1,28889.91,lane_entry_A,lane_exit_B,29039.6,18.29,motorbike
r_luz_tun_aEr_eWa_7_car_aggr4.0,28898.43,lane_entry_A,lane_exit_B,29045.77,20.87,car_aggr4
r_luz_tun_aEr_eWa_7_big_truck.0,29162.23,lane_entry_A,lane_exit_B,29312.6,16.91,big_truck
r_luz_tun_aEr_eWa_7_car_aggr2.0,29168.2,lane_entry_A,lane_exit_B,29317.07,21.55,car_aggr2
r_luz_tun_aAm_eWa_7_car_aggr4.0,29276.79,lane_entry_A,lane_exit_B,29441.94,18.42,car_aggr4
r_luz_tun_aEr_eWa_7_big_truck.1,29470.5,lane_entry_A,lane_exit_B,29629.26,15.94,big_truck
