time,lane_exit_B,lane_exit_C,lane_exit_D
28292,21.65,12.18,15.25
28293,21.65,12.18,15.25
28294,21.65,12.18,15.25
28295,21.65,12.18,15.25
28296,21.65,13.02,14.87
28297,21.65,13.02,14.87
28298,21.65,13.02,14.87
28299,21.65,13.02,14.87
28300,21.65,13.02,14.87
28301,21.65,12.97,14.87
28302,21.65,12.97,14.87
28303,21.65,12.97,14.87
28304,21.65,12.97,14.87
28305,21.65,12.97,14.87
28306,21.65,12.97,14.87
28307,21.65,12.97,14.87
28308,21.65,12.82,14.87
28309,21.65,12.82,14.87
28310,21.21,12.82,14.87
28311,21.21,12.82,14.87
28312,21.21,13.24,14.87
28313,21.21,13.24,14.87
28314,21.21,13.24,15.3
28315,22.11,13.24,15.3
28316,22.11,13.6,15.3
28317,22.11,13.6,15.3
28318,22.11,13.6,15.3
28319,22.58,13.6,15.55
28320,22.58,12.97,15.55
28321,22.58,12.97,15.55
28322,22.58,12.97,15.55
28323,22.58,12.97,15.55
28324,22.58,12.97,15.74
28325,22.58,12.97,15.74
28326,22.58,12.97,15.74
28327,20.52,12.97,15.74
28328,20.52,12.97,16.18
28329,20.52,12.97,16.18
28330,20.52,12.97,16.18
28331,20.52,12.97,14.4
28332,20.52,12.97,14.4
28333,20.52,12.97,14.4
28334,20.52,12.97,14.4
28335,20.52,12.97,14.4
28336,20.52,12.97,14.4
28337,20.52,12.97,14.4
28338,20.52,12.97,14.4
28339,20.52,12.97,14.4
28340,20.52,12.97,14.4
28341,20.52,12.97,14.4
28342,20.52,12.97,14.4
28343,20.52,12.97,14.4
28344,20.52,12.97,14.4
28345,20.52,12.97,14.4
28346,20.52,12.97,14.4
28347,20.52,12.97,14.4
28348,20.52,12.97,14.4
28349,20.52,12.97,14.4
28350,20.52,12.97,14.4
28351,20.52,12.97,14.4
28352,20.52,12.97,14.4
28353,20.52,12.97,14.4
28354,20.52,12.97,14.4
28355,20.52,12.97,14.4
28356,20.52,12.97,14.4
28357,20.52,12.97,14.4
28358,20.52,12.97,14.4
28359,20.52,12.97,14.4
28360,20.52,12.97,14.4
28361,20.52,12.97,14.29
28362,20.52,12.97,14.29
28363,20.52,12.97,14.29
28364,20.52,12.97,14.29
28365,20.52,12.97,14.72
28366,20.52,12.97,14.72
28367,20.52,12.97,14.72
28368,20.52,12.97,14.72
28369,20.52,12.97,14.27
28370,20.52,12.97,14.27
28371,20.52,12.97,14.27
28372,20.52,12.97,14.27
28373,20.52,12.97,13.71
28374,20.52,12.97,13.71
28375,20.52,12.97,13.71
28376,20.52,12.97,13.71
28377,20.52,12.97,13.71
28378,20.52,12.97,13.71
28379,20.52,12.97,13.71
28380,20.52,12.97,14.29
28381,20.52,12.97,14.29
28382,20.52,12.97,14.29
28383,20.52,12.97,14.29
28384,20.52,12.97,14.29
28385,20.52,12.97,14.29
28386,20.52,12.97,14.26
28387,20.52,12.97,14.26
28388,20.52,12.97,14.26
28389,20.52,12.97,14.26
28390,20.52,12.97,14.26
28391,20.52,12.97,14.47
28392,20.52,12.97,14.47
28393,20.52,12.97,14.47
28394,20.52,12.97,14.47
28395,20.52,12.97,14.47
28396,20.52,12.97,14.03
28397,20.52,12.97,14.03
28398,20.52,12.97,14.03
28399,20.52,12.97,13.42
28400,20.52,12.97,13.42
28401,20.52,12.97,13.42
28402,20.52,12.97,12.47
28403,20.52,12.97,12.47
28404,20.52,12.97,12.47
28405,20.52,12.97,13.41
28406,20.52,12.97,13.41
28407,20.52,12.97,13.41
28408,20.52,12.97,13.41
28409,20.52,12.97,13.41
28410,20.52,12.97,13.41
28411,20.52,12.97,13.41
28412,20.52,12.97,13.41
28413,20.52,12.97,13.41
28414,20.52,12.97,13.41
28415,20.52,12.97,13.41
28416,20.52,12.97,13.41
28417,20.52,12.97,13.41
28418,20.52,12.97,13.41
28419,20.52,12.97,13.41
28420,20.52,12.97,13.41
28421,20.52,12.97,13.41
28422,20.52,12.97,13.41
28423,20.52,12.97,14.4
28424,20.52,12.97,14.4
28425,20.52,12.97,14.4
28426,20.52,12.97,14.4
28427,20.52,12.97,14.4
28428,20.52,12.97,14.4
28429,20.52,12.97,14.4
28430,20.52,12.97,14.4
28431,20.52,12.97,14.4
28432,20.52,12.97,14.4
28433,20.52,12.97,14.4
28434,20.52,12.97,14.34
28435,20.52,12.97,14.34
28436,20.52,12.97,14.34
28437,20.52,12.97,14.34
28438,20.52,12.97,14.11
28439,20.52,12.97,14.11
28440,20.52,12.97,14.11
28441,20.52,12.97,14.11
28442,20.52,12.97,14.11
28443,20.52,12.97,14.11
28444,20.52,12.97,14.11
28445,20.52,12.97,14.21
28446,20.52,12.97,14.21
28447,20.52,12.97,14.21
28448,20.52,12.97,14.21
28449,20.52,12.97,14.14
28450,20.52,12.97,14.14
28451,20.52,12.97,14.14
28452,20.52,12.97,14.14
28453,20.52,12.97,14.14
28454,20.52,12.97,14.4
28455,20.52,12.97,14.4
28456,20.52,12.97,14.4
28457,20.52,12.97,14.4
28458,20.52,12.97,14.4
28459,20.52,12.97,13.65
28460,20.52,12.97,13.65
28461,20.52,12.97,13.65
28462,20.52,12.97,13.65
28463,20.52,12.97,13.65
28464,20.52,12.97,13.65
28465,20.52,12.97,13.65
28466,20.52,12.97,13.65
28467,20.52,12.97,13.65
28468,20.52,12.97,13.65
28469,20.52,12.97,13.65
28470,20.52,12.97,13.65
28471,20.52,12.97,13.65
28472,20.52,12.97,13.65
28473,20.52,12.97,13.65
28474,20.52,12.97,13.65
28475,20.52,12.97,13.65
28476,20.52,12.97,14.4
28477,20.52,12.97,14.4
28478,20.52,12.97,14.4
28479,20.52,12.97,14.4
28480,20.52,12.97,14.41
28481,20.52,12.97,14.41
28482,20.52,12.97,14.41
28483,20.52,12.97,14.41
28484,20.52,12.97,14.41
28485,20.52,12.97,13.75
28486,20.52,12.97,13.75
28487,20.52,12.97,13.75
28488,20.52,12.97,13.75
28489,20.52,12.97,13.94
28490,20.52,12.97,13.94
28491,20.52,12.97,13.94
28492,20.52,12.97,13.94
28493,20.52,12.97,13.94
28494,20.52,12.97,13.94
28495,20.52,12.97,13.94
28496,20.52,12.97,13.72
28497,20.52,12.97,13.72
28498,20.52,12.97,13.72
28499,20.52,12.97,13.72
28500,20.52,12.97,13.0
28501,20.52,12.97,13.0
28502,20.52,12.97,13.0
28503,20.52,12.97,13.0
28504,20.52,12.97,13.0
28505,20.52,12.97,13.0
28506,20.52,12.97,14.6
28507,20.52,12.97,14.6
28508,20.52,12.97,14.6
28509,20.52,12.97,14.6
28510,20.52,12.97,14.6
28511,20.52,12.97,14.6
28512,20.52,12.97,13.89
28513,20.52,12.97,13.89
28514,20.52,12.97,13.89
28515,20.52,12.97,13.89
28516,20.52,12.97,13.89
28517,20.52,12.97,13.39
28518,20.52,12.97,13.39
28519,20.52,12.97,13.39
28520,20.52,12.97,13.39
28521,20.52,12.97,13.67
28522,20.52,12.97,13.67
28523,20.52,12.97,13.67
28524,20.52,12.97,13.67
28525,20.52,12.97,13.49
28526,20.52,12.97,13.49
28527,20.52,12.97,13.49
28528,20.52,12.97,13.49
28529,20.52,12.97,12.68
28530,20.52,12.97,12.68
28531,20.52,12.97,12.68
28532,20.52,12.97,12.68
28533,20.52,12.97,13.59
28534,20.52,12.97,13.59
28535,20.52,12.97,13.59
28536,20.52,12.97,13.59
28537,20.52,12.97,12.67
28538,20.52,12.97,12.67
28539,20.52,12.97,12.67
28540,20.52,12.97,12.67
28541,20.52,17.58,12.09
28542,20.52,17.58,12.09
28543,20.52,17.58,12.09
28544,20.52,17.58,12.09
28545,20.52,17.58,12.09
28546,20.52,17.58,13.21
28547,20.52,17.58,13.21
28548,20.52,17.58,13.21
28549,20.52,17.58,13.53
28550,20.52,17.58,13.53
28551,20.52,17.58,13.53
28552,20.52,17.58,13.53
28553,20.52,17.58,13.53
28554,20.52,17.58,13.53
28555,20.52,17.58,13.53
28556,20.52,17.58,12.98
28557,20.52,17.58,12.98
28558,20.52,17.58,12.98
28559,20.52,17.58,12.98
28560,20.52,17.58,12.98
28561,20.52,17.58,12.98
28562,20.52,17.58,12.98
28563,20.52,17.58,12.98
28564,20.52,17.58,12.98
28565,20.52,17.58,12.98
28566,20.52,17.58,12.98
28567,20.52,17.58,12.98
28568,20.52,17.58,12.98
28569,20.52,17.58,12.98
28570,20.52,17.58,12.98
28571,20.52,17.58,12.98
28572,20.52,17.58,12.98
28573,20.52,17.58,12.98
28574,20.52,17.58,12.98
28575,20.52,17.58,12.98
28576,20.52,17.58,12.98
28577,20.52,17.58,12.98
28578,20.52,17.58,12.98
28579,20.52,17.58,12.98
28580,20.52,17.58,12.98
28581,20.52,17.58,12.98
28582,20.52,17.58,12.98
28583,20.52,17.58,12.98
28584,20.52,17.58,12.98
28585,20.52,17.58,12.98
28586,20.52,17.58,12.98
28587,20.52,17.58,12.98
28588,20.52,17.58,12.98
28589,20.52,17.58,12.98
28590,20.52,17.58,12.98
28591,20.52,17.58,12.98
28592,20.52,17.58,12.98
28593,20.52,17.58,12.98
28594,20.52,17.58,12.98
28595,20.52,17.58,12.98
28596,20.52,17.58,12.98
28597,20.52,17.58,12.98
28598,20.52,17.58,12.98
28599,20.52,17.58,12.98
28600,20.52,17.58,12.98
28601,20.52,17.58,12.98
28602,20.52,17.58,12.98
28603,20.52,17.58,12.98
28604,20.52,17.58,12.98
28605,20.52,17.58,12.98
28606,20.52,17.58,12.98
28607,20.52,17.58,12.98
28608,20.52,17.58,12.98
28609,20.52,17.58,12.98
28610,20.52,17.58,12.98
28611,20.52,17.58,12.98
28612,23.15,17.58,12.98
28613,23.15,17.58,12.98
28614,23.15,17.58,12.98
28615,23.15,17.58,12.98
28616,23.15,17.58,12.98
28617,23.15,17.58,12.98
28618,23.15,17.58,12.98
28619,23.15,17.58,12.98
28620,23.15,17.58,12.98
28621,18.68,17.58,12.98
28622,18.68,17.58,12.98
28623,18.68,17.58,12.98
28624,18.68,17.58,12.98
28625,18.68,17.58,12.98
28626,23.67,17.58,12.98
28627,23.67,17.58,12.98
28628,23.67,17.58,12.98
28629,23.67,17.58,12.98
28630,23.67,17.58,12.98
28631,23.67,17.58,12.98
28632,23.8,17.58,12.98
28633,23.8,17.58,12.98
28634,23.8,17.58,12.98
28635,23.8,17.58,12.98
28636,23.8,17.58,12.98
28637,23.8,17.58,12.98
28638,23.8,17.58,12.98
28639,23.8,17.58,12.98
28640,23.8,17.58,12.98
28641,23.8,17.58,12.98
28642,23.8,17.58,12.98
28643,23.8,17.58,12.98
28644,23.8,17.58,12.98
28645,23.8,17.58,12.98
28646,23.8,17.58,12.98
28647,23.8,17.58,12.98
28648,23.8,17.58,12.98
28649,23.8,17.58,12.98
28650,23.8,17.58,12.98
28651,23.8,17.58,12.98
28652,23.8,17.58,12.98
28653,23.8,17.58,12.98
28654,23.8,17.58,12.52
28655,23.8,17.58,12.52
28656,23.8,17.58,12.52
28657,23.8,17.58,14.4
28658,23.8,17.58,14.4
28659,23.8,17.58,14.4
28660,23.8,17.58,14.4
28661,23.8,17.58,14.4
28662,23.8,17.58,14.4
28663,23.8,17.58,14.4
28664,23.8,17.58,14.4
28665,23.8,17.58,12.92
28666,23.8,17.58,12.92
28667,23.8,17.58,12.92
28668,23.8,17.58,13.01
28669,23.8,17.58,13.01
28670,23.8,17.58,13.01
28671,23.8,17.58,13.01
28672,23.8,17.58,13.26
28673,23.8,17.58,13.26
28674,23.8,17.58,13.26
28675,23.8,17.58,12.96
28676,23.8,17.58,12.96
28677,23.8,17.58,12.96
28678,23.8,17.58,12.96
28679,23.8,17.58,13.5
28680,23.8,17.58,13.5
28681,23.8,17.58,13.5
28682,23.8,17.58,13.5
28683,23.8,17.58,13.5
28684,23.8,17.58,13.5
28685,23.8,17.58,13.38
28686,23.8,17.58,13.38
28687,23.8,17.58,13.38
28688,23.8,17.58,13.41
28689,23.8,17.58,13.41
28690,23.8,17.58,13.41
28691,23.8,17.58,13.28
28692,23.8,17.58,13.28
28693,23.8,17.58,13.28
28694,23.8,17.58,13.28
28695,23.8,17.58,13.28
28696,23.8,17.58,12.28
28697,23.8,17.58,12.28
28698,23.8,17.58,12.28
28699,23.8,17.58,12.28
28700,23.8,17.58,12.28
28701,23.8,17.58,12.28
28702,23.8,17.58,12.61
28703,23.8,17.58,12.61
28704,23.8,17.58,12.61
28705,23.8,17.58,12.61
28706,23.8,17.58,12.61
28707,23.8,17.58,12.61
28708,23.8,17.58,12.42
28709,23.8,17.58,12.42
28710,23.8,17.58,12.42
28711,23.8,17.58,12.42
28712,23.8,17.58,11.81
28713,23.8,17.58,11.81
28714,23.8,17.58,11.81
28715,23.8,17.58,11.81
28716,23.8,17.58,12.36
28717,23.8,17.58,12.36
28718,23.8,17.58,12.36
28719,23.8,17.58,12.36
28720,23.8,17.58,12.36
28721,23.8,17.58,12.36
28722,23.8,17.58,12.36
28723,23.8,17.58,12.36
28724,23.8,17.58,12.36
28725,23.8,17.58,12.36
28726,23.8,17.58,12.36
28727,23.8,17.58,12.46
28728,23.8,17.58,12.46
28729,23.8,17.58,12.46
28730,23.8,17.58,12.46
28731,23.8,17.58,11.43
28732,23.8,17.58,11.43
28733,23.8,17.58,11.43
28734,23.8,17.58,12.39
28735,23.8,13.84,12.39
28736,23.8,13.84,12.39
28737,23.8,13.84,12.39
28738,23.8,13.84,12.39
28739,23.8,13.84,12.01
28740,23.8,16.1,12.01
28741,23.8,16.1,12.01
28742,23.8,16.1,12.01
28743,23.8,16.1,11.61
28744,23.8,16.1,11.61
28745,23.8,16.1,11.61
28746,23.8,16.1,11.61
28747,23.8,16.1,11.05
28748,23.8,16.1,11.05
28749,23.8,16.1,11.05
28750,23.8,16.1,11.9
28751,23.8,16.1,11.9
28752,23.8,16.1,11.9
28753,23.8,16.1,11.9
28754,23.8,16.1,11.9
28755,23.8,16.1,11.38
28756,23.8,16.1,11.38
28757,23.8,16.1,11.38
28758,23.8,16.1,11.38
28759,23.8,16.1,11.38
28760,25.18,16.1,11.38
28761,25.18,16.1,11.03
28762,25.18,16.1,11.03
28763,25.18,16.1,11.03
28764,25.18,16.1,11.03
28765,25.18,16.1,11.21
28766,25.18,16.1,11.21
28767,25.18,16.1,11.21
28768,22.03,16.1,11.21
28769,22.03,16.1,11.21
28770,22.03,16.1,11.21
28771,22.03,16.1,11.21
28772,22.03,16.1,11.39
28773,22.03,16.1,11.39
28774,22.03,16.1,11.39
28775,22.03,16.1,11.39
28776,22.03,16.1,11.39
28777,22.03,16.1,11.02
28778,22.03,16.1,11.02
28779,22.03,16.1,11.02
28780,22.03,16.1,11.02
28781,22.03,16.1,11.02
28782,22.03,16.1,11.02
28783,22.03,16.1,11.02
28784,22.03,16.1,10.82
28785,22.03,16.1,10.82
28786,22.03,16.1,10.82
28787,22.03,16.1,10.82
28788,22.03,16.1,11.24
28789,22.03,16.1,11.24
28790,22.03,16.1,11.24
28791,22.03,16.1,9.87
28792,22.03,16.1,9.87
28793,22.03,16.1,9.87
28794,22.03,16.1,9.87
28795,22.03,11.07,10.84
28796,22.03,11.07,10.84
28797,22.03,11.07,10.84
28798,22.03,11.07,10.84
28799,22.03,11.07,10.84
28800,22.03,11.07,10.84
28801,22.03,11.07,10.35
28802,22.03,11.07,10.35
28803,22.03,13.79,10.35
28804,22.03,13.79,10.35
28805,22.03,13.79,10.35
28806,22.03,13.79,10.35
28807,22.03,12.27,10.75
28808,22.03,12.27,10.75
28809,22.03,12.27,10.75
28810,22.03,12.67,10.75
28811,22.03,12.67,10.53
28812,22.03,12.67,10.53
28813,22.03,12.67,10.53
28814,22.03,12.67,10.53
28815,22.03,12.67,10.63
28816,22.03,12.67,10.63
28817,22.03,12.67,10.63
28818,22.03,12.67,10.63
28819,22.03,12.67,11.06
28820,22.03,12.67,11.06
28821,22.03,12.67,11.06
28822,22.03,12.67,11.06
28823,22.03,12.67,10.88
28824,22.03,12.67,10.88
28825,22.03,12.67,10.88
28826,22.03,12.67,10.88
28827,22.03,12.67,10.64
28828,22.03,12.67,10.64
28829,22.03,12.67,10.64
28830,22.03,12.67,10.64
28831,22.03,12.67,9.14
28832,22.03,12.67,9.14
28833,22.03,12.67,9.14
28834,22.03,12.67,9.14
28835,19.44,12.67,10.29
28836,19.44,12.67,10.29
28837,19.44,12.67,10.29
28838,19.44,12.67,10.29
28839,19.44,12.67,10.29
28840,19.44,12.67,10.06
28841,19.44,12.67,10.06
28842,19.44,12.67,10.06
28843,19.44,12.67,10.06
28844,19.44,12.67,10.06
28845,19.44,12.67,9.75
28846,19.44,12.67,9.75
28847,19.44,12.67,9.75
28848,19.44,12.67,9.75
28849,19.44,12.67,8.85
28850,19.44,12.67,8.85
28851,19.44,12.67,8.85
28852,19.44,12.67,8.85
28853,19.44,12.67,9.9
28854,19.44,12.67,9.9
28855,19.44,12.67,9.9
28856,19.44,12.67,9.9
28857,19.44,12.67,9.9
28858,19.44,12.67,10.52
28859,19.44,12.67,10.52
28860,19.44,12.67,10.52
28861,19.44,12.67,10.52
28862,19.44,12.67,10.52
28863,19.44,12.67,10.52
28864,19.44,12.67,10.52
28865,19.44,12.67,10.1
28866,19.44,12.67,10.1
28867,19.44,12.67,10.1
28868,19.44,12.67,10.1
28869,19.44,12.67,10.33
28870,19.44,12.67,10.33
28871,19.44,12.67,10.33
28872,19.44,12.67,10.33
28873,19.44,12.67,10.33
28874,19.44,12.67,10.33
28875,19.44,12.67,10.33
28876,19.44,12.67,10.33
28877,19.44,12.67,10.33
28878,19.44,12.67,10.33
28879,19.44,12.67,10.33
28880,19.44,12.67,10.33
28881,19.44,12.67,10.33
28882,19.44,12.67,10.33
28883,19.44,12.67,10.33
28884,19.44,12.67,10.33
28885,19.44,13.69,10.33
28886,19.44,13.69,10.33
28887,19.44,13.69,10.33
28888,19.44,13.69,10.33
28889,19.44,13.69,10.33
28890,19.44,13.69,10.33
28891,19.44,13.69,10.33
28892,19.44,14.87,10.33
28893,19.44,14.87,10.33
28894,19.44,14.87,10.33
28895,19.44,14.87,10.33
28896,19.44,14.87,10.33
28897,19.44,14.87,10.33
28898,19.44,14.87,10.33
28899,19.44,14.87,10.33
28900,19.44,14.87,10.33
28901,19.44,14.87,10.33
28902,19.44,14.87,10.33
28903,19.44,14.87,14.98
28904,19.44,14.87,14.98
28905,19.44,14.87,14.98
28906,19.44,14.87,14.98
28907,19.44,14.87,14.98
28908,19.44,14.87,14.98
28909,19.44,14.87,14.99
28910,19.44,14.87,14.99
28911,19.44,14.87,14.99
28912,19.44,14.87,14.99
28913,19.44,14.87,14.99
28914,19.44,14.87,14.99
28915,19.44,14.87,15.57
28916,19.44,14.87,15.57
28917,19.44,14.87,15.57
28918,19.44,14.87,15.57
28919,19.44,14.87,15.57
28920,19.44,14.87,15.57
28921,19.44,14.87,15.57
28922,19.44,14.87,15.57
28923,19.44,14.87,15.57
28924,19.44,14.87,15.57
28925,19.44,14.87,14.57
28926,19.44,17.03,14.57
28927,19.44,17.03,14.57
28928,19.44,17.03,14.57
28929,19.44,17.03,14.57
28930,19.44,17.03,14.57
28931,19.44,17.03,14.57
28932,19.44,17.03,14.92
28933,19.44,17.03,14.92
28934,19.44,17.03,14.92
28935,19.44,17.03,14.92
28936,19.44,17.03,14.92
28937,19.44,17.03,14.92
28938,19.44,17.03,14.22
28939,19.44,17.03,14.22
28940,19.44,17.03,14.22
28941,19.44,17.03,14.22
28942,19.44,17.03,15.18
28943,19.44,17.03,15.18
28944,19.44,17.03,15.18
28945,19.44,17.03,15.18
28946,19.44,17.03,15.18
28947,19.44,17.03,15.18
28948,19.44,17.03,14.83
28949,19.44,17.03,14.83
28950,19.44,17.03,14.83
28951,19.44,17.03,14.83
28952,19.44,17.03,14.83
28953,19.44,17.03,14.83
28954,19.44,17.03,14.83
28955,19.44,17.03,14.83
28956,19.44,17.03,14.83
28957,19.44,17.03,14.83
28958,19.44,17.03,14.83
28959,19.44,17.03,14.34
28960,19.44,17.03,14.34
28961,19.44,11.28,14.34
28962,19.44,11.28,14.34
28963,19.44,11.28,14.34
28964,19.44,11.28,14.34
28965,19.44,11.28,14.93
28966,19.44,11.28,14.93
28967,19.44,11.28,14.93
28968,19.44,11.28,14.59
28969,19.44,11.28,14.59
28970,19.44,11.28,14.59
28971,19.44,11.28,14.59
28972,19.44,11.28,14.32
28973,19.44,11.28,14.32
28974,19.44,11.28,14.32
28975,19.44,11.28,14.32
28976,19.44,11.28,14.32
28977,19.44,11.28,14.39
28978,19.44,11.28,14.39
28979,19.44,11.28,14.39
28980,19.44,11.28,14.98
28981,19.44,11.28,14.98
28982,19.44,11.28,14.98
28983,19.44,11.28,14.98
28984,19.44,11.28,15.76
28985,19.44,11.28,15.76
28986,19.44,11.28,15.76
28987,19.44,11.28,15.76
28988,19.44,11.28,15.76
28989,19.44,11.28,15.76
28990,19.44,11.28,13.86
28991,19.44,11.28,13.86
28992,19.44,11.28,13.86
28993,19.44,11.28,13.86
28994,19.44,11.28,13.86
28995,19.44,11.28,13.86
28996,19.44,11.28,13.86
28997,19.44,11.28,13.86
28998,19.44,11.28,13.86
28999,19.44,11.28,13.86
29000,19.44,11.28,13.86
29001,19.44,11.28,13.86
29002,19.44,11.28,13.86
29003,19.44,11.28,13.86
29004,19.44,11.28,13.86
29005,19.44,14.08,13.86
29006,19.44,14.08,13.86
29007,19.44,14.08,13.86
29008,19.44,14.08,13.86
29009,19.44,14.08,13.86
29010,19.44,14.08,13.86
29011,19.44,14.08,14.51
29012,19.44,14.08,14.51
29013,19.44,14.08,14.51
29014,19.44,14.08,14.51
29015,19.44,14.08,14.51
29016,19.44,14.08,14.51
29017,19.44,14.08,13.96
29018,19.44,14.08,13.96
29019,19.44,14.08,13.96
29020,19.44,14.08,13.96
29021,19.44,14.08,14.32
29022,19.44,14.08,14.32
29023,19.44,14.08,14.32
29024,19.44,14.08,14.32
29025,19.44,14.08,13.96
29026,19.44,14.08,13.96
29027,19.44,14.08,13.96
29028,19.44,14.08,13.96
29029,19.44,14.08,13.96
29030,19.44,14.08,13.96
29031,19.44,14.08,14.16
29032,19.44,14.08,14.16
29033,19.44,14.08,14.16
29034,19.44,14.08,14.16
29035,19.44,14.08,14.16
29036,19.44,14.08,14.16
29037,19.44,14.08,15.39
29038,19.44,14.08,15.39
29039,19.44,14.08,15.39
29040,19.44,14.08,15.39
29041,19.44,13.9,15.39
29042,19.44,13.9,15.39
29043,19.44,13.9,15.39
29044,19.44,13.9,15.39
29045,19.44,13.9,15.39
29046,19.44,13.9,15.39
29047,19.44,13.9,15.39
29048,19.44,13.9,15.39
29049,19.44,13.9,15.4
29050,19.44,13.9,15.4
29051,19.44,13.9,15.4
29052,19.44,13.9,15.4
29053,19.44,13.9,15.4
29054,19.44,13.9,15.4
29055,19.44,13.9,15.24
29056,19.44,13.9,15.24
29057,19.44,13.9,15.24
29058,19.44,13.9,16.07
29059,19.44,13.9,16.07
29060,19.44,13.9,16.07
29061,19.44,13.9,16.07
29062,19.44,13.9,15.51
29063,19.44,13.9,15.51
29064,19.44,13.9,15.51
29065,19.44,13.9,15.51
29066,18.65,13.9,15.51
29067,18.65,13.9,15.23
29068,18.65,13.9,15.23
29069,20.04,13.9,15.23
29070,20.04,13.9,15.23
29071,20.04,13.9,15.23
29072,20.04,13.9,15.23
29073,20.04,13.9,15.23
29074,20.04,13.9,15.23
29075,20.04,13.9,15.23
29076,20.04,13.9,15.23
29077,19.88,13.9,15.23
29078,19.88,13.9,15.23
29079,19.88,13.9,15.23
29080,19.88,13.9,15.58
29081,19.88,13.9,15.58
29082,19.88,13.9,15.58
29083,19.88,13.9,15.1
29084,19.88,13.9,15.1
29085,19.88,13.9,15.1
29086,19.88,13.9,15.1
29087,19.88,13.9,15.1
29088,19.88,13.9,15.1
29089,19.88,13.9,15.42
29090,19.88,13.9,15.42
29091,19.88,13.9,15.42
29092,19.88,13.9,15.42
29093,19.88,13.9,15.1
29094,19.88,13.9,15.1
29095,19.88,13.9,15.1
29096,19.88,13.9,15.1
29097,19.88,13.9,15.1
29098,21.4,13.9,15.91
29099,21.4,13.9,15.91
29100,21.4,13.9,15.91
29101,21.4,13.9,15.91
29102,21.4,13.9,15.91
29103,21.4,13.9,15.28
29104,21.68,13.9,15.28
29105,21.68,13.9,15.28
29106,21.68,13.9,15.28
29107,21.68,13.9,15.62
29108,21.68,13.9,15.62
29109,21.68,13.9,15.62
29110,21.68,13.9,15.62
29111,21.68,13.9,15.62
29112,21.68,13.9,15.62
29113,21.68,13.9,15.62
29114,21.68,13.9,15.62
29115,21.68,13.9,15.62
29116,21.68,13.9,15.62
29117,21.68,13.9,15.6
29118,21.68,13.9,15.6
29119,21.68,13.9,15.6
29120,21.68,13.9,15.6
29121,21.68,13.9,15.99
29122,21.68,13.9,15.99
29123,21.68,13.9,15.99
29124,21.68,13.9,15.48
29125,21.68,13.9,15.48
29126,21.68,13.9,15.48
29127,21.68,13.9,15.48
29128,21.68,13.9,15.48
29129,21.68,13.9,15.48
29130,21.68,13.9,15.48
29131,21.68,13.9,15.67
29132,21.68,13.9,15.67
29133,21.68,13.9,15.67
29134,21.68,13.9,15.67
29135,21.68,13.9,14.8
29136,21.68,13.9,14.8
29137,21.68,13.9,14.8
29138,21.68,13.9,14.8
29139,21.68,13.9,14.8
29140,21.68,13.9,15.75
29141,21.68,13.9,15.75
29142,21.68,13.9,15.75
29143,21.68,13.9,15.75
29144,21.68,13.9,15.75
29145,21.68,13.9,15.75
29146,21.68,13.9,15.75
29147,21.68,13.9,15.75
29148,21.68,13.9,15.75
29149,21.68,13.9,15.75
29150,21.68,13.9,15.75
29151,21.68,13.9,15.75
29152,21.68,13.9,15.75
29153,21.68,13.9,15.75
29154,21.68,13.9,15.75
29155,21.68,13.9,15.75
29156,21.68,13.9,15.75
29157,21.68,13.9,15.75
29158,21.68,13.9,15.75
29159,21.68,13.9,15.75
29160,21.68,13.9,15.75
29161,21.68,13.9,15.75
29162,21.68,13.9,15.75
29163,21.68,13.9,15.75
29164,21.68,13.9,15.75
29165,21.68,13.9,15.75
29166,21.68,13.9,15.75
29167,21.68,13.9,15.75
29168,21.68,13.9,15.75
29169,21.68,13.9,15.75
29170,21.68,13.9,15.75
29171,21.68,13.9,15.75
29172,21.68,13.9,15.75
29173,21.68,13.9,15.75
29174,21.68,13.9,14.64
29175,21.68,13.9,14.64
29176,21.68,13.9,14.64
29177,21.68,13.9,14.64
29178,21.68,13.9,14.64
29179,21.68,13.9,14.64
29180,21.68,13.9,14.46
29181,21.68,13.9,14.46
29182,21.68,13.9,14.46
29183,21.68,13.9,14.46
29184,21.68,13.9,14.46
29185,21.68,13.9,14.76
29186,21.68,13.9,14.76
29187,21.68,13.9,14.76
29188,21.68,13.9,14.76
29189,21.68,13.9,14.46
29190,21.68,13.9,14.46
29191,21.68,13.9,14.46
29192,21.68,13.9,14.46
29193,21.68,13.9,14.46
29194,21.68,13.9,14.46
29195,21.68,13.9,14.46
29196,21.68,13.9,14.85
29197,21.68,13.9,14.85
29198,21.68,13.9,14.85
29199,21.68,13.9,14.85
29200,21.68,13.9,14.85
29201,21.68,13.9,14.85
29202,21.68,13.9,14.85
29203,21.68,13.9,14.85
29204,21.68,13.9,14.85
29205,21.68,13.9,14.85
29206,21.68,13.9,14.85
29207,21.68,13.9,14.85
29208,21.68,13.9,14.85
29209,21.68,13.9,14.85
29210,21.68,13.9,14.85
29211,21.68,13.9,14.85
29212,21.68,13.9,14.85
29213,21.68,13.9,14.85
29214,21.68,13.9,14.85
29215,21.68,13.9,14.85
29216,21.68,13.9,14.85
29217,21.68,13.9,14.85
29218,21.68,13.9,14.85
29219,21.68,13.9,14.85
29220,21.68,13.9,14.85
29221,21.68,13.9,14.85
29222,21.68,13.9,14.85
