vehID,depart,from,to,arrival,arrival_speed,type
r_got_luz_KS_1_big_truck.0,6749.63,lane_entry_D,lane_exit_C,7019.32,11.35,big_truck
r_got_luz_KS_1_car_aggr4.0,6753.71,lane_entry_D,lane_exit_C,7023.17,11.12,car_aggr4
r_got_luz_KS_1_motorbike.0,7082.27,lane_entry_D,lane_exit_C,7313.61,13.2,motorbike
r_got_luz_KS_1_car_aggr2.0,7402.28,lane_entry_D,lane_exit_C,7641.16,12.76,car_aggr2
r_got_luz_KS_1_car_aggr1.0,7536.33,lane_entry_D,lane_exit_C,7778.73,14.89,car_aggr1
r_got_luz_KS_1_car_aggr2.1,7870.5,lane_entry_D,lane_exit_C,8069.87,16.27,car_aggr2
r_got_luz_KS_1_small_truck.0,8591.59,lane_entry_D,lane_exit_C,8809.66,14.33,small_truck
r_got_luz_KS_2_car_aggr4.0,9560.69,lane_entry_D,lane_exit_C,9757.16,15.69,car_aggr4
r_got_luz_KS_2_car_aggr4.1,11749.15,lane_entry_D,lane_exit_C,12025.91,10.73,car_aggr4
r_got_luz_KS_2_car_aggr5.0,11752.29,lane_entry_D,lane_exit_C,12029.32,11.76,car_aggr5
r_got_luz_KS_2_car_aggr5.1,12548.87,lane_entry_D,lane_exit_C,12844.36,11.16,car_aggr5
r_got_luz_KS_2_car_aggr5.2,12552.07,lane_entry_D,lane_exit_C,12847.74,10.44,car_aggr5
r_got_luz_KS_4_car_aggr1.0,16445.38,lane_entry_D,lane_exit_C,16661.71,14.52,car_aggr1
r_got_luz_KS_4_small_truck.0,19286.84,lane_entry_D,lane_exit_C,19559.74,11.82,small_truck
r_got_luz_KS_4_motorbike.0,19290.65,lane_entry_D,lane_exit_C,19563.48,12.5,motorbike
r_got_luz_KS_4_motorbike.1,19294.43,lane_entry_D,lane_exit_C,19567.36,11.21,motorbike
r_oba_luz_KS_Bf__4_car_aggr4.0,19298.28,lane_entry_D,lane_exit_C,19571.21,11.79,car_aggr4
r_oba_luz_KS_Bf__4_car_aggr1.0,20940.14,lane_entry_D,lane_exit_C,21230.61,10.49,car_aggr1
r_oba_luz_KS_Bf__4_car_aggr2.0,20945.43,lane_entry_D,lane_exit_C,21236.1,10.3,car_aggr2
r_got_luz_KS_5_car_aggr3.0,20949.63,lane_entry_D,lane_exit_C,21240.52,10.7,car_aggr3
r_got_luz_KS_5_car_aggr3.1,21028.39,lane_entry_D,lane_exit_C,21263.74,10.53,car_aggr3
r_got_luz_KS_5_car_aggr2.0,21678.12,lane_entry_D,lane_exit_C,21891.35,14.98,car_aggr2
r_got_luz_KS_5_big_truck.0,22700.06,lane_entry_D,lane_exit_C,22971.95,11.72,big_truck
r_got_luz_KS_5_car_aggr4.0,22704.18,lane_entry_D,lane_exit_C,22975.77,11.26,car_aggr4
r_got_luz_KS_5_motorbike.0,23357.87,lane_entry_D,lane_exit_C,23599.56,11.54,motorbike
r_got_luz_KS_6_car_aggr2.0,24636.52,lane_entry_D,lane_exit_C,24881.39,12.57,car_aggr2
r_got_luz_KS_6_car_aggr1.0,24820.2,lane_entry_D,lane_exit_C,25161.12,8.14,car_aggr1
r_got_luz_KS_6_car_aggr2.1,24825.35,lane_entry_D,lane_exit_C,25166.92,8.25,car_aggr2
r_got_luz_KS_6_car_aggr3.0,24924.28,lane_entry_D,lane_exit_C,25171.75,7.89,car_aggr3
r_got_luz_KS_6_car_aggr1.1,25889.03,lane_entry_D,lane_exit_C,26158.58,11.69,car_aggr1
r_got_luz_KS_6_car_aggr3.1,25893.26,lane_entry_D,lane_exit_C,26162.92,10.89,car_aggr3
r_got_luz_KS_6_car_aggr4.0,25896.86,lane_entry_D,lane_exit_C,26167.18,11.76,car_aggr4
r_got_luz_KS_6_motorbike.0,25900.7,lane_entry_D,lane_exit_C,26170.85,12.39,motorbike
r_got_luz_KS_6_car_aggr5.0,25961.62,lane_entry_D,lane_exit_C,26179.49,12.12,car_aggr5
r_got_luz_KS_7_motorbike.0,27435.06,lane_entry_D,lane_exit_C,27682.11,11.65,motorbike
r_got_luz_KS_7_car_aggr1.0,27535.37,lane_entry_D,lane_exit_C,27788.31,12.47,car_aggr1
r_got_luz_KS_7_car_aggr3.0,27539.52,lane_entry_D,lane_exit_C,27792.45,11.89,car_aggr3
r_got_luz_KS_7_car_aggr4.0,28049.61,lane_entry_D,lane_exit_C,28296.43,13.02,car_aggr4
r_got_luz_KS_7_car_aggr3.1,28054.06,lane_entry_D,lane_exit_C,28301.04,12.97,car_aggr3
r_got_luz_KS_7_car_aggr2.0,28059.75,lane_entry_D,lane_exit_C,28308.47,12.82,car_aggr2
r_got_luz_KS_7_car_aggr3.2,28063.85,lane_entry_D,lane_exit_C,28312.81,13.24,car_aggr3
r_got_luz_KS_7_car_aggr4.1,28067.5,lane_entry_D,lane_exit_C,28316.73,13.6,car_aggr4
r_got_luz_KS_7_motorbike.1,28071.28,lane_entry_D,lane_exit_C,28320.17,12.97,motorbike
r_got_luz_KS_7_car_aggr1.1,28569.77,lane_entry_D,lane_exit_C,28803.85,13.79,car_aggr1
r_got_luz_KS_7_car_aggr4.2,28573.38,lane_entry_D,lane_exit_C,28810.99,12.67,car_aggr4
r_got_luz_KS_7_car_aggr1.2,28659.94,lane_entry_D,lane_exit_C,28885.23,13.69,car_aggr1
r_got_luz_KS_7_car_aggr1.3,28665.74,lane_entry_D,lane_exit_C,28892.55,14.87,car_aggr1
r_got_luz_KS_7_car_aggr4.3,28735.25,lane_entry_D,lane_exit_C,28926.37,17.03,car_aggr4
r_got_luz_KS_7_big_truck.0,29835.96,lane_entry_D,lane_exit_C,30099.68,12.0,big_truck
r_got_luz_KS_7_car_aggr4.4,29840.05,lane_entry_D,lane_exit_C,30103.52,11.46,car_aggr4
r_got_luz_KS_7_car_aggr1.4,30195.37,lane_entry_D,lane_exit_C,30475.08,11.27,car_aggr1
r_got_luz_KS_7_car_aggr1.5,30201.14,lane_entry_D,lane_exit_C,30481.0,11.08,car_aggr1
r_got_luz_KS_7_car_aggr3.3,30205.36,lane_entry_D,lane_exit_C,30485.47,11.21,car_aggr3
r_got_luz_KS_7_big_truck.1,30560.76,lane_entry_D,lane_exit_C,30835.62,11.39,big_truck
r_got_luz_KS_7_car_aggr2.1,30566.43,lane_entry_D,lane_exit_C,30841.03,11.7,car_aggr2
r_got_luz_KS_7_car_aggr2.2,30724.71,lane_entry_D,lane_exit_C,30972.49,13.08,car_aggr2
r_got_luz_KS_8_car_aggr1.0,31120.4,lane_entry_D,lane_exit_C,31362.92,13.05,car_aggr1
r_got_luz_KS_8_car_aggr2.0,31125.53,lane_entry_D,lane_exit_C,31368.55,12.96,car_aggr2
r_got_luz_KS_8_car_aggr1.1,31780.04,lane_entry_D,lane_exit_C,32084.87,10.17,car_aggr1
r_got_luz_KS_8_car_aggr4.0,31783.82,lane_entry_D,lane_exit_C,32088.88,9.61,car_aggr4
r_got_luz_KS_8_big_truck.0,31789.06,lane_entry_D,lane_exit_C,32094.76,10.85,big_truck
r_got_luz_KS_8_car_aggr5.0,31792.8,lane_entry_D,lane_exit_C,32098.22,10.67,car_aggr5
r_got_luz_KS_8_motorbike.0,31796.52,lane_entry_D,lane_exit_C,32102.18,11.66,motorbike
r_got_luz_KS_8_motorbike.1,31800.23,lane_entry_D,lane_exit_C,32105.96,11.66,motorbike
r_got_luz_KS_8_car_aggr1.2,31923.84,lane_entry_D,lane_exit_C,32170.09,12.35,car_aggr1
r_got_luz_KS_8_car_aggr5.1,31927.03,lane_entry_D,lane_exit_C,32173.32,12.32,car_aggr5
r_got_luz_KS_8_car_aggr2.1,31933.12,lane_entry_D,lane_exit_C,32179.7,12.93,car_aggr2
r_got_luz_KS_8_car_aggr3.0,31937.19,lane_entry_D,lane_exit_C,32184.54,14.94,car_aggr3
r_got_luz_KS_8_car_aggr4.1,32365.3,lane_entry_D,lane_exit_C,32626.41,12.19,car_aggr4
r_got_luz_KS_8_car_aggr5.2,32368.43,lane_entry_D,lane_exit_C,32629.74,11.88,car_aggr5
r_got_luz_KS_8_car_aggr3.1,32376.61,lane_entry_D,lane_exit_C,32634.8,12.47,car_aggr3
r_got_luz_KS_8_car_aggr4.2,32793.85,lane_entry_D,lane_exit_C,33063.98,11.38,car_aggr4
r_got_luz_KS_8_car_aggr2.2,32917.28,lane_entry_D,lane_exit_C,33196.73,10.82,car_aggr2
r_got_luz_KS_8_car_aggr3.2,32921.5,lane_entry_D,lane_exit_C,33201.06,11.02,car_aggr3
r_got_luz_KS_8_car_aggr3.3,32925.84,lane_entry_D,lane_exit_C,33205.95,12.14,car_aggr3
r_got_luz_KS_8_car_aggr5.3,32929.0,lane_entry_D,lane_exit_C,33209.27,11.95,car_aggr5
r_got_luz_KS_8_small_truck.0,32933.43,lane_entry_D,lane_exit_C,33213.87,11.9,small_truck
r_got_luz_KS_8_car_aggr2.3,32938.7,lane_entry_D,lane_exit_C,33219.23,10.95,car_aggr2
r_got_luz_KS_8_car_aggr5.4,32941.93,lane_entry_D,lane_exit_C,33222.71,10.84,car_aggr5
r_got_luz_KS_8_car_aggr5.5,32945.18,lane_entry_D,lane_exit_C,33226.05,11.07,car_aggr5
r_got_luz_KS_8_car_aggr2.4,33083.81,lane_entry_D,lane_exit_C,33323.46,12.76,car_aggr2
r_got_luz_KS_8_car_aggr1.3,33454.35,lane_entry_D,lane_exit_C,33715.11,12.07,car_aggr1
r_got_luz_KS_8_small_truck.1,33457.84,lane_entry_D,lane_exit_C,33719.04,12.91,small_truck
r_got_luz_KS_8_car_aggr2.5,33740.59,lane_entry_D,lane_exit_C,34015.57,11.08,car_aggr2
r_got_luz_KS_8_car_aggr1.4,33746.98,lane_entry_D,lane_exit_C,34021.86,11.33,car_aggr1
r_got_luz_KS_8_big_truck.1,33751.13,lane_entry_D,lane_exit_C,34028.3,12.75,big_truck
r_got_luz_KS_8_car_aggr3.4,33755.92,lane_entry_D,lane_exit_C,34032.8,13.43,car_aggr3
r_got_luz_KS_8_small_truck.2,33833.36,lane_entry_D,lane_exit_C,34080.4,12.15,small_truck
r_got_luz_KS_8_car_aggr3.5,34031.04,lane_entry_D,lane_exit_C,34290.26,11.77,car_aggr3
r_got_luz_KS_8_car_aggr4.3,34034.75,lane_entry_D,lane_exit_C,34294.24,12.59,car_aggr4
r_got_luz_KS_8_car_aggr4.4,34038.35,lane_entry_D,lane_exit_C,34297.98,11.93,car_aggr4
r_got_luz_KS_8_car_aggr4.5,34041.95,lane_entry_D,lane_exit_C,34302.0,12.82,car_aggr4
r_got_luz_KS_8_car_aggr2.6,34237.18,lane_entry_D,lane_exit_C,34480.5,12.62,car_aggr2
r_got_luz_KS_8_small_truck.3,34372.62,lane_entry_D,lane_exit_C,34608.35,12.98,small_truck
r_got_luz_KS_8_car_aggr3.6,34376.79,lane_entry_D,lane_exit_C,34612.67,12.95,car_aggr3
r_got_luz_KS_8_car_aggr3.7,34380.95,lane_entry_D,lane_exit_C,34616.96,12.48,car_aggr3
r_got_luz_KS_9_car_aggr5.0,34384.07,lane_entry_D,lane_exit_C,34620.23,13.98,car_aggr5
r_got_luz_KS_9_car_aggr2.0,34449.43,lane_entry_D,lane_exit_C,34655.94,14.73,car_aggr2
r_got_luz_KS_9_motorbike.0,34452.94,lane_entry_D,lane_exit_C,34659.68,16.28,motorbike
r_got_luz_KS_9_car_aggr2.1,34884.46,lane_entry_D,lane_exit_C,35130.44,12.95,car_aggr2
r_got_luz_KS_9_car_aggr1.0,34978.02,lane_entry_D,lane_exit_C,35234.7,11.83,car_aggr1
r_got_luz_KS_9_car_aggr4.0,34981.67,lane_entry_D,lane_exit_C,35238.58,11.8,car_aggr4
r_got_luz_KS_9_car_aggr1.1,34988.59,lane_entry_D,lane_exit_C,35245.69,12.22,car_aggr1
r_got_luz_KS_9_car_aggr2.2,34993.83,lane_entry_D,lane_exit_C,35252.32,12.61,car_aggr2
r_got_luz_KS_9_car_aggr4.1,34997.52,lane_entry_D,lane_exit_C,35256.27,13.28,car_aggr4
r_got_luz_KS_9_car_aggr2.3,35003.45,lane_entry_D,lane_exit_C,35262.3,12.89,car_aggr2
r_got_luz_KS_9_car_aggr5.1,35006.64,lane_entry_D,lane_exit_C,35265.64,12.61,car_aggr5
r_got_luz_KS_9_car_aggr2.4,35012.84,lane_entry_D,lane_exit_C,35272.14,14.24,car_aggr2
r_got_luz_KS_9_small_truck.0,35016.3,lane_entry_D,lane_exit_C,35277.03,14.31,small_truck
r_got_luz_KS_9_car_aggr2.5,35021.63,lane_entry_D,lane_exit_C,35282.48,13.95,car_aggr2
r_got_luz_KS_9_car_aggr3.0,35025.91,lane_entry_D,lane_exit_C,35286.73,13.36,car_aggr3
r_got_luz_KS_9_motorbike.1,35029.62,lane_entry_D,lane_exit_C,35290.41,15.45,motorbike
r_got_luz_KS_9_car_aggr2.6,35309.26,lane_entry_D,lane_exit_C,35563.72,11.95,car_aggr2
r_got_luz_KS_9_motorbike.2,35312.94,lane_entry_D,lane_exit_C,35567.32,12.22,motorbike
r_got_luz_KS_9_car_aggr3.1,35482.61,lane_entry_D,lane_exit_C,35730.29,12.42,car_aggr3
