lat,lon,sumo_x,sumo_y,sumo_bbox_polygon,sumo_polygon
46.73349167699793,8.626221403269891,16158.727496561012,26232.499573139474,"[(16151.916865618841, 26225.48925380595), (16151.982126158953, 26239.22381382063), (16166.063125435961, 26239.15692357812), (16165.997897067282, 26225.422363545746)]","[(16151.960636629723, 26234.70118763484), (16161.792220064788, 26239.17720856052), (16166.019323199522, 26229.933877568692), (16156.195421021897, 26225.46892554965), (16151.960636629723, 26234.70118763484)]"
46.73471910104134,8.624115585925152,15998.488977839996,26369.658667018637,"[(15992.32542809454, 26363.487302944995), (15992.38638355356, 26376.2440004088), (16005.23700949474, 26376.1826098077), (16005.176081306825, 26363.425912329927)]","[(15992.356171294989, 26369.921212173067), (15998.208129667735, 26376.216185091995), (16005.2062800196, 26369.748700507917), (15999.3619629374, 26363.453684348613), (15992.356171294989, 26369.921212173067)]"
46.72833441424359,8.62384446345298,15974.383339309948,25660.284904291853,"[(15970.341618991108, 25655.002053548582), (15970.389644741372, 25665.04738596175), (15980.651495299593, 25664.998333781026), (15980.603486694163, 25654.953001358546)]","[(15972.765992859378, 25665.036025336012), (15980.639758675883, 25662.54256112594), (15978.22713460424, 25654.96435886994), (15970.353359792905, 25657.45782617014), (15972.765992859378, 25665.036025336012)]"
46.73417715906669,8.626053306836498,16146.24648964213,26308.732078705914,"[(16138.875694832124, 26299.648418238387), (16138.954457120679, 26316.216566613875), (16154.708471721795, 26316.141695137136), (16154.629752853944, 26299.573546739295)]","[(16138.899730251636, 26304.70442591328), (16144.951984500105, 26316.188058299012), (16154.684449511406, 26311.08568736352), (16148.632208939001, 26299.602045328356), (16138.899730251636, 26304.70442591328)]"
46.72676477056356,8.619047786257688,15607.025004893541,25487.627855934203,"[(15595.256975167023, 25474.731107700616), (15595.405884134467, 25505.478260746226), (15619.475650151202, 25505.361738385633), (15619.32686426671, 25474.614585272968)]","[(15605.576315419632, 25505.429013670422), (15619.448603009689, 25499.772356990725), (15609.156380961474, 25474.663808867335), (15595.284044581465, 25480.32048886083), (15605.576315419632, 25505.429013670422)]"
46.73458869363774,8.624544520700237,16031.190853943292,26355.01119111944,"[(16024.899985851545, 26349.930235358886), (16024.945915578806, 26359.553318787366), (16036.780442566378, 26359.4968457371), (16036.734531784547, 26349.873762297444)]","[(16024.940877095098, 26358.497668749653), (16035.91711038415, 26359.500964674167), (16036.73781869741, 26350.562712839805), (16029.583379431104, 26349.907883969136), (16029.089411209512, 26355.26639809739), (16025.275244522782, 26354.917893351056), (16024.940877095098, 26358.497668749653)]"
46.73373561552896,8.626122096040383,16151.268960480636,26259.642323850654,"[(16144.800687111216, 26252.203834509477), (16144.866334153863, 26266.016179821454), (16159.955780582735, 26265.94448186271), (16159.890168211015, 26252.132136532106)]","[(16147.474772368034, 26252.19112577755), (16144.85170483333, 26262.938126977533), (16157.281701467233, 26265.957185068168), (16159.90473699628, 26255.199077223428), (16147.474772368034, 26252.19112577755)]"
46.72878199127334,8.621460024304586,15792.427676421357,25710.89377782587,"[(15785.39122592198, 25703.54999978468), (15785.459932904283, 25717.82904065773), (15799.52687520883, 25717.761370622553), (15799.458201634407, 25703.482329730876)]","[(15785.411597393278, 25707.783707589842), (15792.99388461985, 25717.792793950066), (15799.41968436417, 25712.950238081627), (15798.719923817145, 25712.03127841465), (15799.496519867622, 25711.449701146223), (15795.067067278724, 25705.592572021298), (15793.521515584434, 25706.755691033788), (15791.06844642735, 25703.522685204633), (15786.073952924577, 25707.28046474047), (15785.411597393278, 25707.783707589842)]"
46.72722134254806,8.621870634539212,15822.968793847307,25537.322199231014,"[(15811.458090853877, 25526.149322517216), (15811.587627934467, 25553.096143443137), (15835.290425197687, 25552.982247322798), (15835.1609943441, 25526.035426340066)]","[(15811.585330983798, 25552.618323513307), (15812.155496448395, 25540.880943181925), (15818.48397027346, 25541.183895754628), (15818.782526696741, 25534.937321475707), (15817.66665075993, 25534.887122653425), (15818.021689809859, 25527.673502694815), (15820.696738759347, 25527.79399507027), (15820.780315947311, 25526.104516612366), (15835.164677111665, 25526.802160612307), (15834.838153853721, 25533.593373193406), (15827.967043967452, 25533.27078566514), (15827.640155574481, 25539.984214105643), (15821.235216128465, 25539.670506998897), (15820.588883627031, 25553.052879817784), (15811.585330983798, 25552.618323513307)]"
46.738205841710766,8.628811482088746,16359.087806931057,26755.40586349368,"[(16350.81027402595, 26749.48406136781), (16350.889774341078, 26766.330024625175), (16368.178164359124, 26766.248461150564), (16368.098712499544, 26749.40249786619)]","[(16350.851597383793, 26758.240406330675), (16361.386569691414, 26766.280496725813), (16368.136866138026, 26757.492116062902), (16357.594248112466, 26749.45204996597), (16350.851597383793, 26758.240406330675)]"
46.72791115777392,8.621283933931718,15778.50700639363,25614.190688663162,"[(15771.008838386682, 25606.35281637404), (15771.075651650259, 25620.231819717214), (15786.044466191146, 25620.159778681584), (15785.977687480336, 25606.280775320716)]","[(15771.049600345257, 25614.820230706595), (15781.704350487678, 25620.180662700906), (15786.003671814164, 25611.681252173148), (15775.341323038214, 25606.331961455755), (15772.457517490664, 25612.046478074044), (15771.049600345257, 25614.820230706595)]"
46.73480077794753,8.626642770023658,16191.611315237475,26377.815396714956,"[(16184.796199240664, 26369.282563266344), (16184.874045577017, 26385.684031934477), (16198.435176453728, 26385.619681919925), (16198.357367118879, 26369.218213233165)]","[(16189.15248686599, 26385.663726654835), (16198.42131203931, 26382.697197970003), (16194.078914152808, 26369.238511912525), (16184.810122961586, 26372.216159257106), (16189.15248686599, 26385.663726654835)]"
46.728657468038726,8.62218996573329,15848.135579104885,25696.78859114088,"[(15839.378849002183, 25688.288795488887), (15839.468134425755, 25706.87932857219), (15858.03561446158, 25706.790182413533), (15857.946386448806, 25688.199649299495)]","[(15839.418288259127, 25696.500632809475), (15848.094753747224, 25706.83790332824), (15857.996147168917, 25698.5672328528), (15849.327381407958, 25688.241023609415), (15839.418288259127, 25696.500632809475)]"
46.72804231238496,8.61991306592548,15673.828604302253,25629.269751524553,"[(15667.593447730294, 25622.419949607924), (15667.660553723399, 25636.31006525457), (15680.673225941195, 25636.24721238669), (15680.60615000967, 25622.357096724212)]","[(15667.61476057861, 25626.831450304948), (15673.750453755434, 25636.28064675443), (15680.65186894947, 25631.824599526823), (15674.508594858751, 25622.386545127258), (15667.61476057861, 25626.831450304948)]"
46.72823642649825,8.623750727643296,15967.168926668528,25649.430656599812,"[(15961.717769131297, 25644.45322247967), (15961.766765678418, 25654.6985723963), (15972.189095044392, 25654.64873847179), (15972.140116256836, 25644.40338854585)]","[(15965.090602388722, 25654.682677650824), (15972.172627113934, 25651.20398956258), (15968.816273880715, 25644.419279370457), (15961.734296157782, 25647.90908344183), (15965.090602388722, 25654.682677650824)]"
46.73340745941045,8.626533579296773,16182.534164413984,26223.027972047217,"[(16172.609409881232, 26214.689770922065), (16172.673514934315, 26228.19097655639), (16186.571173274016, 26228.12500510551), (16186.507099433802, 26214.623799455352)]","[(16172.652463137172, 26223.75724726636), (16182.422504510032, 26228.14469525311), (16186.528140952287, 26219.05752868578), (16176.765728250262, 26214.670037770644), (16172.652463137172, 26223.75724726636)]"
46.72666789143501,8.62145292614249,15790.755205919268,25475.97566746548,"[(15781.410954407358, 25468.698540169746), (15781.488542086096, 25484.822182719596), (15799.307868975797, 25484.73646163568), (15799.230329080077, 25468.612819059752)]","[(15781.454052708927, 25477.654884636402), (15791.505034139263, 25468.64997554384), (15794.892993504065, 25472.411877157167), (15796.209262298944, 25471.227637532167), (15799.25918608351, 25474.61334760487), (15787.891885107441, 25484.79137292411), (15781.454052708927, 25477.654884636402)]"
46.73831010015491,8.62830343709378,16320.329919850861,26767.174418059178,"[(16306.785042077652, 26753.31461813394), (16306.913931889518, 26780.58374363184), (16334.515702527482, 26780.45334465895), (16334.386937944102, 26753.184219096787)]","[(16334.475037209166, 26771.841456876136), (16314.951780703734, 26753.276022985578), (16307.623229941004, 26760.933736180887), (16311.583116147318, 26764.693224097602), (16306.862249848142, 26769.649424220435), (16309.855237371463, 26772.502267583273), (16313.625776248286, 26768.528448234312), (16326.20384908712, 26780.492598988116), (16334.475037209166, 26771.841456876136)]"
46.737823163618266,8.62927412258131,16394.231332920084,26712.715598777868,"[(16388.871537483123, 26707.31095566787), (16388.92422145873, 26718.489740561694), (16400.10102889751, 26718.437076253816), (16400.048365709255, 26707.258291348815)]","[(16388.902173780254, 26713.811541293748), (16395.356806463096, 26718.459428148344), (16400.070404667, 26711.93649057392), (16393.615768738382, 26707.288598691113), (16388.902173780254, 26713.811541293748)]"
46.72952238302908,8.624668662670752,16037.990028673958,25791.992404405028,"[(16033.712835468818, 25785.358396574855), (16033.769504125463, 25797.237226920202), (16046.078869017132, 25797.17851692345), (16046.022224680812, 25785.299686565064)]","[(16038.01780138025, 25797.21696165204), (16046.055872146273, 25792.355867339298), (16041.773919029394, 25785.319946141914), (16033.735842189111, 25790.181046099402), (16038.01780138025, 25797.21696165204)]"
46.73728814556036,8.627953760591923,16293.079075394431,26653.739942813292,"[(16287.260872325161, 26647.361676244065), (16287.317686022958, 26659.37386831455), (16299.419010945188, 26659.316645178013), (16299.362221431686, 26647.304453096353)]","[(16287.293194629194, 26654.19562452659), (16294.376792226103, 26659.340485190973), (16299.386702375079, 26652.48269683402), (16292.310740858607, 26647.337794179097), (16287.293194629194, 26654.19562452659)]"
46.7295562690726,8.623138621526149,15921.100235014514,25796.316623765044,"[(15913.843746136175, 25789.19846459478), (15913.908263940073, 25802.666324572638), (15927.371381998877, 25802.60184449423), (15927.306894353242, 25789.13398449961)]","[(15913.87105439871, 25794.898969649337), (15919.738206661597, 25802.63839902263), (15927.344139677298, 25796.912451459095), (15921.476938568288, 25789.161902655847), (15913.87105439871, 25794.898969649337)]"
46.72739208097412,8.619283923542618,15625.406020376773,25557.247833092697,"[(15615.744584450382, 25545.9843245307), (15615.855746372312, 25568.953017052263), (15634.416014181508, 25568.86321914196), (15634.304923160293, 25545.894526583143)]","[(15615.766149940959, 25550.440273039974), (15626.889516116004, 25568.89962678682), (15634.394462386088, 25564.407270497642), (15623.278752403916, 25545.94786608778), (15615.766149940959, 25550.440273039974)]"
46.72875428190108,8.620661326981066,15731.384902316204,25708.108575334772,"[(15723.947243660514, 25703.19033690542), (15724.012024315598, 25716.624858534895), (15737.574668901856, 25716.559475309215), (15737.50991855195, 25703.124953662977)]","[(15723.986519261322, 25711.33550176304), (15732.424684420519, 25716.5842989143), (15737.535358086636, 25708.40319827944), (15729.097239645547, 25703.165506088175), (15723.986519261322, 25711.33550176304)]"
46.726910063317625,8.621523650184917,15796.288822291244,25502.860031131655,"[(15790.70505032473, 25496.145770845003), (15790.762140411942, 25508.01348341815), (15801.895356091205, 25507.959936915897), (15801.838287978026, 25496.09222433064)]","[(15790.719857388176, 25499.223819871433), (15791.497923694842, 25498.942268317565), (15791.002258349501, 25497.56672160048), (15794.991767086321, 25496.12515097484), (15795.495072834834, 25497.500661263242), (15798.691233207297, 25496.34071763605), (15801.881730268477, 25505.126353834756), (15793.910311213811, 25507.99833983183), (15790.719857388176, 25499.223819871433)]"
46.727579475393256,8.619431938911376,15636.816773757222,25578.016563546844,"[(15630.093500184012, 25570.951024495065), (15630.16612079431, 25585.96346023027), (15644.187526608643, 25585.8956498662), (15644.114941006992, 25570.88321411237)]","[(15630.115969015693, 25575.595878740773), (15636.363047285646, 25585.9334866032), (15644.165068573842, 25581.250795538537), (15637.917999039055, 25570.913179682568), (15630.115969015693, 25575.595878740773)]"
46.72818175389461,8.62034786781092,15707.12673818582,25644.60423845332,"[(15699.820144076773, 25639.010655866005), (15699.91361339402, 25658.379033774137), (15718.190887022414, 25658.290857641026), (15718.097476582334, 25638.92247970123)]","[(15699.849959847925, 25645.188979449682), (15707.852613097697, 25658.34072636161), (15718.161089973699, 25652.112533918582), (15710.15845129732, 25638.960773475468), (15699.849959847925, 25645.188979449682)]"
46.72820051542794,8.622009858579016,15834.1297693979,25646.077680656686,"[(15825.686856686312, 25637.593356003053), (15825.762407628528, 25653.316967552528), (15840.165704744926, 25653.247777808458), (15840.090191469237, 25637.524166238494)]","[(15825.70949525392, 25642.30488338042), (15832.952594674774, 25653.282423426397), (15840.143077426706, 25648.536250343546), (15832.892344588588, 25637.558738455176), (15825.70949525392, 25642.30488338042)]"
46.72740448625574,8.621560656273646,15799.380749741744,25557.78715805523,"[(15795.787952696148, 25552.038656032644), (15795.8345047537, 25561.717287631705), (15803.399216517631, 25561.680907788686), (15803.352676636947, 25552.00227618497)]","[(15795.831511737662, 25561.095010508783), (15796.620836442977, 25552.034650108777), (15803.355668866017, 25552.624553297646), (15802.566334111092, 25561.6849127803), (15795.831511737662, 25561.095010508783)]"
46.73795754936751,8.62760212018797,16266.566768130579,26728.25193549227,"[(16259.443482971692, 26719.87922476884), (16259.513716324058, 26734.713894737884), (16273.456040564226, 26734.647902212106), (16273.38584162324, 26719.813232223503)]","[(16259.47510111332, 26726.557604240254), (16266.78986539453, 26733.74601250142), (16267.74159753113, 26734.674946196377), (16271.353278164635, 26731.035223254934), (16270.393853798218, 26730.095213036984), (16273.420020863472, 26727.03610520903), (16266.105256528012, 26719.847688953392), (16259.47510111332, 26726.557604240254)]"
46.7373733169913,8.628413632662607,16328.25677010609,26663.03825597558,"[(16320.094581264944, 26653.27382151503), (16320.178732408618, 26671.086535867304), (16336.27560194477, 26671.010512202978), (16336.191498504777, 26653.19779782556)]","[(16329.942282129312, 26671.040418600664), (16336.232422171917, 26661.865244559944), (16323.601218668337, 26653.25725644082), (16320.118519433949, 26658.340944199823), (16323.621212173079, 26660.724667323753), (16320.775896483683, 26664.883018240333), (16323.489122521423, 26666.725965257734), (16322.38892257528, 26668.331342077814), (16326.144558849686, 26670.891669537872), (16327.290335175, 26669.230516347103), (16329.942282129312, 26671.040418600664)]"
46.72718861972452,8.621555923428463,15798.90374646301,25533.801611458883,"[(15794.391729977331, 25527.064813015983), (15794.440689114796, 25537.243488332257), (15804.89378792874, 25537.19321827311), (15804.844846486754, 25527.014542948455)]","[(15794.437321835489, 25536.54342659656), (15794.915339802916, 25529.48478634935), (15796.14599476481, 25529.567765951157), (15796.317304070399, 25527.055551375262), (15804.847785108374, 25527.62570794765), (15804.198442904977, 25537.19656169694), (15794.437321835489, 25536.54342659656)]"
46.734750493389456,8.627151974130072,16230.488456883817,26372.04324461054,"[(16222.603032555082, 26363.4248259617), (16222.683198485523, 26380.337451422587), (16238.37592347688, 26380.263088217936), (16238.295801698463, 26363.350462732837)]","[(16222.662129890232, 26375.892608944327), (16232.92854620138, 26380.288897093385), (16238.316858650825, 26367.79530512821), (16228.050425152003, 26363.399007793516), (16222.662129890232, 26375.892608944327)]"
46.726332656274565,8.62168106830665,15808.00898763223,25438.640200385824,"[(15802.71458564233, 25432.014219472185), (15802.783138734114, 25446.271030092612), (15814.47428132256, 25446.214825182222), (15814.405755950778, 25431.958014546894)]","[(15802.734569147404, 25436.17014085222), (15803.725905531785, 25435.743104993366), (15803.06912983011, 25434.234983909875), (15808.338573449233, 25431.987179495394), (15808.987760196207, 25433.506449969485), (15811.222116581106, 25432.551159529947), (15814.444745427347, 25440.06983973272), (15810.913991808775, 25441.57586572785), (15812.019086454588, 25444.148617850617), (15807.062249745475, 25446.250455724075), (15802.734569147404, 25436.17014085222)]"
46.73303459487716,8.62605432729475,16145.721055290545,26181.76878955122,"[(16135.956218463194, 26174.114913148805), (16136.026110487175, 26188.816224976443), (16153.193918972509, 26188.73463131953), (16153.124068932724, 26174.033319470473)]","[(16135.995892601612, 26182.46010220982), (16149.121626169712, 26188.753981319256), (16153.154215832066, 26180.37833006028), (16140.036161563068, 26174.095517953858), (16135.995892601612, 26182.46010220982)]"
46.7275613677381,8.622048172538577,15836.7162211861,25575.040936970152,"[(15828.280828071409, 25566.773006723262), (15828.354822319117, 25582.17436586041), (15843.591169383842, 25582.10118361842), (15843.517214163789, 25566.699824460782)]","[(15828.324498537579, 25575.86269771401), (15836.479745961144, 25566.733621500432), (15843.547468551435, 25573.000380435027), (15835.392272490368, 25582.140559234656), (15828.324498537579, 25575.86269771401)]"
46.727906756698,8.623442571651562,15943.447393022536,25612.91007279232,"[(15937.387227795087, 25605.93199650105), (15937.440679637191, 25617.09964945726), (15948.06938275625, 25617.04878654983), (15948.015950655565, 25605.881133582443)]","[(15948.051731544954, 25613.35957181547), (15943.408387832751, 25605.903180405498), (15937.404885508178, 25609.621211187914), (15942.048233899637, 25617.077598026022), (15948.051731544954, 25613.35957181547)]"
46.73578553230542,8.627972973152588,16293.757352363958,26486.760970082134,"[(16286.855897705362, 26480.967141720466), (16286.91507418669, 26493.47937551886), (16300.857957720815, 26493.41344890371), (16300.798810262582, 26480.901215089485)]","[(16286.895786635752, 26489.40123179555), (16297.626264713937, 26493.42872655019), (16300.81808832963, 26484.979358766228), (16290.087597436097, 26480.951858312823), (16286.895786635752, 26489.40123179555)]"
46.729414394739045,8.62293925259225,15905.791261127742,25780.624389027245,"[(15897.667329109856, 25769.98493864201), (15897.764372677542, 25790.231176457368), (15916.262827055412, 25790.142538629472), (15916.165845780808, 25769.89630078245)]","[(15897.702375545516, 25777.296697339043), (15901.786825939547, 25782.94442010671), (15899.076006888004, 25784.902073675767), (15902.914293472131, 25790.206494202837), (15905.221584819083, 25788.55080946721), (15905.513853438664, 25788.94945356995), (15916.220297909284, 25781.26397431176), (15914.497251088207, 25778.87196042016), (15915.510023759329, 25778.1448061727), (15909.57942637609, 25769.927853874862), (15908.0945704162, 25771.0017539002), (15907.540701688558, 25770.22654321883), (15897.702375545516, 25777.296697339043)]"
46.73766427209361,8.626391779197553,16173.946346011304,26696.101008757018,"[(16164.105400086264, 26689.16117255483), (16164.189381026605, 26706.84054230526), (16183.74692511768, 26706.747671316378), (16183.663001703622, 26689.068301536143)]","[(16164.152431496943, 26699.06206403952), (16178.223446841701, 26706.773893666454), (16183.699873119709, 26696.83566758223), (16169.62125491415, 26689.13497358188), (16164.152431496943, 26699.06206403952)]"
46.729217874728405,8.622804103158973,15895.360024763097,25758.83639023546,"[(15883.884759129782, 25746.47060863953), (15884.008971618314, 25772.372902134433), (15904.868505260732, 25772.27290781308), (15904.744382639241, 25746.37061427068)]","[(15883.921100957843, 25754.04905733373), (15896.135008203622, 25772.314764760435), (15904.840975663159, 25766.52795458678), (15902.016542789817, 25762.31879668869), (15904.811901877867, 25760.46075065341), (15895.40721782553, 25746.41536470875), (15883.921100957843, 25754.04905733373)]"
46.72838379511407,8.62168679477884,15809.542327769159,25666.56251782365,"[(15800.020234098483, 25658.28569694981), (15800.101731135044, 25675.231639251113), (15817.125831719546, 25675.14979033172), (15817.044382664608, 25658.20384800434)]","[(15800.058497599442, 25666.241955704987), (15809.301469508733, 25675.18740252126), (15817.087590694951, 25667.193531451747), (15807.844618355506, 25658.248072776943), (15800.058497599442, 25666.241955704987)]"
46.734359052156194,8.624133843397754,15999.692741316161,26329.642991570756,"[(15994.80992591544, 26323.804310078733), (15994.861743535963, 26334.649724653922), (16005.244693274726, 26334.60012554191), (16005.192894386942, 26323.754710957408)]","[(15994.85946058575, 26334.17190413084), (15995.314176039596, 26323.801900877617), (16005.195176508278, 26324.23253147304), (16004.74044405995, 26334.60253391415), (15994.85946058575, 26334.17190413084)]"
46.72625536746422,8.621326137080937,15780.84637322696,25430.182247450575,"[(15775.431524882559, 25425.033568552695), (15775.481316769903, 25435.378923553973), (15785.911668959016, 25435.328731585294), (15785.861895017268, 25424.98337657377)]","[(15775.458747290482, 25430.68962190952), (15779.93224869779, 25425.011908403598), (15785.884402880387, 25429.66156609077), (15781.410952885111, 25435.350387291983), (15775.458747290482, 25430.68962190952)]"
46.73449088130009,8.627028490839452,16220.917472572299,26343.239587898366,"[(16213.264620347472, 26335.610422019847), (16213.346339807205, 26352.845297792926), (16230.75816261844, 26352.7627644483), (16230.676493080391, 26335.527888649143)]","[(16220.191883129592, 26352.812843387946), (16230.724725999462, 26345.706577328965), (16223.830930124619, 26335.56033103168), (16213.298130042444, 26342.677721120417), (16220.191883129592, 26352.812843387946)]"
46.728019768884174,8.621220898384442,15773.748519209621,25626.28283856064,"[(15767.104801707785, 25617.59508498758), (15767.175797287666, 25632.3408317985), (15780.570528842509, 25632.2763557313), (15780.499566112878, 25617.530608902685)]","[(15775.443395427428, 25632.30103186425), (15780.5228281811, 25622.364369129762), (15771.078148819914, 25617.575956054032), (15767.14182425139, 25625.284652987495), (15770.33425482281, 25629.71422345657), (15775.443395427428, 25632.30103186425)]"
46.72932572912383,8.624546587262229,16028.558189084695,25770.184532931075,"[(16020.6630813058, 25763.173743509687), (16020.729215524974, 25777.030526416376), (16035.346158043365, 25776.96078188345), (16035.28005751234, 25763.103998958133)]","[(16025.749252759968, 25777.006569374353), (16035.31488351681, 25770.404645578004), (16030.267649569083, 25763.127911538817), (16020.694371737249, 25769.729879731312), (16025.749252759968, 25777.006569374353)]"
46.72813222209404,8.621655111807298,15806.98702596681,25638.619129003957,"[(15799.964540451998, 25632.405301770195), (15800.033318163594, 25646.706565251574), (15814.375503258605, 25646.637607771903), (15814.306759660889, 25632.3363442719)]","[(15799.997887202888, 25639.33924766071), (15807.330496399372, 25632.369881925173), (15814.342173011042, 25639.70366179198), (15807.009564827196, 25646.673019061796), (15799.997887202888, 25639.33924766071)]"
46.73781281582517,8.628541097317303,16338.225288667774,26711.829874276184,"[(16330.582432652067, 26704.674507806078), (16330.649813741562, 26718.942459794693), (16345.188066524744, 26718.87381970696), (16345.120719946455, 26704.60586769972)]","[(16330.61633308878, 26711.85293220915), (16336.639298858645, 26718.914177116938), (16345.15418341523, 26711.695395215414), (16339.123580939486, 26704.634177932516), (16330.61633308878, 26711.85293220915)]"
46.72836848969866,8.624028378962551,15988.454408946622,25664.00424059201,"[(15982.628741893044, 25659.821642999537), (15982.70266158192, 25675.28967718128), (15992.995058480825, 25675.240499931388), (15992.921165270673, 25659.772465735674)]","[(15984.551778173307, 25675.280840772204), (15992.984016955772, 25672.92918445263), (15991.001909227285, 25665.893425508402), (15992.482350137609, 25665.486308419146), (15990.873377990618, 25659.782248672098), (15984.753316135379, 25661.489454745315), (15986.455631506105, 25667.537549665198), (15982.67069341964, 25668.600196835585), (15984.551778173307, 25675.280840772204)]"
46.73157841465391,8.624203581900483,16003.545130916464,26020.630254293792,"[(15993.70918311528, 26011.852401203476), (15993.832083429326, 26037.576912183315), (16027.3892349081, 26037.416684335098), (16027.266478184669, 26011.692173279822)]","[(15993.749265023274, 26020.242036420852), (15997.13979000639, 26011.836012294516), (16027.325019561104, 26023.959931338206), (16021.872781493294, 26037.44301129412), (16009.938081489585, 26032.655000241473), (16011.99205766822, 26027.56684769038), (15993.749265023274, 26020.242036420852)]"
46.73711220804954,8.626706760604147,16197.718855296203,26634.64081851486,"[(16189.884806005924, 26626.90955787152), (16189.952994036372, 26641.27751692105), (16205.117895508069, 26641.205565783195), (16205.049743727839, 26626.83760671504)]","[(16189.92140497698, 26634.62136261072), (16195.98075587838, 26641.24891312141), (16205.08099970792, 26633.427088290453), (16199.121284444758, 26626.86573016923), (16189.92140497698, 26634.62136261072)]"
