lat,lon,sumo_x,sumo_y,sumo_bbox_polygon,sumo_polygon
46.66841558613327,8.588028080497196,13202.813787779422,19015.790340713225,"[(13196.282338541758, 19006.99178504292), (13196.370406061935, 19023.826426051557), (13209.412704883609, 19023.758211545646), (13209.324673804978, 19006.923570518382)]","[(13198.183323844452, 19023.816942346282), (13209.405906435917, 19022.458110541105), (13207.504101491591, 19006.93309085071), (13196.289081657596, 19008.28077404108), (13198.183323844452, 19023.816942346282)]"
46.66776376158556,8.588432404491071,13233.363902544777,18943.198083737865,"[(13225.93995757954, 18935.240308539942), (13226.03049552004, 18952.563874521293), (13249.506910531665, 18952.44122560043), (13249.416440090223, 18935.117659580894)]","[(13249.48393020482, 18948.04088421911), (13242.227478895977, 18948.645510733128), (13234.879292577156, 18949.26173757855), (13234.870684322901, 18952.006514853798), (13227.07848146127, 18952.558397528715), (13225.943151665793, 18935.85146704875), (13240.267572999408, 18935.165445429273), (13240.275351414806, 18936.654449801892), (13248.871185213036, 18936.17617335636), (13249.48393020482, 18948.04088421911)]"
46.66883328750625,8.587644904099996,13173.745880233473,19062.35858605057,"[(13160.32344622066, 19049.773371207528), (13160.438619073131, 19071.76396976132), (13188.205873852654, 19071.61860618461), (13188.090802348219, 19049.628007574007)]","[(13163.207695166464, 19071.749467704445), (13188.169357942592, 19064.640285775997), (13185.748793328472, 19055.24085190054), (13183.587094672199, 19055.84111558087), (13181.917728955043, 19049.660312890075), (13160.500677044387, 19055.861972251907), (13162.32171258307, 19061.786392529495), (13160.3891511517, 19062.31879090704), (13163.207695166464, 19071.749467704445)]"
46.6689095897015,8.587215255191838,13140.924778807617,19071.00941270124,"[(13123.760651035234, 19051.687378091738), (13123.940049026569, 19085.90114946477), (13155.539570685069, 19085.735541593283), (13155.360352137475, 19051.521770117804)]","[(13140.623311357573, 19085.813694591634), (13154.554504694708, 19081.68471933808), (13153.50370200962, 19076.767483763397), (13155.48992024525, 19076.257026608102), (13152.182667326531, 19064.073068001308), (13149.753712145379, 19064.763642224483), (13147.084696865233, 19054.67656360008), (13143.014261321456, 19055.975804488175), (13142.052067191282, 19056.291990537196), (13133.77372503694, 19051.63488355372), (13129.1729445167, 19059.74874159135), (13131.341184680758, 19067.69376764726), (13129.546957541024, 19068.347685879096), (13123.900545265235, 19078.36723017972), (13129.945785885735, 19081.680331781507), (13130.863262472674, 19080.13091500476), (13140.623311357573, 19085.813694591634)]"
46.66884775140366,8.58888675134244,13268.748049561691,19063.46925270185,"[(13259.652511898195, 19055.39905764535), (13259.73071529332, 19070.378000165336), (13275.266611452855, 19070.296908917837), (13275.188446682238, 19055.31796637643)]","[(13259.70420269831, 19065.299827476032), (13270.615786800045, 19070.321180185303), (13275.214946143446, 19060.396138994023), (13264.295698707283, 19055.374817898497), (13259.70420269831, 19065.299827476032)]"
46.66906849826736,8.588407903320444,13232.24726785539,19088.189881852828,"[(13225.816664562211, 19081.434078343213), (13225.886763814313, 19094.846232851036), (13240.091610077245, 19094.77200723067), (13240.021542446746, 19081.35985270329)]","[(13225.849826659774, 19087.779016355053), (13230.690556732647, 19094.821127493866), (13240.058462903951, 19088.427069137804), (13235.217738830543, 19081.384950572625), (13225.849826659774, 19087.779016355053)]"
46.6682238307681,8.589200181883283,13292.361996470892,18994.01426028274,"[(13285.689301019826, 18987.467177837156), (13285.765757020854, 19002.12387154717), (13300.995850095642, 19002.044443596154), (13300.91943114344, 18987.38774986472)]","[(13285.713182633684, 18992.045311089605), (13289.988263988693, 19002.10184647981), (13300.97198001825, 18997.46631026361), (13296.696913899446, 18987.409767223522), (13285.713182633684, 18992.045311089605)]"
46.668353842427024,8.588797820991479,13261.658902360767,19008.6217215918,"[(13253.417679529462, 18996.725450097583), (13253.547829278861, 19021.649608269334), (13271.003861743258, 19021.558480932377), (13270.873784205061, 18996.63432271965)]","[(13253.529377345461, 19018.116000408307), (13262.643018845934, 19021.60212150216), (13270.892225841642, 19000.167930467986), (13261.770907530212, 18996.68183682114), (13253.529377345461, 19018.116000408307)]"
46.66665199564901,8.588055894737927,13203.91653818218,18819.80952220317,"[(13198.003146252653, 18812.41793456301), (13198.079869434761, 18827.085736083798), (13211.872263908503, 18827.01360761933), (13211.795574301446, 18812.345806079917)]","[(13204.681553531671, 18827.051208093762), (13211.825088160578, 18817.990687238052), (13204.581897288677, 18812.383526579477), (13198.052783807332, 18821.90755762905), (13204.681553531671, 18827.051208093762)]"
46.66905515340228,8.58883889257124,13265.207447445777,19086.534820517525,"[(13258.926422215474, 19078.960878174752), (13259.006194435467, 19094.239844591357), (13272.193677899777, 19094.17100645881), (13272.113939122704, 19078.89204002358)]","[(13258.988441474736, 19090.839580033906), (13267.290443036822, 19094.196597776376), (13272.131626617513, 19082.28119254671), (13263.8296695092, 19078.935280108824), (13258.988441474736, 19090.839580033906)]"
46.66896934887069,8.586641495958025,13097.070588498085,19077.88000210747,"[(13082.57633047417, 19070.86101778038), (13082.647448438569, 19084.406515574083), (13110.559984584223, 19084.260030820034), (13110.488929373794, 19070.71453299001)]","[(13082.636947007384, 19082.406360017136), (13110.559984584223, 19084.260030820034), (13110.334471068345, 19071.893245004117), (13084.36628611543, 19070.851620247588), (13082.636947007384, 19082.406360017136)]"
46.66780955401953,8.589243631691915,13295.44562156155,18947.962604084052,"[(13290.252547256707, 18944.238847373985), (13290.293695938657, 18952.128348342143), (13300.628214471275, 18952.074456195347), (13300.587079321558, 18944.184955218807)]","[(13299.974585855089, 18951.422239948064), (13300.62485413329, 18951.42996174656), (13300.532889623544, 18948.463463732973), (13299.537870401866, 18948.35752901528), (13299.520604641526, 18945.046161007136), (13292.892450769723, 18944.38065106701), (13290.841562037298, 18944.235775323585), (13290.291493613564, 18951.706093357876), (13299.44253691897, 18952.08063833136), (13299.476612975588, 18951.280376829207), (13299.974585855089, 18951.422239948064)]"
46.66925764736752,8.5883857918589,13230.665718896897,19109.216922552325,"[(13222.588430980046, 19103.36436637398), (13222.649709186342, 19115.087500980124), (13236.73211854574, 19115.013906959444), (13236.670867740875, 19103.29077233933)]","[(13222.608992565249, 19107.298005829565), (13225.365219952364, 19115.073307285085), (13236.71156613098, 19111.080267452635), (13233.955351688433, 19103.304960914887), (13222.608992565249, 19107.298005829565)]"
46.66823416423382,8.586390634138596,13077.452252159535,18996.287207133137,"[(13071.891489560832, 18989.608566582203), (13071.958894713258, 19002.44289630279), (13082.224483466882, 19002.388990722597), (13082.157100181736, 18989.55466098897)]","[(13071.95673541195, 19002.03175326716), (13081.689020566002, 19002.391802056693), (13082.15925877844, 18989.965804015286), (13072.419304115756, 18989.605794555508), (13071.95673541195, 19002.03175326716)]"
46.66884297554567,8.588468446843903,13236.747528729495,19063.105654140934,"[(13230.058529082453, 19054.386847815476), (13230.14499375521, 19070.932578776963), (13245.329017262615, 19070.85324915126), (13245.242594288196, 19054.30751816649)]","[(13230.120140220912, 19066.176653380506), (13238.827042458288, 19070.887214330956), (13245.26749383373, 19059.07455545757), (13236.560521737149, 19054.3528732555), (13230.120140220912, 19066.176653380506)]"
46.66853650915127,8.585848170973339,13036.133300723392,19030.10173320584,"[(13036.932667856803, 19021.673403982073), (13037.003069383616, 19035.06333302334), (13048.905580603983, 19035.00076373294), (13048.835205529118, 19021.61083467584)]","[(13039.282599166385, 19035.0513481386), (13036.942600013863, 19023.56243959628), (13046.555670678325, 19021.622815922834), (13048.895593759022, 19033.100616105832), (13047.856322394277, 19033.30609948933), (13039.282599166385, 19035.0513481386)]"
46.66836536917609,8.589438433854486,13310.669010044367,19009.6469491506,"[(13303.717550020549, 19004.67497518193), (13303.784925152548, 19017.598201304674), (13317.898159287812, 19017.524638534524), (13317.830814427405, 19004.601412395947)]","[(13306.88295215636, 19017.582050547004), (13317.879108149034, 19013.868798955344), (13314.73278077558, 19004.617557492107), (13303.736667628575, 19008.341926678084), (13306.88295215636, 19017.582050547004)]"
46.6677747628604,8.589125273355728,13286.371589834162,18944.143840422854,"[(13280.632944247394, 18937.632774233818), (13280.70662861201, 18951.756092073396), (13293.075923671364, 18951.69157144893), (13293.002268300916, 18937.56825359352)]","[(13280.702686407603, 18951.00047789421), (13286.31211341807, 18951.41570592299), (13290.291493613564, 18951.706093357876), (13290.841562037298, 18944.235775323585), (13292.892450769723, 18944.38065106701), (13293.028288158297, 18942.55752949696), (13290.793751777092, 18942.402499243617), (13291.093705513456, 18938.311617516913), (13281.680932741263, 18937.627306750976), (13280.702686407603, 18951.00047789421)]"
46.66659908240161,8.587950222436548,13195.802165760542,18813.972098285332,"[(13187.908310274535, 18805.692258563824), (13187.993430341186, 18821.96018371731), (13204.631524482276, 18821.87314965017), (13204.546449336398, 18805.60522447247)]","[(13204.581897288677, 18812.383526579477), (13194.793057469535, 18805.656238883734), (13187.950870281958, 18813.82622108888), (13198.052783807332, 18821.90755762905), (13204.581897288677, 18812.383526579477)]"
46.66597407416395,8.587479539098783,13159.432546614786,18744.709827253595,"[(13150.682870850665, 18731.04598019924), (13150.771698394616, 18748.002845494077), (13167.387047851691, 18747.915829760954), (13167.29826706578, 18730.95896444004)]","[(13150.924694245856, 18748.002044036053), (13167.38629152684, 18747.771374154836), (13167.152920597815, 18730.959725428373), (13150.68362757191, 18731.1904358007), (13150.924694245856, 18748.002044036053)]"
46.66642090402043,8.587776544032382,13182.412659643102,18794.242483283393,"[(13169.694992477831, 18781.073885650374), (13169.836707517446, 18808.142645489424), (13195.249064429663, 18808.009655657224), (13195.107463552267, 18780.940895754844)]","[(13181.77026463917, 18808.080180564895), (13195.203549799335, 18799.30898270663), (13183.181502555904, 18781.003293981776), (13169.740601853176, 18789.785670301877), (13181.77026463917, 18808.080180564895)]"
46.667842042940464,8.587806778364369,13185.55187502806,18952.14693553187,"[(13181.470670516894, 18945.240573387593), (13181.53598031035, 18957.71931921225), (13190.134047689498, 18957.67432575021), (13190.068755703513, 18945.19557991624)]","[(13181.53196750558, 18956.95259305928), (13189.782169487036, 18957.676166879945), (13190.09113985236, 18949.473689545877), (13184.997109369258, 18945.222118174657), (13184.442789771769, 18947.469699031673), (13183.065872728475, 18947.47690485604), (13182.388056546799, 18949.513998958282), (13181.757122681243, 18954.662285491824), (13181.53196750558, 18956.95259305928)]"
46.66797369793994,8.589024961603444,13278.813536569593,18966.289484689943,"[(13266.379781509051, 18959.298304900527), (13266.448105760559, 18972.38820965402), (13290.880631174368, 18972.26073071547), (13290.812360003532, 18959.170825931244)]","[(13266.441609730886, 18971.143668613397), (13290.261021105456, 18972.26396236196), (13290.81885097496, 18960.415366951376), (13267.007042446523, 18959.295030876994), (13266.441609730886, 18971.143668613397)]"
46.66698004953639,8.588533337450665,13240.629899449821,18856.07188070193,"[(13233.675387323368, 18850.61324471049), (13233.734955371358, 18862.0141274957), (13248.269285305403, 18861.93820508197), (13248.209744758555, 18850.53732228093)]","[(13236.037499217491, 18862.002097450197), (13248.250773175212, 18858.393486139365), (13245.914846214931, 18850.54930770211), (13233.693966040912, 18854.16907557659), (13236.037499217491, 18862.002097450197)]"
46.66778662647803,8.5879493537401,13196.426012710086,18945.932009940967,"[(13191.24997545057, 18938.488696469925), (13191.330032017606, 18953.78988335561), (13202.047025045904, 18953.73382098507), (13201.966995695082, 18938.432634083554)]","[(13196.715127503616, 18953.72837381251), (13202.046618215041, 18953.656037172303), (13201.852252437617, 18938.433234223165), (13191.25038241886, 18938.56648028083), (13191.437125452678, 18953.78932303749), (13196.715127503616, 18953.72837381251)]"
46.66632819184132,8.588049004419798,13203.201275374566,18783.831295046955,"[(13191.728872372943, 18769.75739819929), (13191.872638906993, 18797.237300523557), (13215.938688926806, 18797.111442035995), (13215.795032148599, 18769.631539651193)]","[(13191.765438895905, 18776.746827348135), (13204.838930948521, 18797.169478620403), (13215.902150207781, 18790.1220126478), (13202.828680959647, 18769.699337702245), (13191.765438895905, 18776.746827348135)]"
46.66898636826258,8.585844656862166,13036.127329303941,19080.0913775675,"[(13014.71764974622, 19069.57306035608), (13014.808214158635, 19086.785509868525), (13057.843531987572, 19086.55923018139), (13057.753090521437, 19069.346780598164)]","[(13014.796287005127, 19084.51866691094), (13015.230158549268, 19069.570363783278), (13057.762257270108, 19071.09136068262), (13057.124491837574, 19086.563008368947), (13014.796287005127, 19084.51866691094)]"
