lat,lon,bounding_box,polygon
46.734774995790985,8.629978856691897,"['46.7347124', '46.7348355', '8.6298950', '8.6300609']","POLYGON((8.6299867 46.7347124, 8.629895 46.7347496, 8.6299692 46.7348355, 8.6300609 46.7347983, 8.6299867 46.7347124))"
46.72888840014236,8.624209887333906,"['46.7288555', '46.7289231', '8.6241290', '8.6242704']","POLYGON((8.6241403 46.7289231, 8.6242704 46.7289106, 8.6242591 46.7288555, 8.624129 46.728868, 8.6241403 46.7289231))"
46.726637382211685,8.621792413418303,"['46.7265943', '46.7266943', '8.6217155', '8.6218613']","POLYGON((8.6217155 46.7266391, 8.6217956 46.7265943, 8.6218613 46.7266495, 8.6217812 46.7266943, 8.6217155 46.7266391))"
46.73448079136426,8.626269347626078,"['46.7344104', '46.7345580', '8.6261659', '8.6263684']","POLYGON((8.6262461 46.734558, 8.6263684 46.7345134, 8.6262881 46.7344104, 8.6261659 46.7344552, 8.6262461 46.734558))"
46.73812883723191,8.629293955281298,"['46.7380745', '46.7381750', '8.6292173', '8.6293608']","POLYGON((8.6292173 46.7381443, 8.6293136 46.738175, 8.6293608 46.7381051, 8.6292645 46.7380745, 8.6292173 46.7381443))"
46.72815968739394,8.62334345964181,"['46.7280960', '46.7282088', '8.6232644', '8.6234277']","POLYGON((8.6232644 46.7281379, 8.6233645 46.728096, 8.6234277 46.7281669, 8.6233277 46.7282088, 8.6232644 46.7281379))"
46.738438317401474,8.629811133077776,"['46.7383726', '46.7385096', '8.6297096', '8.6299012']","POLYGON((8.629728 46.7384933, 8.6298229 46.7385096, 8.6299012 46.7384768, 8.6298707 46.7384386, 8.629878 46.7384128, 8.6298408 46.7383726, 8.6297788 46.7383806, 8.6297096 46.7384109, 8.6297433 46.7384476, 8.629728 46.7384933))"
46.727296417385716,8.621571369960611,"['46.7272513', '46.7273241', '8.6215265', '8.6216275']","POLYGON((8.6215265 46.7273204, 8.6215322 46.7272513, 8.6216275 46.727255, 8.6216218 46.7273241, 8.6215265 46.7273204))"
46.73289354225021,8.62577644905684,"['46.7328106', '46.7329593', '8.6256624', '8.6258789']","POLYGON((8.6256624 46.7329147, 8.6258134 46.7329593, 8.6258789 46.7328551, 8.6257279 46.7328106, 8.6256624 46.7329147))"
46.73864874798723,8.626020880914929,"['46.7385257', '46.7388019', '8.6258535', '8.6261834']","POLYGON((8.6259615 46.7387891, 8.6261631 46.7388019, 8.6261834 46.7386514, 8.6260814 46.7386449, 8.6260956 46.7385397, 8.6258749 46.7385257, 8.6258535 46.7386846, 8.6259746 46.7386922, 8.6259615 46.7387891))"
46.73878896296611,8.629831962169126,"['46.7387307', '46.7388609', '8.6297282', '8.6299054']","POLYGON((8.6297282 46.7388199, 8.6298088 46.7388609, 8.6299054 46.7387717, 8.6298248 46.7387307, 8.6297282 46.7388199))"
46.74007624369743,8.624573563760999,"['46.7399339', '46.7402225', '8.6244718', '8.6246793']","POLYGON((8.6245191 46.7401497, 8.6245411 46.7401473, 8.6245583 46.7402225, 8.6246793 46.7402095, 8.6246183 46.7399419, 8.6245568 46.7399485, 8.6245535 46.7399339, 8.6244718 46.7399427, 8.6245191 46.7401497))"
46.7293743713092,8.62419439930763,"['46.7293267', '46.7294338', '8.6241209', '8.6242794']","POLYGON((8.6241792 46.7294338, 8.6242794 46.7293914, 8.6242211 46.7293267, 8.6241209 46.7293691, 8.6241792 46.7294338))"
46.73451485212676,8.625589685269395,"['46.7344515', '46.7345933', '8.6255019', '8.6257069']","POLYGON((8.6255019 46.7345028, 8.6255796 46.7345933, 8.6257069 46.7345421, 8.6256292 46.7344515, 8.6255019 46.7345028))"
46.73581578729154,8.627659596096448,"['46.7357621', '46.7358663', '8.6275764', '8.6277261']","POLYGON((8.6275764 46.7358276, 8.627663 46.7358663, 8.6277261 46.7358004, 8.6276396 46.7357621, 8.6275764 46.7358276))"
46.73321774983976,8.625744329814538,"['46.7331705', '46.7332917', '8.6256711', '8.6258498']","POLYGON((8.6256711 46.7332541, 8.6257965 46.7332917, 8.6258498 46.7332081, 8.6257245 46.7331705, 8.6256711 46.7332541))"
46.727474000635695,8.621797676729507,"['46.7273997', '46.7275112', '8.6216737', '8.6218781']","POLYGON((8.6216737 46.7274586, 8.6217139 46.7273997, 8.6218781 46.7274523, 8.6218379 46.7275112, 8.6216737 46.7274586))"
46.73317292348859,8.626593837547862,"['46.7331034', '46.7332321', '8.6264899', '8.6266829']","POLYGON((8.6264899 46.7331861, 8.6266213 46.7332321, 8.6266829 46.7331494, 8.6265515 46.7331034, 8.6264899 46.7331861))"
46.727035443051314,8.621578731121318,"['46.7269824', '46.7270754', '8.6215285', '8.6216376']","POLYGON((8.6215285 46.7270713, 8.6215362 46.7269824, 8.6216376 46.7269865, 8.6216298 46.7270754, 8.6215285 46.7270713))"
