lat,lon,bounding_box,polygon
46.713852317961745,8.6088116215504,"['46.7137900', '46.7139030', '8.6087358', '8.6089005']","POLYGON((8.6088201 46.71379, 8.6087358 46.7138469, 8.6088162 46.713903, 8.6089005 46.713846, 8.6088201 46.71379))"
46.71372275100705,8.607409277749733,"['46.7135813', '46.7138870', '8.6072069', '8.6075930']","POLYGON((8.6073086 46.713887, 8.607593 46.7138252, 8.6074887 46.7135813, 8.6073512 46.7136106, 8.6072069 46.7136914, 8.6073086 46.713887))"
46.70710617620099,8.599889926814678,"['46.7070427', '46.7071887', '8.5997788', '8.5999815']","POLYGON((8.5998769 46.7070427, 8.5997788 46.7070934, 8.5998834 46.7071887, 8.5999815 46.7071379, 8.5998769 46.7070427))"
46.6951294042847,8.594820622595106,"['46.6950646', '46.6951822', '8.5947378', '8.5949127']","POLYGON((8.5947378 46.6951199, 8.5948074 46.6951822, 8.5949127 46.6951268, 8.5948431 46.6950646, 8.5947378 46.6951199))"
46.706939406757876,8.599480917865623,"['46.7068831', '46.7070016', '8.5994013', '8.5995569']","POLYGON((8.5994013 46.7069324, 8.5994629 46.7070016, 8.5995357 46.706971, 8.5995121 46.7069445, 8.5995569 46.7069258, 8.5995189 46.7068831, 8.5994013 46.7069324))"
46.69446263271745,8.594034914753086,"['46.6944131', '46.6944986', '8.5939618', '8.5940966']","POLYGON((8.5939995 46.6944986, 8.5940966 46.6944662, 8.5940589 46.6944131, 8.5939618 46.6944455, 8.5939995 46.6944986))"
46.714185247620165,8.608805760631789,"['46.7141273', '46.7142402', '8.6087162', '8.6088805']","POLYGON((8.608807 46.7141273, 8.6087162 46.7141768, 8.6087897 46.7142402, 8.6088805 46.7141908, 8.608807 46.7141273))"
46.70595261757359,8.60008743227932,"['46.7058956', '46.7060123', '8.6000157', '8.6001651']","POLYGON((8.6000157 46.705986, 8.6001135 46.7060123, 8.6001651 46.7059218, 8.6000673 46.7058956, 8.6000157 46.705986))"
46.699292028067646,8.600401795639119,"['46.6992295', '46.6993306', '8.6003372', '8.6004601']","POLYGON((8.6004134 46.6993306, 8.6004601 46.6993187, 8.6004119 46.6992295, 8.6003372 46.6992485, 8.600377 46.6993222, 8.600405 46.6993151, 8.6004134 46.6993306))"
46.70620142131584,8.597738761535274,"['46.7061585', '46.7062628', '8.5976233', '8.5978373']","POLYGON((8.5976508 46.7062299, 8.597699 46.7062163, 8.597727 46.7062628, 8.5978373 46.7062317, 8.5977955 46.7061622, 8.597728 46.7061812, 8.5977143 46.7061585, 8.5976233 46.7061842, 8.5976508 46.7062299))"
46.70623724557708,8.600407427174142,"['46.7061993', '46.7063067', '8.6003319', '8.6004872']","POLYGON((8.6003319 46.7062595, 8.6004108 46.7063067, 8.6004872 46.7062464, 8.6004083 46.7061993, 8.6003319 46.7062595))"
46.70465605172977,8.598424840867947,"['46.7046092', '46.7048691', '8.5982859', '8.5985773']","POLYGON((8.5985773 46.704739, 8.5985652 46.7046092, 8.5982859 46.7046214, 8.5983089 46.7048691, 8.5984176 46.7048643, 8.5984067 46.7047465, 8.5985773 46.704739))"
46.7056668447649,8.598995826801271,"['46.7056155', '46.7057350', '8.5989323', '8.5990653']","POLYGON((8.5989599 46.7056761, 8.5990013 46.705735, 8.5990653 46.7057139, 8.5989964 46.7056155, 8.5989323 46.7056366, 8.5989599 46.7056761))"
46.70697338848592,8.599677820261096,"['46.7068841', '46.7070653', '8.5995534', '8.5998215']","POLYGON((8.5996561 46.7070653, 8.5998215 46.7069895, 8.5997188 46.7068841, 8.5995534 46.7069598, 8.5996561 46.7070653))"
46.7064580945012,8.599038993039592,"['46.7063699', '46.7065100', '8.5989331', '8.5991335']","POLYGON((8.5989444 46.7064451, 8.5989635 46.7063699, 8.5991335 46.7063902, 8.5991031 46.70651, 8.5989331 46.7064897, 8.5989444 46.7064451))"
46.70499632931538,8.599465284491611,"['46.7049387', '46.7050616', '8.5993635', '8.5995553']","POLYGON((8.5993977 46.7050616, 8.5995553 46.7050353, 8.599521 46.7049387, 8.5993635 46.704965, 8.5993977 46.7050616))"
46.70466725826211,8.599092036288432,"['46.7046140', '46.7047337', '8.5990439', '8.5992018']","POLYGON((8.5990439 46.7047111, 8.5991624 46.7047337, 8.5992018 46.7046366, 8.5990833 46.704614, 8.5990439 46.7047111))"
46.70638682204541,8.600737595758817,"['46.7063435', '46.7064274', '8.6006252', '8.6007571']","POLYGON((8.6006252 46.7064064, 8.6007303 46.7064274, 8.6007571 46.7063646, 8.6006521 46.7063435, 8.6006252 46.7064064))"
46.694517623204554,8.595709700820859,"['46.6942476', '46.6947241', '8.5955547', '8.5958792']","POLYGON((8.5956586 46.6947241, 8.5958792 46.694693, 8.5957461 46.6942476, 8.5956456 46.6942618, 8.5956748 46.6943594, 8.5955547 46.6943763, 8.5956586 46.6947241))"
46.691198292340715,8.593010636762891,"['46.6911375', '46.6913547', '8.5927750', '8.5930894']","POLYGON((8.5928415 46.6913547, 8.5929669 46.6913307, 8.5929354 46.6912532, 8.5930894 46.6912238, 8.5930544 46.6911375, 8.592775 46.6911909, 8.5928415 46.6913547))"
46.71363885276714,8.607695215033804,"['46.7135670', '46.7137169', '8.6076091', '8.6078140']","POLYGON((8.6076514 46.7137169, 8.607814 46.7136908, 8.6077717 46.713567, 8.6076091 46.7135932, 8.6076514 46.7137169))"
46.70609033066572,8.599815759918116,"['46.7060024', '46.7061470', '8.5996834', '8.5998972']","POLYGON((8.5996834 46.706054, 8.5997555 46.706147, 8.5998972 46.7060954, 8.5998252 46.7060024, 8.5996834 46.706054))"
46.70660295633564,8.600716093174794,"['46.7065463', '46.7066562', '8.6006131', '8.6008187']","POLYGON((8.6006131 46.7066341, 8.6007047 46.7066562, 8.6007158 46.7066347, 8.6007778 46.7066498, 8.6008187 46.7065702, 8.6007198 46.7065463, 8.6007107 46.7065638, 8.6006561 46.7065506, 8.6006131 46.7066341))"
46.706740330139645,8.599594338720367,"['46.7066936', '46.7068122', '8.5995143', '8.5996902']","POLYGON((8.5995143 46.7067378, 8.599575 46.7068122, 8.5996902 46.7067681, 8.5996296 46.7066936, 8.5995143 46.7067378))"
46.70579449682864,8.598828559430709,"['46.7057607', '46.7058494', '8.5987659', '8.5988938']","POLYGON((8.5988197 46.7058494, 8.5987767 46.7058064, 8.5987659 46.7057956, 8.59884 46.7057607, 8.5988938 46.7058144, 8.5988197 46.7058494))"
46.70547122686988,8.598769299956688,"['46.7054195', '46.7055417', '8.5986828', '8.5988508']","POLYGON((8.5988317 46.7055059, 8.5988222 46.7054964, 8.5988508 46.7054828, 8.5987867 46.7054195, 8.5986828 46.705469, 8.5987565 46.7055417, 8.5988317 46.7055059))"
46.6942436752543,8.596109154761727,"['46.6941814', '46.6942895', '8.5960177', '8.5962171']","POLYGON((8.5960434 46.6942895, 8.5961776 46.6942691, 8.5961641 46.6942272, 8.5962171 46.6942192, 8.5962049 46.6941814, 8.5960177 46.6942098, 8.5960434 46.6942895))"
46.70546657127481,8.599226920656733,"['46.7054096', '46.7055389', '8.5991174', '8.5993191']","POLYGON((8.5991768 46.7055389, 8.5993191 46.7054888, 8.5992598 46.7054096, 8.5991174 46.7054597, 8.5991768 46.7055389))"
46.70496913071208,8.598601576924853,"['46.7049290', '46.7050588', '8.5985033', '8.5986895']","POLYGON((8.5985359 46.7050588, 8.5986895 46.705037, 8.5986569 46.704929, 8.5985033 46.7049508, 8.5985359 46.7050588))"
46.707152213582894,8.59978629212696,"['46.7070934', '46.7072305', '8.5996978', '8.5998834']","POLYGON((8.5998834 46.7071887, 8.5997788 46.7070934, 8.5996978 46.7071353, 8.5998024 46.7072305, 8.5998834 46.7071887))"
46.7062254540003,8.600681809774473,"['46.7061575', '46.7062995', '8.6005787', '8.6007910']","POLYGON((8.6005787 46.7062462, 8.6007198 46.7062995, 8.600791 46.7062107, 8.60065 46.7061575, 8.6005787 46.7062462))"
46.70674100535429,8.601294499576465,"['46.7066657', '46.7068164', '8.6011227', '8.6014486']","POLYGON((8.6011227 46.7067324, 8.6013904 46.7068164, 8.6014486 46.7067293, 8.6013499 46.7066984, 8.6013363 46.7067188, 8.6011672 46.7066657, 8.6011227 46.7067324))"
46.707765754620056,8.598727071215828,"['46.7076778', '46.7078686', '8.5985684', '8.5988785']","POLYGON((8.5985684 46.7077386, 8.5988085 46.7078686, 8.5988785 46.7078079, 8.5986384 46.7076778, 8.5985684 46.7077386))"
46.71441923806363,8.60879775434147,"['46.7143622', '46.7144722', '8.6087084', '8.6088685']","POLYGON((8.6087669 46.7144722, 8.6088685 46.7144326, 8.60881 46.7143622, 8.6087084 46.7144018, 8.6087669 46.7144722))"
46.71439131562181,8.608888708374085,"['46.7143225', '46.7144326', '8.6088100', '8.6089700']","POLYGON((8.6088685 46.7144326, 8.60897 46.7143929, 8.6089115 46.7143225, 8.60881 46.7143622, 8.6088685 46.7144326))"
46.70540166446978,8.598532405874268,"['46.7053555', '46.7054616', '8.5984507', '8.5986015']","POLYGON((8.5984507 46.7053844, 8.5984952 46.7054616, 8.5986015 46.7054327, 8.598557 46.7053555, 8.5984507 46.7053844))"
46.70598918339807,8.599146612869577,"['46.7059507', '46.7060688', '8.5990357', '8.5991786']","POLYGON((8.5991271 46.7059507, 8.5990422 46.705974, 8.599059 46.7060029, 8.5990357 46.7060093, 8.5990703 46.7060688, 8.5991694 46.7060416, 8.5991786 46.7060391, 8.5991271 46.7059507))"
46.71390695549747,8.60874740722105,"['46.7138469', '46.7139599', '8.6086514', '8.6088162']","POLYGON((8.6087358 46.7138469, 8.6086514 46.7139039, 8.6087318 46.7139599, 8.6088162 46.713903, 8.6087358 46.7138469))"
46.714625574363836,8.60885454826754,"['46.7145567', '46.7146879', '8.6087519', '8.6089721']","POLYGON((8.6088057 46.7146879, 8.6089721 46.7146322, 8.6089184 46.7145567, 8.6087519 46.7146124, 8.6088057 46.7146879))"
46.705730737331024,8.598905655744542,"['46.7056761', '46.7057683', '8.5988591', '8.5990013']","POLYGON((8.5990013 46.705735, 8.5989599 46.7056761, 8.5988591 46.7057094, 8.5989005 46.7057683, 8.5990013 46.705735))"
46.71070426386346,8.604348813932779,"['46.7106293', '46.7107563', '8.6042539', '8.6044382']","POLYGON((8.6042539 46.7107006, 8.6043521 46.7107563, 8.6044382 46.710685, 8.60434 46.7106293, 8.6042539 46.7107006))"
46.70577517778264,8.598958922282034,"['46.7057139', '46.7058960', '8.5988197', '8.5991016']","POLYGON((8.5988197 46.7058494, 8.5988689 46.705896, 8.5989527 46.7058538, 8.5989426 46.7058303, 8.5990922 46.7057811, 8.5991016 46.7057673, 8.5990653 46.7057139, 8.5990013 46.705735, 8.5989005 46.7057683, 8.5989252 46.7057986, 8.5988938 46.7058144, 8.5988197 46.7058494))"
46.6987378901194,8.602691265627296,"['46.6987100', '46.6989396', '8.6026118', '8.6028331']","POLYGON((8.6027054 46.6989396, 8.6028331 46.6989081, 8.6027769 46.6988009, 8.6027504 46.6988075, 8.6026994 46.69871, 8.6026118 46.6987316, 8.6026628 46.698829, 8.6026492 46.6988324, 8.6027054 46.6989396))"
46.7063563612526,8.599311442899461,"['46.7062975', '46.7064163', '8.5992217', '8.5994163']","POLYGON((8.5992489 46.7063072, 8.5992217 46.706309, 8.5992363 46.7064163, 8.5994163 46.7064048, 8.5994017 46.7062975, 8.5993882 46.7062984, 8.5992489 46.7063072))"
46.706778397928474,8.597620371491859,"['46.7067128', '46.7068390', '8.5975422', '8.5976950']","POLYGON((8.5975688 46.706839, 8.597695 46.7068258, 8.5976732 46.7067278, 8.5976071 46.7067347, 8.5976022 46.7067128, 8.5975422 46.7067191, 8.5975688 46.706839))"
46.705957461726875,8.598727439474871,"['46.7059060', '46.7060230', '8.5986459', '8.5988187']","POLYGON((8.5987477 46.706023, 8.5988187 46.7059693, 8.598717 46.705906, 8.5986459 46.7059597, 8.5987477 46.706023))"
46.707078182671566,8.5991046368518,"['46.7070230', '46.7071416', '8.5990081', '8.5991934']","POLYGON((8.5990081 46.7070838, 8.5990673 46.7071416, 8.5991934 46.7070807, 8.5991342 46.707023, 8.5990081 46.7070838))"
46.70699977973851,8.600620011931793,"['46.7069520', '46.7070505', '8.6005479', '8.6007033']","POLYGON((8.6005479 46.707032, 8.6006794 46.7070505, 8.6007033 46.7069705, 8.6005718 46.706952, 8.6005479 46.707032))"
46.7064249096354,8.598763642272148,"['46.7063768', '46.7064919', '8.5986801', '8.5988349']","POLYGON((8.5988349 46.7064911, 8.5988337 46.7063768, 8.5986801 46.7063776, 8.5986813 46.7064919, 8.5988349 46.7064911))"
46.70607585295821,8.598586127328922,"['46.7060256', '46.7061216', '8.5985258', '8.5986532']","POLYGON((8.5985322 46.7061216, 8.5986532 46.7061173, 8.5986468 46.706032, 8.5986216 46.7060329, 8.598621 46.7060256, 8.598559 46.7060278, 8.5985596 46.706035, 8.5985258 46.7060362, 8.5985322 46.7061216))"
46.70608812286775,8.599148740132135,"['46.7060416', '46.7061573', '8.5990703', '8.5992076']","POLYGON((8.5991694 46.7060416, 8.5990703 46.7060688, 8.599123 46.7061573, 8.5992017 46.7061356, 8.599188 46.7061123, 8.5992076 46.7061069, 8.5991694 46.7060416))"
46.70626641628547,8.599309508743207,"['46.7062297', '46.7063072', '8.5992383', '8.5993882']","POLYGON((8.5993882 46.7062984, 8.5993774 46.7062297, 8.5992383 46.70624, 8.5992489 46.7063072, 8.5993882 46.7062984))"
46.691497090385184,8.593709965204214,"['46.6914449', '46.6915566', '8.5936472', '8.5937726']","POLYGON((8.5936657 46.6915566, 8.5937726 46.6915475, 8.5937541 46.6914449, 8.5936472 46.6914539, 8.5936657 46.6915566))"
46.70621723822541,8.598837646172521,"['46.7061834', '46.7062662', '8.5987935', '8.5989248']","POLYGON((8.5988154 46.7062662, 8.5989248 46.706249, 8.5989029 46.7061834, 8.5987935 46.7062005, 8.5988154 46.7062662))"
46.70647237001833,8.601171011132504,"['46.7063911', '46.7065522', '8.6010362', '8.6012896']","POLYGON((8.6010362 46.7065018, 8.6012277 46.7065522, 8.6012896 46.7064416, 8.6010982 46.7063911, 8.6010362 46.7065018))"
46.710559618136784,8.60617674787089,"['46.7104884', '46.7106609', '8.6060576', '8.6063102']","POLYGON((8.6060576 46.7105746, 8.6061946 46.7106609, 8.6063102 46.7105746, 8.6061732 46.7104884, 8.6060576 46.7105746))"
46.707020009269925,8.598632574061432,"['46.7069671', '46.7070937', '8.5985309', '8.5987306']","POLYGON((8.5985309 46.7070269, 8.5985923 46.7070937, 8.5987306 46.7070339, 8.5986692 46.7069671, 8.5985309 46.7070269))"
46.70718938946974,8.599669388488994,"['46.7071464', '46.7072541', '8.5995950', '8.5997473']","POLYGON((8.599595 46.707187, 8.5996683 46.7072541, 8.5997473 46.7072135, 8.599674 46.7071464, 8.599595 46.707187))"
46.69323445794441,8.595381480735561,"['46.6931797', '46.6933065', '8.5952744', '8.5954557']","POLYGON((8.5952744 46.6932189, 8.5953349 46.6933065, 8.5954557 46.6932673, 8.5953952 46.6931797, 8.5952744 46.6932189))"
46.70715971286806,8.59816476328114,"['46.7071053', '46.7072147', '8.5980896', '8.5982480']","POLYGON((8.5980896 46.7071405, 8.5981419 46.7072147, 8.598248 46.7071795, 8.5981957 46.7071053, 8.5980896 46.7071405))"
46.69344807183908,8.595608329426932,"['46.6933837', '46.6935263', '8.5955008', '8.5957006']","POLYGON((8.595595 46.6935263, 8.5957006 46.693475, 8.5956064 46.6933837, 8.5955008 46.693435, 8.595595 46.6935263))"
46.70751803426999,8.603613008207404,"['46.7074684', '46.7075811', '8.6035509', '8.6036768']","POLYGON((8.6035538 46.7075338, 8.6035638 46.7075358, 8.6035509 46.7075659, 8.6036268 46.7075811, 8.6036396 46.707551, 8.6036489 46.7075528, 8.6036768 46.7074874, 8.6035817 46.7074684, 8.6035538 46.7075338))"
46.69405532120807,8.596052816687038,"['46.6940258', '46.6941339', '8.5959367', '8.5961173']","POLYGON((8.5959673 46.6941339, 8.5960886 46.6941119, 8.5960797 46.6940886, 8.5961173 46.6940818, 8.5960957 46.6940258, 8.5959367 46.6940546, 8.5959673 46.6941339))"
46.70561761497569,8.599413257220291,"['46.7055244', '46.7057059', '8.5992871', '8.5995504']","POLYGON((8.599379 46.7057059, 8.5995504 46.7056474, 8.5994667 46.7055244, 8.5992871 46.7055858, 8.599379 46.7057059))"
46.70718452016588,8.599263860977931,"['46.7071288', '46.7072785', '8.5991176', '8.5994058']","POLYGON((8.5991176 46.7072148, 8.5991829 46.7072785, 8.5992945 46.7072246, 8.599339 46.707268, 8.5994058 46.7072358, 8.599296 46.7071288, 8.5991176 46.7072148))"
46.706678300228255,8.599501458288577,"['46.7066317', '46.7067378', '8.5994639', '8.5996296']","POLYGON((8.5994639 46.7066759, 8.5995143 46.7067378, 8.5996296 46.7066936, 8.5995792 46.7066317, 8.5994639 46.7066759))"
46.707267145235306,8.599984937272678,"['46.7071987', '46.7073401', '8.5998207', '8.6001600']","POLYGON((8.5999997 46.7073011, 8.6000406 46.7073383, 8.6000667 46.7073247, 8.6000802 46.707337, 8.60016 46.7072957, 8.6000748 46.7072183, 8.5999848 46.707265, 8.5999118 46.7071987, 8.5998207 46.707246, 8.5999244 46.7073401, 8.5999997 46.7073011))"
46.70732715185266,8.598508393187602,"['46.7072685', '46.7074037', '8.5984178', '8.5985979']","POLYGON((8.5985119 46.7074037, 8.5985979 46.7073636, 8.5985498 46.7073151, 8.5985682 46.7073065, 8.5985305 46.7072685, 8.5985121 46.7072771, 8.5985037 46.7072687, 8.5984178 46.7073087, 8.5985119 46.7074037))"
46.70735807624531,8.599006029109345,"['46.7072891', '46.7074357', '8.5988894', '8.5991102']","POLYGON((8.5988894 46.7073586, 8.5989715 46.7074357, 8.5991102 46.7073662, 8.5990281 46.7072891, 8.5988894 46.7073586))"
46.71413947037648,8.608883247226153,"['46.7140779', '46.7141908', '8.6088070', '8.6089713']","POLYGON((8.6088978 46.7140779, 8.608807 46.7141273, 8.6088805 46.7141908, 8.6089713 46.7141413, 8.6088978 46.7140779))"
46.71437117196697,8.60822119568736,"['46.7142405', '46.7145440', '8.6080284', '8.6083868']","POLYGON((8.6081775 46.714544, 8.6082914 46.7145098, 8.6082669 46.7144714, 8.6083868 46.7144354, 8.6082623 46.7142405, 8.6080284 46.7143108, 8.6081775 46.714544))"
46.70765076812825,8.596762860363883,"['46.7075924', '46.7077314', '8.5966712', '8.5968541']","POLYGON((8.5967293 46.7077314, 8.5968541 46.7076996, 8.596796 46.7075924, 8.5966712 46.7076242, 8.5967293 46.7077314))"
46.706436323014884,8.60029401037832,"['46.7063898', '46.7064698', '8.6002146', '8.6004131']","POLYGON((8.6002146 46.7064112, 8.6002291 46.7064698, 8.6004131 46.7064484, 8.6003986 46.7063898, 8.6002146 46.7064112))"
46.69845960675737,8.595558824299076,"['46.6983977', '46.6985017', '8.5954975', '8.5956310']","POLYGON((8.5954975 46.698482, 8.5955946 46.6985017, 8.595631 46.6984174, 8.5955339 46.6983977, 8.5954975 46.698482))"
46.7124903525454,8.606519344091614,"['46.7124210', '46.7125695', '8.6064109', '8.6066109']","POLYGON((8.6065139 46.7125695, 8.6066109 46.7125237, 8.606508 46.712421, 8.6064109 46.7124667, 8.6065139 46.7125695))"
46.71415691336938,8.608059593845237,"['46.7140754', '46.7142024', '8.6079786', '8.6081839']","POLYGON((8.6080306 46.7142024, 8.6081839 46.7141558, 8.6081319 46.7140754, 8.6079786 46.714122, 8.6080306 46.7142024))"
46.70642499341461,8.596985040734586,"['46.7063676', '46.7065078', '8.5968784', '8.5970656']","POLYGON((8.5968784 46.7064799, 8.5970178 46.7065078, 8.5970656 46.7063955, 8.5969262 46.7063676, 8.5968784 46.7064799))"
46.707351364188966,8.600549111825746,"['46.7072719', '46.7074454', '8.6004040', '8.6006850']","POLYGON((8.600404 46.7073333, 8.6004584 46.7073736, 8.6004699 46.7073663, 8.6005767 46.7074454, 8.600685 46.7073766, 8.6005817 46.7073002, 8.6005586 46.7073149, 8.6005006 46.7072719, 8.600404 46.7073333))"
46.70627075301819,8.599767329634886,"['46.7061982', '46.7063521', '8.5996614', '8.5998704']","POLYGON((8.5997265 46.7063521, 8.5998704 46.7063141, 8.5998053 46.7061982, 8.5996614 46.7062361, 8.5997265 46.7063521))"
46.71392386133486,8.607976064967078,"['46.7138608', '46.7139976', '8.6078926', '8.6080833']","POLYGON((8.6079478 46.7139976, 8.6080833 46.7139633, 8.608028 46.7138608, 8.6078926 46.7138951, 8.6079478 46.7139976))"
46.70649611362974,8.597954337691542,"['46.7064208', '46.7065740', '8.5978428', '8.5980583']","POLYGON((8.5978428 46.7065177, 8.597952 46.706574, 8.5980583 46.7064772, 8.5979491 46.7064208, 8.5978428 46.7065177))"
