vehID,depart,from,to,arrival,arrival_speed,type
r_and_alt_1_9_car_aggr3.6,35986.41,lane_entry_D,lane_exit_C,36223.99,11.05,car_aggr3
r_and_alt_1_9_car_aggr2.3,36138.7,lane_entry_D,lane_exit_C,36347.63,14.57,car_aggr2
r_and_alt_1_9_car_aggr2.4,36574.03,lane_entry_D,lane_exit_C,36807.35,13.55,car_aggr2
r_and_alt_1_9_small_truck.0,36909.15,lane_entry_D,lane_exit_C,37164.8,12.32,small_truck
r_and_alt_1_9_car_aggr2.5,36978.47,lane_entry_D,lane_exit_C,37228.52,12.7,car_aggr2
r_and_alt_1_9_small_truck.1,36987.98,lane_entry_D,lane_exit_C,37232.78,13.87,small_truck
r_and_alt_1_9_car_aggr2.6,37714.41,lane_entry_D,lane_exit_C,38025.85,10.15,car_aggr2
r_and_alt_1_9_car_aggr3.7,37718.68,lane_entry_D,lane_exit_C,38030.26,9.5,car_aggr3
r_and_alt_1_9_car_aggr3.8,37723.06,lane_entry_D,lane_exit_C,38034.77,9.69,car_aggr3
r_and_alt_1_9_big_truck.1,37847.69,lane_entry_D,lane_exit_C,38119.63,11.83,big_truck
r_and_alt_1_9_car_aggr2.7,37853.37,lane_entry_D,lane_exit_C,38124.97,10.9,car_aggr2
r_and_alt_1_9_small_truck.2,37856.84,lane_entry_D,lane_exit_C,38128.94,11.5,small_truck
r_and_alt_1_9_motorbike.0,37860.69,lane_entry_D,lane_exit_C,38133.38,13.23,motorbike
r_and_alt_1_10_car_aggr5.0,37863.7,lane_entry_D,lane_exit_C,38136.66,13.33,car_aggr5
r_and_alt_1_10_small_truck.0,38180.76,lane_entry_D,lane_exit_C,38434.01,13.19,small_truck
r_and_alt_1_10_car_aggr3.0,38185.01,lane_entry_D,lane_exit_C,38438.17,12.45,car_aggr3
r_and_alt_1_10_car_aggr4.0,38624.16,lane_entry_D,lane_exit_C,38869.27,12.66,car_aggr4
r_and_alt_1_10_car_aggr2.0,38853.76,lane_entry_D,lane_exit_C,39115.59,11.64,car_aggr2
r_and_alt_1_10_car_aggr5.1,38856.84,lane_entry_D,lane_exit_C,39119.01,12.0,car_aggr5
r_and_alt_1_10_car_aggr4.1,38860.92,lane_entry_D,lane_exit_C,39123.26,12.09,car_aggr4
r_and_alt_1_10_car_aggr3.1,38865.39,lane_entry_D,lane_exit_C,39128.01,12.31,car_aggr3
r_and_alt_1_10_car_aggr5.2,38868.63,lane_entry_D,lane_exit_C,39131.38,12.06,car_aggr5
r_and_alt_1_10_car_aggr3.2,38876.96,lane_entry_D,lane_exit_C,39136.53,12.83,car_aggr3
r_and_alt_1_10_car_aggr3.3,39122.9,lane_entry_D,lane_exit_C,39351.11,17.36,car_aggr3
r_and_alt_1_10_car_aggr4.2,39308.64,lane_entry_D,lane_exit_C,39563.53,11.79,car_aggr4
r_and_alt_1_10_car_aggr2.1,39534.91,lane_entry_D,lane_exit_C,39776.14,13.27,car_aggr2
r_and_alt_1_10_car_aggr1.0,39556.81,lane_entry_D,lane_exit_C,39792.3,13.09,car_aggr1
r_and_alt_1_10_car_aggr2.2,40053.24,lane_entry_D,lane_exit_C,40363.14,11.39,car_aggr2
r_and_alt_1_10_car_aggr3.4,40057.52,lane_entry_D,lane_exit_C,40367.7,12.31,car_aggr3
r_and_alt_1_10_car_aggr2.3,40063.24,lane_entry_D,lane_exit_C,40373.26,11.99,car_aggr2
r_and_alt_1_10_car_aggr3.5,40343.94,lane_entry_D,lane_exit_C,40593.56,12.87,car_aggr3
r_and_alt_1_10_car_aggr1.1,40350.78,lane_entry_D,lane_exit_C,40601.41,13.21,car_aggr1
r_and_alt_1_10_car_aggr3.6,40419.26,lane_entry_D,lane_exit_C,40655.01,12.85,car_aggr3
r_and_alt_1_10_car_aggr3.7,40499.19,lane_entry_D,lane_exit_C,40737.24,12.63,car_aggr3
r_and_alt_1_10_small_truck.1,40763.62,lane_entry_D,lane_exit_C,40996.57,13.33,small_truck
r_and_alt_1_10_car_aggr1.2,40886.54,lane_entry_D,lane_exit_C,41104.12,14.59,car_aggr1
r_and_alt_1_10_car_aggr3.8,41355.02,lane_entry_D,lane_exit_C,41584.73,12.18,car_aggr3
r_tun_axs_KS_____11_car_aggr5.0,41577.01,lane_entry_D,lane_exit_C,41788.45,14.84,car_aggr5
r_tun_axs_KS_____11_car_aggr4.0,41580.93,lane_entry_D,lane_exit_C,41792.98,15.61,car_aggr4
r_tun_axs_KS_____11_car_aggr3.0,41654.45,lane_entry_D,lane_exit_C,41865.32,14.07,car_aggr3
r_tun_axs_KS_____11_car_aggr3.1,42030.75,lane_entry_D,lane_exit_C,42282.49,12.76,car_aggr3
r_tun_axs_KS_____11_car_aggr4.1,42034.48,lane_entry_D,lane_exit_C,42286.19,12.1,car_aggr4
r_tun_axs_KS_____11_car_aggr3.2,42038.83,lane_entry_D,lane_exit_C,42290.74,11.35,car_aggr3
r_tun_axs_KS_____11_car_aggr1.0,42375.89,lane_entry_D,lane_exit_C,42613.45,13.54,car_aggr1
r_tun_axs_KS_____11_car_aggr2.0,42380.93,lane_entry_D,lane_exit_C,42618.75,13.07,car_aggr2
r_tun_axs_KS_____11_small_truck.0,42540.11,lane_entry_D,lane_exit_C,42760.56,11.76,small_truck
r_tun_axs_KS_____11_car_aggr3.3,42647.81,lane_entry_D,lane_exit_C,42879.1,13.65,car_aggr3
r_tun_axs_KS_____11_car_aggr5.1,42711.1,lane_entry_D,lane_exit_C,42936.26,13.75,car_aggr5
r_tun_axs_KS_____11_car_aggr1.1,42785.47,lane_entry_D,lane_exit_C,43018.81,13.85,car_aggr1
r_tun_axs_KS_____11_small_truck.1,42834.57,lane_entry_D,lane_exit_C,43064.94,13.89,small_truck
r_tun_axs_KS_____11_small_truck.2,43238.29,lane_entry_D,lane_exit_C,43506.65,11.26,small_truck
r_tun_axs_KS_____11_car_aggr4.2,43242.01,lane_entry_D,lane_exit_C,43510.51,11.41,car_aggr4
r_tun_axs_KS_____11_car_aggr2.1,43247.89,lane_entry_D,lane_exit_C,43516.48,11.18,car_aggr2
r_tun_axs_KS_____11_car_aggr4.3,43251.53,lane_entry_D,lane_exit_C,43520.43,12.31,car_aggr4
r_tun_axs_KS_____11_car_aggr1.2,43348.04,lane_entry_D,lane_exit_C,43595.74,12.71,car_aggr1
r_tun_axs_KS_____11_car_aggr3.4,43352.19,lane_entry_D,lane_exit_C,43600.22,13.34,car_aggr3
r_tun_axs_KS_____11_car_aggr5.2,43447.17,lane_entry_D,lane_exit_C,43684.99,13.62,car_aggr5
r_tun_axs_KS_____11_car_aggr1.3,43677.73,lane_entry_D,lane_exit_C,43948.53,11.87,car_aggr1
r_tun_axs_KS_____11_car_aggr2.2,43682.94,lane_entry_D,lane_exit_C,43954.01,11.56,car_aggr2
r_tun_axs_KS_____11_car_aggr4.4,43686.64,lane_entry_D,lane_exit_C,43957.99,11.79,car_aggr4
r_tun_axs_KS_____11_car_aggr3.5,43719.28,lane_entry_D,lane_exit_C,43976.56,12.54,car_aggr3
r_tun_axs_KS_____11_car_aggr2.3,44174.37,lane_entry_D,lane_exit_C,44480.9,9.84,car_aggr2
r_tun_axs_KS_____11_car_aggr1.4,44180.77,lane_entry_D,lane_exit_C,44487.79,11.03,car_aggr1
r_tun_axs_KS_____11_car_aggr3.6,44185.07,lane_entry_D,lane_exit_C,44492.31,11.15,car_aggr3
r_tun_axs_KS_____11_car_aggr4.5,44188.84,lane_entry_D,lane_exit_C,44496.35,10.35,car_aggr4
r_tun_axs_KS_____11_car_aggr5.3,44191.99,lane_entry_D,lane_exit_C,44499.72,10.24,car_aggr5
r_tun_axs_KS_____11_car_aggr2.4,44198.17,lane_entry_D,lane_exit_C,44505.99,10.89,car_aggr2
r_tun_axs_KS_____11_small_truck.3,44201.69,lane_entry_D,lane_exit_C,44509.92,11.16,small_truck
r_tun_axs_KS_____11_car_aggr5.4,44215.5,lane_entry_D,lane_exit_C,44514.27,11.7,car_aggr5
r_tun_axs_KS_____11_motorbike.0,44219.37,lane_entry_D,lane_exit_C,44517.94,12.7,motorbike
r_tun_axs_KS_____11_car_aggr5.5,44222.42,lane_entry_D,lane_exit_C,44521.44,12.02,car_aggr5
r_tun_axs_KS_____11_big_truck.0,44349.62,lane_entry_D,lane_exit_C,44600.5,12.87,big_truck
r_tun_axs_KS_____11_car_aggr1.5,44355.84,lane_entry_D,lane_exit_C,44607.19,12.98,car_aggr1
r_tun_axs_KS_____11_car_aggr1.6,45276.56,lane_entry_D,lane_exit_C,45626.91,8.72,car_aggr1
r_tun_axs_KS_____11_car_aggr3.7,45280.92,lane_entry_D,lane_exit_C,45631.41,7.98,car_aggr3
r_tun_axs_KS_____11_car_aggr3.8,45285.35,lane_entry_D,lane_exit_C,45635.89,8.91,car_aggr3
r_tun_axs_KS_____11_car_aggr2.5,45290.98,lane_entry_D,lane_exit_C,45641.73,9.04,car_aggr2
r_tun_axs_KS_____11_car_aggr2.6,45296.41,lane_entry_D,lane_exit_C,45647.54,8.36,car_aggr2
r_tun_axs_KS_____11_car_aggr3.9,45300.74,lane_entry_D,lane_exit_C,45652.18,9.31,car_aggr3
r_tun_axs_KS_____11_car_aggr2.7,45306.61,lane_entry_D,lane_exit_C,45658.03,8.5,car_aggr2
r_tun_axs_KS_____11_car_aggr2.8,45311.89,lane_entry_D,lane_exit_C,45663.67,8.21,car_aggr2
r_and_alt_1_12_car_aggr1.0,45318.26,lane_entry_D,lane_exit_C,45670.01,9.43,car_aggr1
r_and_alt_1_12_car_aggr4.0,45322.22,lane_entry_D,lane_exit_C,45674.16,9.38,car_aggr4
r_tun_axs_KS_____11_car_aggr4.6,45326.18,lane_entry_D,lane_exit_C,45678.14,10.13,car_aggr4
