vehID,depart,from,to,arrival,arrival_speed,type
r_alt_and_1_1_car_aggr4.0,5018.51,lane_entry_B,lane_exit_D,5287.51,15.8,car_aggr4
r_alt_and_1_1_car_aggr4.1,5659.8,lane_entry_B,lane_exit_D,5887.65,19.06,car_aggr4
r_alt_and_1_1_motorbike.0,7335.24,lane_entry_B,lane_exit_D,7555.21,20.51,motorbike
r_alt_and_1_3_car_aggr3.0,13813.55,lane_entry_B,lane_exit_D,14020.18,21.92,car_aggr3
r_alt_round3_4_car_aggr2.0,16375.31,lane_entry_B,lane_exit_B,16758.91,12.27,car_aggr2
r_alt_round_5_4_small_truck.0,16598.8,lane_entry_B,lane_exit_A,16920.7,12.36,small_truck
r_alt_round4_4_car_aggr2.0,16717.22,lane_entry_B,lane_exit_B,17063.21,13.55,car_aggr2
r_alt_round3_4_car_aggr2.1,17099.04,lane_entry_B,lane_exit_B,17491.8,12.09,car_aggr2
r_alt_round_5_4_car_aggr1.0,17807.37,lane_entry_B,lane_exit_A,18102.2,13.06,car_aggr1
r_alt_round3_4_small_truck.0,18130.95,lane_entry_B,lane_exit_B,18540.22,11.48,small_truck
r_alt_round_5_4_car_aggr3.0,18234.54,lane_entry_B,lane_exit_A,18525.61,13.3,car_aggr3
r_alt_round3_5_car_aggr2.0,18465.69,lane_entry_B,lane_exit_B,18879.76,11.04,car_aggr2
r_alt_round_5_5_big_truck.0,18842.77,lane_entry_B,lane_exit_A,19171.23,12.22,big_truck
r_alt_round_5_5_car_aggr5.0,19180.45,lane_entry_B,lane_exit_A,19460.39,14.42,car_aggr5
r_alt_round_5_5_car_aggr2.0,19400.79,lane_entry_B,lane_exit_A,19657.18,15.55,car_aggr2
r_alt_round_5_5_car_aggr4.0,19682.16,lane_entry_B,lane_exit_A,19912.47,17.22,car_aggr4
r_alt_and_1_5_big_truck.0,20061.88,lane_entry_B,lane_exit_D,20384.64,13.47,big_truck
r_alt_round3_5_car_aggr2.1,20272.97,lane_entry_B,lane_exit_B,20726.48,10.33,car_aggr2
r_alt_round4_5_small_truck.0,20402.73,lane_entry_B,lane_exit_B,20816.87,11.04,small_truck
r_alt_round3_5_small_truck.0,20634.73,lane_entry_B,lane_exit_B,20998.52,13.17,small_truck
r_alt_round_5_5_car_aggr3.0,20786.19,lane_entry_B,lane_exit_A,21060.29,14.21,car_aggr3
r_alt_round4_5_car_aggr2.0,20972.7,lane_entry_B,lane_exit_B,21413.14,8.82,car_aggr2
