vehID,depart,from,to,arrival,arrival_speed,type
r_axs_tun_aEr_eAm_1_motorbike.0,4977.04,lane_entry_A,lane_exit_B,5229.96,21.69,motorbike
r_axs_tun_aEr_eAm_1_small_truck.0,5468.92,lane_entry_A,lane_exit_B,5781.85,18.3,small_truck
r_alt_and_1_1_car_aggr4.0,5669.92,lane_entry_A,lane_exit_C,6082.69,16.2,car_aggr4
r_luz_tun_aEr_eAm_1_car_aggr3.0,5920.96,lane_entry_A,lane_exit_B,6160.54,23.84,car_aggr3
r_alt_and_1_1_car_aggr4.1,6210.87,lane_entry_A,lane_exit_C,6560.23,18.8,car_aggr4
r_luz_tun_aEr_eAm_1_car_aggr3.1,7027.77,lane_entry_A,lane_exit_B,7368.02,16.1,car_aggr3
r_axs_tun_aEr_eAm_1_motorbike.1,7321.38,lane_entry_A,lane_exit_B,7591.67,21.19,motorbike
r_luz_tun_aEr_eAm_1_car_aggr2.0,7374.6,lane_entry_A,lane_exit_B,7622.59,23.05,car_aggr2
r_alt_and_1_1_motorbike.0,7869.83,lane_entry_A,lane_exit_C,8211.04,20.25,motorbike
r_alt_and_1_3_car_aggr3.0,14315.28,lane_entry_A,lane_exit_C,14633.03,21.86,car_aggr3
r_alt_and_1_5_big_truck.0,20841.68,lane_entry_A,lane_exit_C,21337.19,13.51,big_truck
r_alt_and_1_5_car_aggr2.0,21639.79,lane_entry_A,lane_exit_C,22032.59,17.07,car_aggr2
r_luz_oba_KS_____5_car_aggr4.0,21790.7,lane_entry_A,lane_exit_C,22127.74,19.93,car_aggr4
r_alt_and_1_5_car_aggr3.0,21801.52,lane_entry_A,lane_exit_C,22131.97,19.51,car_aggr3
r_ers_ams_1_6_small_truck.0,22272.37,lane_entry_A,lane_exit_C,22633.48,18.45,small_truck
r_luz_oba_KS_____5_car_aggr3.0,22892.77,lane_entry_A,lane_exit_C,23236.88,20.08,car_aggr3
r_ers_ams_1_6_small_truck.1,23074.33,lane_entry_A,lane_exit_C,23436.74,18.99,small_truck
r_luz_tun_aEr_eAm_6_car_aggr3.0,23987.42,lane_entry_A,lane_exit_B,24291.29,18.64,car_aggr3
r_luz_tun_aEr_eAm_6_car_aggr3.2,23999.42,lane_entry_A,lane_exit_B,24295.56,19.69,car_aggr3
r_luz_tun_aEr_eAm_6_car_aggr3.1,24050.92,lane_entry_A,lane_exit_B,24345.02,19.18,car_aggr3
r_ers_ams_1_6_car_aggr3.0,24652.79,lane_entry_A,lane_exit_C,25053.33,17.48,car_aggr3
r_axs_tun_aEr_eAm_6_car_aggr4.0,24656.09,lane_entry_A,lane_exit_B,24980.29,27.64,car_aggr4
r_luz_tun_aEr_eAm_6_car_aggr2.0,24828.4,lane_entry_A,lane_exit_B,25069.32,23.69,car_aggr2
r_luz_tun_aEr_eAm_6_car_aggr3.3,24938.51,lane_entry_A,lane_exit_B,25222.69,19.65,car_aggr3
r_luz_tun_aEr_eAm_6_car_aggr4.0,24973.19,lane_entry_A,lane_exit_B,25234.68,21.21,car_aggr4
r_axs_tun_aEr_eAm_6_car_aggr5.0,25313.31,lane_entry_A,lane_exit_B,25608.03,18.75,car_aggr5
r_ers_ams_1_7_car_aggr2.0,25617.47,lane_entry_A,lane_exit_C,25977.5,18.37,car_aggr2
r_ers_ams_1_7_car_aggr3.0,25811.73,lane_entry_A,lane_exit_C,26203.98,15.88,car_aggr3
r_ers_ams_1_7_car_aggr2.1,26107.35,lane_entry_A,lane_exit_C,26433.47,21.25,car_aggr2
r_luz_tun_aEr_eAm_6_car_aggr3.4,26211.66,lane_entry_A,lane_exit_B,26540.53,16.78,car_aggr3
r_axs_tun_aEr_eAm_6_car_aggr3.0,26215.4,lane_entry_A,lane_exit_B,26544.51,20.96,car_aggr3
r_luz_tun_aEr_eAm_6_car_aggr3.5,26630.69,lane_entry_A,lane_exit_B,26979.55,16.83,car_aggr3
r_axs_tun_aEr_eAm_6_small_truck.0,26634.18,lane_entry_A,lane_exit_B,26983.6,18.33,small_truck
r_ers_ams_1_7_car_aggr5.0,26823.09,lane_entry_A,lane_exit_C,27155.86,17.33,car_aggr5
r_ers_ams_1_7_car_aggr5.1,26978.61,lane_entry_A,lane_exit_C,27316.7,19.81,car_aggr5
r_luz_tun_aEr_eAm_7_car_aggr2.0,27023.55,lane_entry_A,lane_exit_B,27311.86,20.26,car_aggr2
r_luz_tun_aEr_eAm_7_car_aggr4.0,27036.6,lane_entry_A,lane_exit_B,27315.42,20.98,car_aggr4
r_luz_tun_aEr_eAm_7_car_aggr3.0,27064.23,lane_entry_A,lane_exit_B,27340.97,20.54,car_aggr3
r_luz_tun_aEr_eAm_7_car_aggr4.1,27104.32,lane_entry_A,lane_exit_B,27384.88,19.64,car_aggr4
r_luz_tun_aEr_eAm_7_car_aggr4.2,27108.22,lane_entry_A,lane_exit_B,27388.88,19.11,car_aggr4
r_luz_tun_aEr_eAm_7_car_aggr5.0,27111.08,lane_entry_A,lane_exit_B,27392.57,20.95,car_aggr5
r_ers_ams_1_7_car_aggr3.1,27247.01,lane_entry_A,lane_exit_C,27667.98,16.29,car_aggr3
r_luz_tun_aEr_eAm_7_car_aggr3.1,27280.35,lane_entry_A,lane_exit_B,27595.23,21.46,car_aggr3
r_alt_and_1_7_car_aggr4.0,27290.57,lane_entry_A,lane_exit_C,27671.63,15.43,car_aggr4
r_axs_tun_aEr_eAm_6_car_aggr5.1,27350.27,lane_entry_A,lane_exit_B,27598.4,25.05,car_aggr5
r_luz_tun_aEr_eAm_7_car_aggr3.2,27466.06,lane_entry_A,lane_exit_B,27712.15,23.6,car_aggr3
r_luz_tun_aEr_eAm_7_big_truck.0,27912.23,lane_entry_A,lane_exit_B,28292.1,14.68,big_truck
r_luz_tun_aEr_eAm_7_car_aggr1.0,27917.74,lane_entry_A,lane_exit_B,28297.46,18.69,car_aggr1
